  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   5.10490832e-05   1.68595081e-05
     1       3   8.60676906e-10   2.84230392e-10
     1       4   1.43193683e-14   3.42909933e-14
     2       1   4.83042828e-02   7.46104281e-01
     2       2   1.57238354e-04   1.25790050e-05
     2       3   2.65100584e-09   2.12067857e-10
     2       4   4.46715482e-14   0.00000000e+00
     3       1   8.43597425e-02   5.43891411e-01
     3       2   2.72435327e-04   9.16981186e-06
     3       3   4.59320297e-09   1.54602610e-10
     3       4   7.75085530e-14   3.89874938e-14
     4       1   1.26250103e-01   4.16544473e-01
     4       2   4.02595378e-04   7.02280395e-06
     4       3   6.78767431e-09   1.18633114e-10
     4       4   1.14806713e-13   0.00000000e+00
     5       1   1.78091447e-01   3.28811616e-01
     5       2   5.57506568e-04   5.54366485e-06
     5       3   9.39944511e-09   9.33717757e-11
     5       4   1.58103217e-13   2.59087308e-14
     6       1   2.47805098e-01   2.63319434e-01
     6       2   7.55661666e-04   4.43949094e-06
     6       3   1.27402978e-08   7.51200285e-11
     6       4   2.15766320e-13   0.00000000e+00
     7       1   3.53510225e-01   2.11162208e-01
     7       2   1.03868796e-03   3.56013887e-06
     7       3   1.75120661e-08   5.94690464e-11
     7       4   2.92454322e-13   0.00000000e+00
     8       1   5.49002394e-01   1.67316966e-01
     8       2   1.52868635e-03   2.82092141e-06
     8       3   2.57733345e-08   4.76847657e-11
     8       4   4.35493530e-13   0.00000000e+00
     9       1   1.10156431e+00   1.28660035e-01
     9       2   2.82714953e-03   2.16917689e-06
     9       3   4.76651544e-08   3.67201806e-11
     9       4   8.06844864e-13   0.00000000e+00
    10       1   3.99979790e+02   9.30302575e-02
    10       2   4.74727626e-01   1.56846850e-06
    10       3   8.00374582e-06   2.62926304e-11
    10       4   1.34130071e-10   0.00000000e+00
    10       5   0.00000000e+00   0.00000000e+00
    11       1   1.00560094e+00   5.87239151e-02
    11       2   1.78628713e-03   9.90071806e-07
    11       3   3.01164241e-08   1.67559932e-11
    11       4   5.09795539e-13   0.00000000e+00
    12       1   4.42683166e-01   2.41585191e-02
    12       2   4.19867457e-04   4.07307463e-07
    12       3   7.07887861e-09   6.55737545e-12
    12       4   1.13725343e-13   0.00000000e+00
    13       1   2.35436030e-01   1.24411281e-02
    13       2   1.63258194e-04   2.09754987e-07
    13       3   2.75250059e-09   3.26310014e-12
    13       4   4.28838041e-14   0.00000000e+00
    14       1   1.11885294e-01   5.34793726e-02
    14       2   5.91272391e-04   9.01651926e-07
    14       3   9.96872994e-09   1.53376772e-11
    14       4   1.69469476e-13   0.00000000e+00
    15       1   1.45722538e-02   1.02821174e-01
    15       2   1.01475739e-03   1.73354704e-06
    15       3   1.71086024e-08   2.93123771e-11
    15       4   2.89145564e-13   0.00000000e+00
    16       1   8.15015371e-02   1.67774387e-01
    16       2   1.53111318e-03   2.82864923e-06
    16       3   2.58142491e-08   4.74734527e-11
    16       4   4.33068336e-13   0.00000000e+00
    17       1   2.00249116e-01   2.64947267e-01
    17       2   2.28898834e-03   4.46697598e-06
    17       3   3.85918677e-08   7.57343735e-11
    17       4   6.54323311e-13   0.00000000e+00
    18       1   3.93411422e-01   4.43516568e-01
    18       2   3.68507437e-03   7.47765343e-06
    18       3   6.21295869e-08   1.25567488e-10
    18       4   1.04346588e-12   0.00000000e+00
    19       1   8.95827312e-01   9.46592696e-01
    19       2   7.60161757e-03   1.59596116e-05
    19       3   1.28161682e-07   2.68964822e-10
    19       4   2.16027108e-12   0.00000000e+00
    20       1   3.01656400e+01   9.69348647e+01
    20       2   1.98535767e-01   1.63697702e-03
    20       3   3.34726061e-06   2.75891172e-08
    20       4   5.64153147e-11   4.04706619e-13
    21       1   1.04306703e+00   1.01039789e+00
    21       2   8.63120668e-03   1.70348083e-05
    21       3   1.45520372e-07   2.87249983e-10
    21       4   2.45374456e-12   0.00000000e+00
    22       1   4.92412693e-01   4.91856985e-01
    22       2   4.21479836e-03   8.29253802e-06
    22       3   7.10606313e-08   1.39754276e-10
    22       4   1.19733768e-12   0.00000000e+00
    23       1   2.91966455e-01   3.10087325e-01
    23       2   2.73445798e-03   5.22798058e-06
    23       3   4.61023962e-08   8.80708051e-11
    23       4   7.76413040e-13   0.00000000e+00
    24       1   1.72969793e-01   2.11370827e-01
    24       2   1.95854188e-03   3.56365560e-06
    24       3   3.30206109e-08   5.98471414e-11
    24       4   5.54733933e-13   0.00000000e+00
    25       1   8.00426524e-02   1.45195469e-01
    25       2   1.45001534e-03   2.44795969e-06
    25       3   2.44469604e-08   4.09025932e-11
    25       4   4.08319713e-13   0.00000000e+00
    26       1   1.05734863e-02   9.45851988e-02
    26       2   1.05541246e-03   1.59468429e-06
    26       3   1.77940359e-08   2.66709033e-11
    26       4   2.97412261e-13   0.00000000e+00
    27       1   1.21364155e-01   5.20546501e-02
    27       2   6.87576688e-04   8.77629750e-07
    27       3   1.15923992e-08   1.50661868e-11
    27       4   1.98904296e-13   0.00000000e+00
    28       1   3.01036063e-01   1.35939311e-02
    28       2   2.36888255e-04   2.29190982e-07
    28       3   3.99389029e-09   3.73092397e-12
    28       4   6.49016284e-14   0.00000000e+00
    29       1   7.74053516e-01   2.33711849e-02
    29       2   7.05515111e-04   3.94033878e-07
    29       3   1.18948503e-08   6.41224077e-12
    29       4   1.93567708e-13   0.00000000e+00
    30       1   6.66056053e+01   6.08545918e-02
    30       2   1.04800951e-01   1.02599664e-06
    30       3   1.76691881e-06   1.73030421e-11
    30       4   2.97989816e-11   0.00000000e+00
    31       1   1.01449734e+00   1.00806688e-01
    31       2   2.29156043e-03   1.69958298e-06
    31       3   3.86352405e-08   2.85332494e-11
    31       4   6.48630871e-13   0.00000000e+00
    32       1   5.28815611e-01   1.45536554e-01
    32       2   1.36265737e-03   2.45372253e-06
    32       3   2.29741246e-08   4.13053769e-11
    32       4   3.86749820e-13   0.00000000e+00
    33       1   3.56868847e-01   1.98267614e-01
    33       2   9.97341646e-04   3.34276213e-06
    33       3   1.68149742e-08   5.62701233e-11
    33       4   2.82894447e-13   0.00000000e+00
    34       1   2.62869520e-01   2.64134490e-01
    34       2   7.75360256e-04   4.45327220e-06
    34       3   1.30724124e-08   7.49654577e-11
    34       4   2.20001282e-13   0.00000000e+00
    35       1   1.99938965e-01   3.52356869e-01
    35       2   6.12289591e-04   5.94069882e-06
    35       3   1.03230752e-08   1.00217943e-10
    35       4   1.74072308e-13   0.00000000e+00
    36       1   1.52336521e-01   4.81847679e-01
    36       2   4.79191713e-04   8.12391756e-06
    36       3   8.07907246e-09   1.37094866e-10
    36       4   1.36325363e-13   0.00000000e+00
    37       1   1.13166144e-01   6.99012919e-01
    37       2   3.62981424e-04   1.17853516e-05
    37       3   6.11979140e-09   1.98635781e-10
    37       4   1.03205410e-13   0.00000000e+00
    38       1   7.88133355e-02   1.15554211e+00
    38       2   2.56497048e-04   1.94825794e-05
    38       3   4.32448694e-09   3.28371384e-10
    38       4   7.29502286e-14   0.00000000e+00
    39       1   4.70751154e-02   2.74965146e+00
    39       2   1.55131831e-04   4.63607017e-05
    39       3   2.61549056e-09   7.80520639e-10
    39       4   4.40186368e-14   0.00000000e+00
    40       1   1.63843258e-02   6.45284533e+02
    40       2   5.54089774e-05   1.09990255e-02
    40       3   9.34183851e-10   1.85567429e-07
    40       4   1.57655756e-14   2.61948595e-12
    41       1   1.45873102e-02   9.98121203e-01
    41       2   4.57773799e-05   1.68278329e-05
    41       3   7.71796955e-10   2.83798519e-10
    41       4   1.29535519e-14   1.26050882e-15
    42       1   4.72027288e-02   7.59580964e-01
    42       2   1.51720774e-04   1.28062134e-05
    42       3   2.55798085e-09   2.15832852e-10
    42       4   4.29296435e-14   0.00000000e+00
    43       1   8.31439178e-02   5.52014333e-01
    43       2   2.66522067e-04   9.30676035e-06
    43       3   4.49350672e-09   1.57075290e-10
    43       4   7.57322728e-14   0.00000000e+00
    44       1   1.24848176e-01   4.21820383e-01
    44       2   3.96071420e-04   7.11175342e-06
    44       3   6.67768178e-09   1.20135028e-10
    44       4   1.12867967e-13   0.00000000e+00
    45       1   1.76379343e-01   3.32542600e-01
    45       2   5.50023465e-04   5.60656767e-06
    45       3   9.27328107e-09   9.46062242e-11
    45       4   1.56339094e-13   0.00000000e+00
    46       1   2.45534541e-01   2.66141232e-01
    46       2   7.46564719e-04   4.48706551e-06
    46       3   1.25869253e-08   7.58436111e-11
    46       4   2.12441413e-13   0.00000000e+00
    47       1   3.50075994e-01   2.13413726e-01
    47       2   1.02646802e-03   3.59809801e-06
    47       3   1.73060366e-08   6.09289295e-11
    47       4   2.93177549e-13   0.00000000e+00
    48       1   5.42379347e-01   1.69195420e-01
    48       2   1.50851599e-03   2.85259157e-06
    48       3   2.54332664e-08   4.79592708e-11
    48       4   4.27504027e-13   0.00000000e+00
    49       1   1.07850310e+00   1.30289906e-01
    49       2   2.76850598e-03   2.19665582e-06
    49       3   4.66764313e-08   3.71095677e-11
    49       4   7.88518868e-13   0.00000000e+00
    50       1   4.64355591e+01   9.44970032e-02
    50       2   9.51768841e-02   1.59319710e-06
    50       3   1.60465971e-06   2.66264190e-11
    50       4   2.68170728e-11   0.00000000e+00
    51       1   1.02856349e+00   6.00924367e-02
    51       2   1.84271845e-03   1.01314494e-06
    51       3   3.10678503e-08   1.71046303e-11
    51       4   5.24725628e-13   0.00000000e+00
    52       1   4.49307851e-01   2.54851906e-02
    52       2   4.41814317e-04   4.29674670e-07
    52       3   7.44889483e-09   7.60427266e-12
    52       4   1.31919291e-13   0.00000000e+00
    53       1   2.39447417e-01   1.10979264e-02
    53       2   1.44699526e-04   1.87108690e-07
    53       3   2.43960286e-09   3.00213899e-12
    53       4   3.92190745e-14   0.00000000e+00
    54       1   1.15435267e-01   5.20454124e-02
    54       2   5.70236553e-04   8.77475776e-07
    54       3   9.61407167e-09   1.47009536e-11
    54       4   1.60911130e-13   0.00000000e+00
    55       1   1.85829490e-02   1.01180109e-01
    55       2   9.87037656e-04   1.70587849e-06
    55       3   1.66412491e-08   2.87424752e-11
    55       4   2.80426367e-13   0.00000000e+00
    56       1   7.60438170e-02   1.65702331e-01
    56       2   1.48991397e-03   2.79371489e-06
    56       3   2.51196417e-08   4.70960769e-11
    56       4   4.23122637e-13   0.00000000e+00
    57       1   1.91308885e-01   2.61902816e-01
    57       2   2.21822481e-03   4.41564682e-06
    57       3   3.73988103e-08   7.46214326e-11
    57       4   6.31781413e-13   0.00000000e+00
    58       1   3.74406323e-01   4.37682351e-01
    58       2   3.53133032e-03   7.37928801e-06
    58       3   5.95374924e-08   1.24048538e-10
    58       4   1.00093974e-12   0.00000000e+00
    59       1   8.25506130e-01   9.26070613e-01
    59       2   7.03180165e-03   1.56136020e-05
    59       3   1.18554701e-07   2.63616013e-10
    59       4   2.00163087e-12   4.49667200e-15
    60       1   8.61315184e+00   3.23194085e+01
    60       2   6.61208287e-02   5.45195591e-04
    60       3   1.11478220e-06   9.19965159e-09
    60       4   1.88116573e-11   1.08106830e-15
    61       1   1.14111033e+00   1.03183004e+00
    61       2   9.44166635e-03   1.73961377e-05
    61       3   1.59184560e-07   2.93192141e-10
    61       4   2.68295689e-12   1.00935571e-13
    62       1   5.16037161e-01   4.97528676e-01
    62       2   4.40428600e-03   8.38815983e-06
    62       3   7.42553531e-08   1.41246485e-10
    62       4   1.25029374e-12   0.00000000e+00
    63       1   3.02886670e-01   3.12953558e-01
    63       2   2.81890715e-03   5.27630416e-06
    63       3   4.75261913e-08   8.88492100e-11
    63       4   8.00254348e-13   0.00000000e+00
    64       1   1.79647384e-01   2.13297541e-01
    64       2   2.00747460e-03   3.59613914e-06
    64       3   3.38456043e-08   6.05980110e-11
    64       4   5.70298858e-13   0.00000000e+00
    65       1   8.49471067e-02   1.46723295e-01
    65       2   1.48308070e-03   2.47371820e-06
    65       3   2.50044335e-08   4.14788582e-11
    65       4   4.19400261e-13   0.00000000e+00
    66       1   6.31557951e-03   9.59347413e-02
    66       2   1.08055318e-03   1.61743706e-06
    66       3   1.82179010e-08   2.72555413e-11
    66       4   3.07123007e-13   0.00000000e+00
    67       1   1.16815183e-01   5.33411379e-02
    67       2   7.09298375e-04   8.99319952e-07
    67       3   1.19586268e-08   1.50892310e-11
    67       4   2.00735821e-13   0.00000000e+00
    68       1   2.94269855e-01   1.48933355e-02
    68       2   2.60263733e-04   2.51098565e-07
    68       3   4.38799408e-09   4.26556200e-12
    68       4   7.44676942e-14   0.00000000e+00
    69       1   7.53933069e-01   2.19951931e-02
    69       2   6.59215400e-04   3.70834434e-07
    69       3   1.11142320e-08   6.15593539e-12
    69       4   1.84687878e-13   0.00000000e+00
    70       1   2.66543219e+01   5.93352860e-02
    70       2   4.43643729e-02   1.00038186e-06
    70       3   7.47973750e-07   1.67027592e-11
    70       4   1.24927611e-11   0.00000000e+00
    71       1   1.03450171e+00   9.90605951e-02
    71       2   2.33051246e-03   1.67014393e-06
    71       3   3.92919593e-08   2.80944360e-11
    71       4   6.61223988e-13   0.00000000e+00
    72       1   5.34268613e-01   1.43444896e-01
    72       2   1.37642489e-03   2.41845694e-06
    72       3   2.32062377e-08   4.09604667e-11
    72       4   3.92966469e-13   0.00000000e+00
    73       1   3.59694368e-01   1.95643627e-01
    73       2   1.00636260e-03   3.29852162e-06
    73       3   1.69670639e-08   5.55278055e-11
    73       4   2.85557081e-13   4.18789003e-14
    74       1   2.64773058e-01   2.60656016e-01
    74       2   7.82563619e-04   4.39462575e-06
    74       3   1.31938606e-08   7.39297854e-11
    74       4   2.21941857e-13   0.00000000e+00
    75       1   2.01413183e-01   3.47407129e-01
    75       2   6.18558207e-04   5.85724628e-06
    75       3   1.04287627e-08   9.88634997e-11
    75       4   1.75974674e-13   0.00000000e+00
    76       1   1.53579863e-01   4.74073550e-01
    76       2   4.84911417e-04   7.99284508e-06
