  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   2.53700836e-09   1.70461184e-10
     1       3   0.00000000e+00   0.00000000e+00
     2       1   4.62838350e-04   7.49961442e-01
     2       2   1.26889291e-08   2.96200349e-10
     2       3   0.00000000e+00   0.00000000e+00
     3       1   7.71733933e-04   5.55441299e-01
     3       2   2.28494686e-08   2.44307338e-10
     3       3   0.00000000e+00   0.00000000e+00
     4       1   1.08104939e-03   4.37297524e-01
     4       2   3.30217796e-08   2.00703888e-10
     4       3   0.00000000e+00   0.00000000e+00
     5       1   1.39091576e-03   3.59703758e-01
     5       2   4.32090343e-08   1.69254092e-10
     5       3   0.00000000e+00   0.00000000e+00
     6       1   1.70146509e-03   3.05162606e-01
     6       2   5.34144285e-08   1.45966967e-10
     6       3   0.00000000e+00   0.00000000e+00
     7       1   2.01283071e-03   2.64814704e-01
     7       2   6.36411885e-08   1.27420292e-10
     7       3   0.00000000e+00   0.00000000e+00
     8       1   2.32514752e-03   2.33783960e-01
     8       2   7.38925751e-08   1.13463718e-10
     8       3   0.00000000e+00   0.00000000e+00
     9       1   2.63855220e-03   2.09185074e-01
     9       2   8.41718909e-08   1.01594698e-10
     9       3   0.00000000e+00   0.00000000e+00
    10       1   2.95318352e-03   1.89207499e-01
    10       2   9.44824855e-08   9.30083608e-11
    10       3   0.00000000e+00   0.00000000e+00
    11       1   3.26918262e-03   1.72659715e-01
    11       2   1.04827761e-07   8.49102747e-11
    11       3   0.00000000e+00   0.00000000e+00
    12       1   3.58669331e-03   1.58726329e-01
    12       2   1.15211180e-07   7.82329116e-11
    12       3   0.00000000e+00   0.00000000e+00
    13       1   3.90586235e-03   1.46830882e-01
    13       2   1.25636269e-07   7.26459323e-11
    13       3   0.00000000e+00   0.00000000e+00
    14       1   4.22683980e-03   1.36554480e-01
    14       2   1.36106632e-07   6.69369181e-11
    14       3   0.00000000e+00   0.00000000e+00
    15       1   4.54977932e-03   1.27585490e-01
    15       2   1.46625948e-07   6.33280626e-11
    15       3   1.14973970e-16   0.00000000e+00
    16       1   4.87483856e-03   1.19687327e-01
    16       2   1.57197988e-07   5.93850080e-11
    16       3   0.00000000e+00   0.00000000e+00
    17       1   5.20217949e-03   1.12677167e-01
    17       2   1.67826615e-07   5.61017722e-11
    17       3   0.00000000e+00   0.00000000e+00
    18       1   5.53196880e-03   1.06411515e-01
    18       2   1.78515799e-07   5.31628610e-11
    18       3   0.00000000e+00   0.00000000e+00
    19       1   5.86437831e-03   1.00776179e-01
    19       2   1.89269620e-07   5.03332094e-11
    19       3   0.00000000e+00   0.00000000e+00
    20       1   6.19958543e-03   9.56791578e-02
    20       2   2.00092284e-07   4.81204832e-11
    20       3   0.00000000e+00   0.00000000e+00
    21       1   6.53777357e-03   9.10455053e-02
    21       2   2.10988125e-07   4.55344948e-11
    21       3   0.00000000e+00   0.00000000e+00
    22       1   6.87913266e-03   8.68135543e-02
    22       2   2.21961622e-07   4.35889632e-11
    22       3   1.19781903e-16   0.00000000e+00
    23       1   7.22385969e-03   8.29321022e-02
    23       2   2.33017408e-07   4.19022271e-11
    23       3   0.00000000e+00   0.00000000e+00
    24       1   7.57215922e-03   7.93582827e-02
    24       2   2.44160280e-07   4.00359439e-11
    24       3   0.00000000e+00   0.00000000e+00
    25       1   7.92424404e-03   7.60559358e-02
    25       2   2.55395216e-07   3.80902979e-11
    25       3   0.00000000e+00   0.00000000e+00
    26       1   8.28033577e-03   7.29943460e-02
    26       2   2.66727384e-07   3.66310733e-11
    26       3   0.00000000e+00   0.00000000e+00
    27       1   8.64066557e-03   7.01472548e-02
    27       2   2.78162162e-07   3.56934375e-11
    27       3   1.24605863e-16   0.00000000e+00
    28       1   9.00547486e-03   6.74920811e-02
    28       2   2.89705150e-07   3.40276029e-11
    28       3   0.00000000e+00   0.00000000e+00
    29       1   9.37501618e-03   6.50092984e-02
    29       2   3.01362187e-07   3.28485853e-11
    29       3   0.00000000e+00   0.00000000e+00
    30       1   9.74955398e-03   6.26819357e-02
    30       2   3.13139374e-07   3.13773836e-11
