  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   3.37816351e-01   9.23180839e-03
     1       3   6.48288813e-04   7.39138932e-06
     1       4   2.45145815e-07   1.90927483e-09
     1       5   3.97805497e-11   2.63890237e-13
     2       1   1.71762007e+00   1.48409373e-02
     2       2   3.68362060e-01   1.84442929e-02
     2       3   1.84413803e-03   2.60863534e-05
     2       4   1.04742288e-06   9.10151236e-09
     2       5   2.14212610e-10   1.43488666e-12
     2       6   2.36341868e-14   0.00000000e+00
     3       1   1.49953882e+00   2.04247791e+00
     3       2   1.04079158e+00   3.74880108e-02
     3       3   3.31084042e-03   4.30884102e-05
     3       4   1.66945197e-06   1.39067682e-08
     3       5   3.24034136e-10   2.16823434e-12
     3       6   3.76036777e-14   0.00000000e+00
     4       1   2.69521129e+00   7.75362021e-03
     4       2   4.00791972e-01   1.98490170e-02
     4       3   2.12241111e-03   2.90312229e-05
     4       4   1.23192093e-06   1.02788613e-08
     4       5   2.54356255e-10   1.70323294e-12
     4       6   2.90408418e-14   0.00000000e+00
     5       1   7.91446693e-01   3.62959238e+01
     5       2   1.72562849e-01   1.62260432e+02
     5       3   6.14588838e-04   2.46045954e-01
     5       4   3.20505697e-07   8.12074508e-05
     5       5   6.31618448e-11   1.28328367e-08
     5       6   7.66122998e-15   8.90445712e-13
     6       1   4.78858678e+00   9.99863506e-01
     6       2   3.20774010e-01   8.90804457e-03
     6       3   5.95150849e-04   6.92118330e-06
     6       4   2.18611527e-07   1.74344776e-09
     6       5   3.46608104e-11   2.29136920e-13
     7       1   1.71678554e+00   1.37031517e-03
     7       2   3.66791632e-01   1.85962186e-02
     7       3   1.82039881e-03   2.62126930e-05
     7       4   1.03208281e-06   9.13483797e-09
     7       5   2.10785957e-10   1.46064358e-12
     7       6   1.90554623e-14   0.00000000e+00
     8       1   1.51769154e+00   2.04918830e+00
     8       2   1.06076023e+00   3.73806204e-02
     8       3   3.36517188e-03   4.28980740e-05
     8       4   1.69514660e-06   1.38356871e-08
     8       5   3.28856576e-10   2.17815258e-12
     8       6   3.65551405e-14   0.00000000e+00
     9       1   2.74315825e+00   8.26622654e-03
     9       2   4.19311866e-01   1.99644316e-02
     9       3   2.20039231e-03   2.90988507e-05
     9       4   1.27484060e-06   1.02911538e-08
     9       5   2.63171285e-10   1.66891666e-12
     9       6   2.78931370e-14   0.00000000e+00
    10       1   7.95669866e-01   3.63581208e+01
    10       2   1.73242841e-01   6.26919420e+01
    10       3   6.14731006e-04   8.24237621e-02
    10       4   3.20205767e-07   2.71810560e-05
    10       5   6.30558459e-11   4.24664259e-09
    10       6   6.55208745e-15   2.37422596e-12
