  TimeWindow  TotalIterations  Iterations  Convergence
   299     899       3       1
   300     903       4       1
   301     906       3       1
   302     909       3       1
   303     912       3       1
   304     915       3       1
   305     918       3       1
   306     921       3       1
   307     924       3       1
   308     927       3       1
   309     930       3       1
   310     933       3       1
   311     936       3       1
   312     939       3       1
   313     942       3       1
   314     945       3       1
   315     948       3       1
   316     951       3       1
   317     954       3       1
   318     957       3       1
   319     960       3       1
   320     963       3       1
   321     966       3       1
   322     969       3       1
   323     972       3       1
   324     975       3       1
   325     978       3       1
   326     981       3       1
   327     984       3       1
   328     987       3       1
   329     990       3       1
   330     993       3       1
   331     996       3       1
   332     999       3       1
   333    1002       3       1
   334    1005       3       1
   335    1008       3       1
   336    1011       3       1
   337    1014       3       1
   338    1017       3       1
   339    1020       3       1
   340    1023       3       1
   341    1026       3       1
   342    1029       3       1
   343    1032       3       1
   344    1035       3       1
   345    1038       3       1
   346    1041       3       1
   347    1044       3       1
   348    1047       3       1
   349    1050       3       1
   350    1053       3       1
   351    1056       3       1
   352    1059       3       1
   353    1062       3       1
   354    1065       3       1
   355    1068       3       1
   356    1071       3       1
   357    1074       3       1
   358    1077       3       1
   359    1080       3       1
   360    1083       3       1
   361    1086       3       1
   362    1089       3       1
   363    1092       3       1
   364    1095       3       1
   365    1098       3       1
   366    1101       3       1
   367    1104       3       1
   368    1107       3       1
   369    1110       3       1
   370    1113       3       1
   371    1116       3       1
   372    1119       3       1
   373    1122       3       1
   374    1125       3       1
   375    1128       3       1
   376    1131       3       1
   377    1134       3       1
   378    1137       3       1
   379    1140       3       1
   380    1143       3       1
   381    1146       3       1
   382    1149       3       1
   383    1152       3       1
   384    1155       3       1
   385    1158       3       1
   386    1161       3       1
   387    1164       3       1
   388    1167       3       1
   389    1170       3       1
   390    1173       3       1
   391    1176       3       1
   392    1179       3       1
   393    1182       3       1
   394    1185       3       1
   395    1188       3       1
   396    1191       3       1
   397    1194       3       1
   398    1197       3       1
   399    1200       3       1
   400    1203       3       1
   401    1206       3       1
   402    1209       3       1
   403    1212       3       1
   404    1215       3       1
   405    1218       3       1
   406    1221       3       1
   407    1224       3       1
   408    1227       3       1
   409    1230       3       1
   410    1233       3       1
   411    1236       3       1
   412    1239       3       1
   413    1242       3       1
   414    1245       3       1
   415    1248       3       1
   416    1251       3       1
   417    1254       3       1
   418    1257       3       1
   419    1260       3       1
   420    1263       3       1
   421    1266       3       1
   422    1269       3       1
   423    1272       3       1
   424    1275       3       1
   425    1278       3       1
   426    1281       3       1
   427    1284       3       1
   428    1287       3       1
   429    1290       3       1
   430    1293       3       1
   431    1296       3       1
   432    1299       3       1
   433    1302       3       1
   434    1305       3       1
   435    1308       3       1
   436    1311       3       1
   437    1314       3       1
   438    1317       3       1
   439    1320       3       1
   440    1323       3       1
   441    1326       3       1
   442    1329       3       1
   443    1332       3       1
   444    1335       3       1
   445    1338       3       1
   446    1341       3       1
   447    1344       3       1
   448    1347       3       1
   449    1350       3       1
   450    1353       3       1
   451    1356       3       1
   452    1359       3       1
   453    1362       3       1
   454    1365       3       1
   455    1368       3       1
   456    1371       3       1
   457    1374       3       1
   458    1377       3       1
   459    1380       3       1
   460    1383       3       1
   461    1386       3       1
   462    1389       3       1
   463    1392       3       1
   464    1395       3       1
   465    1398       3       1
   466    1401       3       1
   467    1404       3       1
   468    1407       3       1
   469    1410       3       1
   470    1413       3       1
   471    1416       3       1
   472    1419       3       1
   473    1422       3       1
   474    1425       3       1
   475    1428       3       1
   476    1431       3       1
   477    1434       3       1
   478    1437       3       1
   479    1440       3       1
   480    1443       3       1
   481    1446       3       1
   482    1449       3       1
   483    1452       3       1
   484    1455       3       1
   485    1458       3       1
   486    1461       3       1
   487    1464       3       1
   488    1467       3       1
   489    1470       3       1
   490    1473       3       1
   491    1476       3       1
   492    1479       3       1
   493    1482       3       1
   494    1485       3       1
   495    1488       3       1
   496    1491       3       1
   497    1494       3       1
   498    1497       3       1
   499    1500       3       1
   500    1504       4       1
   501    1507       3       1
   502    1510       3       1
   503    1513       3       1
   504    1516       3       1
   505    1519       3       1
   506    1522       3       1
   507    1525       3       1
   508    1528       3       1
   509    1531       3       1
   510    1534       3       1
   511    1537       3       1
   512    1540       3       1
   513    1543       3       1
   514    1546       3       1
   515    1549       3       1
   516    1552       3       1
   517    1555       3       1
   518    1558       3       1
   519    1561       3       1
   520    1564       3       1
   521    1567       3       1
   522    1570       3       1
   523    1573       3       1
   524    1576       3       1
   525    1579       3       1
   526    1582       3       1
   527    1585       3       1
   528    1588       3       1
   529    1591       3       1
   530    1594       3       1
   531    1597       3       1
   532    1600       3       1
   533    1603       3       1
   534    1606       3       1
   535    1609       3       1
   536    1612       3       1
   537    1615       3       1
   538    1618       3       1
   539    1621       3       1
   540    1624       3       1
   541    1627       3       1
   542    1630       3       1
   543    1633       3       1
   544    1636       3       1
   545    1639       3       1
   546    1642       3       1
   547    1645       3       1
   548    1648       3       1
   549    1651       3       1
   550    1654       3       1
   551    1657       3       1
   552    1660       3       1
   553    1663       3       1
   554    1666       3       1
   555    1669       3       1
   556    1672       3       1
   557    1675       3       1
   558    1678       3       1
   559    1681       3       1
   560    1684       3       1
   561    1687       3       1
   562    1690       3       1
   563    1693       3       1
   564    1696       3       1
   565    1699       3       1
   566    1702       3       1
   567    1705       3       1
   568    1708       3       1
   569    1711       3       1
   570    1714       3       1
   571    1717       3       1
   572    1720       3       1
   573    1723       3       1
   574    1726       3       1
   575    1729       3       1
   576    1732       3       1
   577    1735       3       1
   578    1738       3       1
   579    1741       3       1
   580    1744       3       1
   581    1747       3       1
   582    1750       3       1
   583    1753       3       1
   584    1756       3       1
   585    1759       3       1
   586    1762       3       1
   587    1765       3       1
   588    1768       3       1
   589    1771       3       1
   590    1774       3       1
   591    1777       3       1
   592    1780       3       1
   593    1783       3       1
   594    1786       3       1
   595    1789       3       1
   596    1792       3       1
   597    1795       3       1
   598    1798       3       1
   599    1801       3       1
   600    1805       4       1
   601    1808       3       1
   602    1811       3       1
   603    1814       3       1
   604    1817       3       1
   605    1820       3       1
   606    1823       3       1
   607    1826       3       1
   608    1829       3       1
   609    1832       3       1
   610    1835       3       1
   611    1838       3       1
   612    1841       3       1
   613    1844       3       1
   614    1847       3       1
   615    1850       3       1
   616    1853       3       1
   617    1856       3       1
   618    1859       3       1
   619    1862       3       1
   620    1865       3       1
   621    1868       3       1
   622    1871       3       1
   623    1874       3       1
   624    1877       3       1
   625    1880       3       1
   626    1883       3       1
   627    1886       3       1
   628    1889       3       1
   629    1892       3       1
   630    1895       3       1
   631    1898       3       1
   632    1901       3       1
   633    1904       3       1
   634    1907       3       1
   635    1910       3       1
   636    1913       3       1
   637    1916       3       1
   638    1919       3       1
   639    1922       3       1
   640    1925       3       1
   641    1928       3       1
   642    1931       3       1
   643    1934       3       1
   644    1937       3       1
   645    1940       3       1
   646    1943       3       1
   647    1946       3       1
   648    1949       3       1
   649    1952       3       1
   650    1955       3       1
   651    1958       3       1
   652    1961       3       1
   653    1964       3       1
   654    1967       3       1
   655    1970       3       1
   656    1973       3       1
   657    1976       3       1
   658    1979       3       1
   659    1982       3       1
   660    1985       3       1
   661    1988       3       1
   662    1991       3       1
   663    1994       3       1
   664    1997       3       1
   665    2000       3       1
   666    2003       3       1
   667    2006       3       1
   668    2009       3       1
   669    2012       3       1
   670    2015       3       1
   671    2018       3       1
   672    2021       3       1
   673    2024       3       1
   674    2027       3       1
   675    2030       3       1
   676    2033       3       1
   677    2036       3       1
   678    2039       3       1
   679    2042       3       1
   680    2045       3       1
   681    2048       3       1
   682    2051       3       1
   683    2054       3       1
   684    2057       3       1
   685    2060       3       1
   686    2063       3       1
   687    2066       3       1
   688    2069       3       1
   689    2072       3       1
   690    2075       3       1
   691    2078       3       1
   692    2081       3       1
   693    2084       3       1
   694    2087       3       1
   695    2090       3       1
   696    2093       3       1
   697    2096       3       1
   698    2099       3       1
   699    2102       3       1
   700    2106       4       1
   701    2109       3       1
   702    2112       3       1
   703    2115       3       1
   704    2118       3       1
   705    2121       3       1
   706    2124       3       1
   707    2127       3       1
   708    2130       3       1
   709    2133       3       1
   710    2136       3       1
   711    2139       3       1
   712    2142       3       1
   713    2145       3       1
   714    2148       3       1
   715    2151       3       1
   716    2154       3       1
   717    2157       3       1
   718    2160       3       1
   719    2163       3       1
   720    2166       3       1
   721    2169       3       1
   722    2172       3       1
   723    2175       3       1
   724    2178       3       1
   725    2181       3       1
   726    2184       3       1
   727    2187       3       1
   728    2190       3       1
   729    2193       3       1
   730    2196       3       1
   731    2199       3       1
   732    2202       3       1
   733    2205       3       1
   734    2208       3       1
   735    2211       3       1
   736    2214       3       1
   737    2217       3       1
   738    2220       3       1
   739    2223       3       1
   740    2226       3       1
   741    2229       3       1
   742    2232       3       1
   743    2235       3       1
   744    2238       3       1
   745    2241       3       1
   746    2244       3       1
   747    2247       3       1
   748    2250       3       1
   749    2253       3       1
   750    2256       3       1
   751    2259       3       1
   752    2262       3       1
   753    2265       3       1
   754    2268       3       1
   755    2271       3       1
   756    2274       3       1
   757    2277       3       1
   758    2280       3       1
   759    2283       3       1
   760    2286       3       1
   761    2289       3       1
   762    2292       3       1
   763    2295       3       1
   764    2298       3       1
   765    2301       3       1
   766    2304       3       1
   767    2307       3       1
   768    2310       3       1
   769    2313       3       1
   770    2316       3       1
   771    2319       3       1
   772    2322       3       1
   773    2325       3       1
   774    2328       3       1
   775    2331       3       1
   776    2334       3       1
   777    2337       3       1
   778    2340       3       1
   779    2343       3       1
   780    2346       3       1
   781    2349       3       1
   782    2352       3       1
   783    2355       3       1
   784    2358       3       1
   785    2361       3       1
   786    2364       3       1
   787    2367       3       1
   788    2370       3       1
   789    2373       3       1
   790    2376       3       1
   791    2379       3       1
   792    2382       3       1
   793    2385       3       1
   794    2388       3       1
   795    2391       3       1
   796    2394       3       1
   797    2397       3       1
   798    2400       3       1
   799    2403       3       1
   800    2406       3       1
