  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   2.53700825e-09   1.70542926e-10
     1       3   0.00000000e+00   0.00000000e+00
     2       1   4.62838350e-04   7.49961443e-01
     2       2   1.26889287e-08   2.96410443e-10
     2       3   0.00000000e+00   0.00000000e+00
     3       1   7.71733933e-04   5.55441299e-01
     3       2   2.28494675e-08   2.44464242e-10
     3       3   0.00000000e+00   0.00000000e+00
     4       1   1.08104939e-03   4.37297524e-01
     4       2   3.30217781e-08   2.00967320e-10
     4       3   0.00000000e+00   0.00000000e+00
     5       1   1.39091576e-03   3.59703758e-01
     5       2   4.32090324e-08   1.69110632e-10
     5       3   0.00000000e+00   0.00000000e+00
     6       1   1.70146509e-03   3.05162606e-01
     6       2   5.34144263e-08   1.45580163e-10
     6       3   0.00000000e+00   0.00000000e+00
     7       1   2.01283071e-03   2.64814704e-01
     7       2   6.36411857e-08   1.27548605e-10
     7       3   0.00000000e+00   0.00000000e+00
     8       1   2.32514752e-03   2.33783960e-01
     8       2   7.38925719e-08   1.13493701e-10
     8       3   0.00000000e+00   0.00000000e+00
     9       1   2.63855220e-03   2.09185074e-01
     9       2   8.41718873e-08   1.02086979e-10
     9       3   0.00000000e+00   0.00000000e+00
    10       1   2.95318352e-03   1.89207499e-01
    10       2   9.44824813e-08   9.27453375e-11
    10       3   0.00000000e+00   0.00000000e+00
    11       1   3.26918262e-03   1.72659715e-01
    11       2   1.04827756e-07   8.48214089e-11
    11       3   0.00000000e+00   0.00000000e+00
    12       1   3.58669331e-03   1.58726329e-01
    12       2   1.15211174e-07   7.82307507e-11
    12       3   0.00000000e+00   0.00000000e+00
    13       1   3.90586235e-03   1.46830882e-01
    13       2   1.25636264e-07   7.25364922e-11
    13       3   0.00000000e+00   0.00000000e+00
    14       1   4.22683980e-03   1.36554480e-01
    14       2   1.36106626e-07   6.76439185e-11
    14       3   0.00000000e+00   0.00000000e+00
    15       1   4.54977932e-03   1.27585490e-01
    15       2   1.46625942e-07   6.33576533e-11
    15       3   0.00000000e+00   0.00000000e+00
    16       1   4.87483856e-03   1.19687327e-01
    16       2   1.57197981e-07   5.94655993e-11
    16       3   0.00000000e+00   0.00000000e+00
    17       1   5.20217949e-03   1.12677167e-01
    17       2   1.67826608e-07   5.61041450e-11
    17       3   0.00000000e+00   0.00000000e+00
    18       1   5.53196880e-03   1.06411515e-01
    18       2   1.78515791e-07   5.30371836e-11
    18       3   0.00000000e+00   0.00000000e+00
    19       1   5.86437832e-03   1.00776179e-01
    19       2   1.89269612e-07   5.02981327e-11
    19       3   0.00000000e+00   0.00000000e+00
    20       1   6.19958544e-03   9.56791579e-02
    20       2   2.00092275e-07   4.78480447e-11
    20       3   0.00000000e+00   0.00000000e+00
    21       1   6.53777357e-03   9.10455054e-02
    21       2   2.10988116e-07   4.54990084e-11
    21       3   0.00000000e+00   0.00000000e+00
    22       1   6.87913267e-03   8.68135543e-02
    22       2   2.21961613e-07   4.33880860e-11
    22       3   0.00000000e+00   0.00000000e+00
    23       1   7.22385969e-03   8.29321023e-02
    23       2   2.33017398e-07   4.15038510e-11
    23       3   0.00000000e+00   0.00000000e+00
    24       1   7.57215923e-03   7.93582828e-02
    24       2   2.44160270e-07   3.97349704e-11
    24       3   0.00000000e+00   0.00000000e+00
