  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   2.24536584e-02   1.14843759e-03
     1       3   5.56834447e-06   1.06865287e-07
     1       4   1.32873187e-10   3.33246243e-12
     1       5   4.77536251e-14   9.96969369e-14
     2       1   1.48089262e+01   6.16518379e-01
     2       2   2.31682788e+03   2.08867298e-03
     2       3   5.15404808e-01   2.60829755e-07
     2       4   1.76762257e-05   3.63009966e-12
     2       5   2.68092965e-09   0.00000000e+00
     2       6   0.00000000e+00   0.00000000e+00
     3       1   1.00014937e+00   8.32478912e-02
     3       2   4.30805426e-02   8.14570327e-04
     3       3   3.28282498e-05   1.18742740e-07
     3       4   1.28270039e-09   5.61588064e-12
     3       5   1.05867374e-12   0.00000000e+00
     4       1   5.95192236e+00   4.09668950e+02
     4       2   3.57190901e+03   4.70596712e+01
     4       3   3.27153886e+00   5.62547523e-03
     4       4   1.06941218e-04   5.20477938e-08
     4       5   3.53085042e-09   1.13223737e-14
     4       6   0.00000000e+00   0.00000000e+00
     5       1   1.00001957e+00   1.00005057e+00
     5       2   2.71703533e-01   3.58024552e-03
     5       3   1.28393693e-04   4.52649991e-07
     5       4   4.46041949e-09   3.67797839e-12
     5       5   6.40120638e-13   0.00000000e+00
     6       1   1.10204892e+01   7.50194189e-02
     6       2   3.42512638e+03   1.24390961e-03
     6       3   1.87258188e+00   1.72817759e-07
     6       4   7.06334662e-05   2.91661659e-12
     6       5   1.29072106e-08   0.00000000e+00
     6       6   0.00000000e+00   0.00000000e+00
     7       1   9.99989105e-01   1.60240926e+00
     7       2   5.79115683e-02   4.00593850e-03
     7       3   2.34674565e-05   4.75889347e-07
     7       4   7.65518178e-10   1.06080600e-11
     7       5   2.31646012e-13   0.00000000e+00
     8       1   3.70777412e-01   2.08230932e+02
     8       2   3.81839235e-02   1.13797240e+02
     8       3   1.94436622e-05   1.49769549e-02
     8       4   6.90400725e-10   4.25499753e-08
     8       5   4.89614881e-14   1.58586155e-11
     9       1   5.65747511e-01   9.99958924e-01
     9       2   2.24457769e-02   1.14806142e-03
     9       3   5.56498923e-06   1.06815103e-07
     9       4   1.32757308e-10   4.45504835e-12
     9       5   5.01300577e-14   0.00000000e+00
    10       1   1.48230477e+01   6.16543650e-01
    10       2   7.30928517e+02   2.08868024e-03
    10       3   2.51239445e-01   2.60828966e-07
    10       4   8.61581163e-06   5.43635230e-12
    10       5   1.59352471e-09   0.00000000e+00
    10       6   0.00000000e+00   0.00000000e+00
    11       1   1.00030642e+00   8.31787043e-02
    11       2   4.30951422e-02   8.14713681e-04
    11       3   3.28344378e-05   1.18755323e-07
    11       4   1.28240013e-09   1.93383185e-12
    11       5   3.45102239e-13   0.00000000e+00
    12       1   5.95486804e+00   3.96816166e+02
    12       2   3.96219229e+03   1.83931953e+01
    12       3   6.15024646e-01   2.19123886e-03
    12       4   2.01142160e-05   1.48690256e-08
    12       5   9.15814939e-10   0.00000000e+00
    12       6   0.00000000e+00   0.00000000e+00
    13       1   1.00010406e+00   1.00012982e+00
    13       2   2.71719542e-01   3.58042878e-03
    13       3   1.28400083e-04   4.52676595e-07
    13       4   4.46078766e-09   1.63140854e-12
    13       5   4.92019066e-13   0.00000000e+00
    14       1   1.10020729e+01   7.50869775e-02
    14       2   6.39522792e+02   1.24408372e-03
    14       3   6.68528668e-01   1.72851994e-07
    14       4   2.52413959e-05   1.64519267e-12
    14       5   2.85889383e-09   0.00000000e+00
    14       6   0.00000000e+00   0.00000000e+00
    15       1   1.00003052e+00   1.60210094e+00
    15       2   5.79101220e-02   4.00493615e-03
    15       3   2.34662484e-05   4.75750771e-07
    15       4   7.65168207e-10   5.15432092e-12
    15       5   2.80442831e-14   0.00000000e+00
    16       1   3.70815733e-01   2.06473109e+02
    16       2   3.81858692e-02   5.73160011e+01
    16       3   1.94442997e-05   7.48768663e-03
    16       4   6.90379622e-10   1.18375394e-07
    16       5   2.33597153e-13   2.70497667e-11
