  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   1.04729648e-05   6.99411649e-07
     1       3   1.64668184e-12   4.64224760e-13
     2       1   3.04536391e-02   7.47514478e-01
     2       2   5.34182608e-05   1.21705480e-06
     2       3   1.43582725e-11   8.12566177e-13
     3       1   5.22638749e-02   5.48140167e-01
     3       2   9.88404498e-05   9.98417560e-07
     3       3   2.78336300e-11   1.32783194e-14
     4       1   7.61884402e-02   4.24244286e-01
     4       2   1.48033352e-04   8.10368659e-07
     4       3   4.24622660e-11   7.70529590e-13
     5       1   1.03359788e-01   3.40397335e-01
     5       2   2.02807296e-04   6.68702495e-07
     5       3   5.87897200e-11   4.06319369e-13
     6       1   1.35512892e-01   2.79219267e-01
     6       2   2.65908885e-04   5.59517589e-07
     6       3   7.76459086e-11   7.09313100e-14
     7       1   1.75552191e-01   2.31871842e-01
     7       2   3.41881948e-04   4.72110985e-07
     7       3   1.00405996e-10   1.14214005e-13
     7       4   0.00000000e+00   0.00000000e+00
     8       1   2.28864926e-01   1.93454957e-01
     8       2   4.39058141e-04   3.99527345e-07
     8       3   1.29604231e-10   0.00000000e+00
     8       4   0.00000000e+00   0.00000000e+00
     9       1   3.06876705e-01   1.61030195e-01
     9       2   5.74935539e-04   3.37199419e-07
     9       3   1.70540000e-10   3.11429057e-14
     9       4   0.00000000e+00   0.00000000e+00
    10       1   4.39132622e-01   1.32708450e-01
    10       2   7.94424891e-04   2.82032735e-07
    10       3   2.36872724e-10   0.00000000e+00
    10       4   0.00000000e+00   0.00000000e+00
    11       1   7.33730442e-01   1.07191741e-01
    11       2   1.26098972e-03   2.31787201e-07
    11       3   3.78203577e-10   8.08552374e-14
    11       4   0.00000000e+00   0.00000000e+00
    12       1   2.16519399e+00   8.35231905e-02
    12       2   3.44107194e-03   1.84772736e-07
    12       3   1.04005952e-09   5.15138461e-14
    12       4   0.00000000e+00   0.00000000e+00
    13       1   2.06178833e+00   6.09373648e-02
    13       2   2.92399183e-03   1.39577773e-07
    13       3   8.94058037e-10   0.00000000e+00
    13       4   0.00000000e+00   0.00000000e+00
    14       1   6.40396274e-01   3.87586691e-02
    14       2   7.33384881e-04   9.49115741e-08
    14       3   2.28959122e-10   0.00000000e+00
    14       4   0.00000000e+00   0.00000000e+00
    15       1   3.42573428e-01   1.63181350e-02
    15       2   2.44911356e-04   4.94753923e-08
    15       3   8.11320100e-11   0.00000000e+00
    16       1   2.03847393e-01   7.13395796e-03
    16       2   9.78442851e-06   1.78041887e-09
    16       3   4.44465996e-12   0.00000000e+00
    17       1   1.16014181e-01   3.25460532e-02
    17       2   1.97559374e-04   5.01092162e-08
    17       3   5.18442973e-11   4.05141478e-15
    18       1   4.85261832e-02   6.12593819e-02
    18       2   3.69093241e-04   1.08918190e-07
    18       3   1.02960390e-10   0.00000000e+00
    18       4   0.00000000e+00   0.00000000e+00
    19       1   1.19266990e-02   9.53772237e-02
    19       2   5.51877852e-04   1.78989882e-07
    19       3   1.57294522e-10   0.00000000e+00
    19       4   0.00000000e+00   0.00000000e+00
    20       1   7.42349164e-02   1.38562215e-01
    20       2   7.72579501e-04   2.67850732e-07
    20       3   2.22652014e-10   2.97904086e-14
    20       4   0.00000000e+00   0.00000000e+00
    21       1   1.48396586e-01   1.98016740e-01
    21       2   1.07274845e-03   3.90391033e-07
    21       3   3.11456152e-10   3.44997747e-15
    21       4   0.00000000e+00   0.00000000e+00
    22       1   2.52793601e-01   2.90412016e-01
    22       2   1.54183955e-03   5.81006596e-07
    22       3   4.50053828e-10   2.71719107e-14
    22       4   0.00000000e+00   0.00000000e+00
    23       1   4.38678019e-01   4.65591229e-01
    23       2   2.44223327e-03   9.42651331e-07
    23       3   7.15959368e-10   5.28722802e-15
    23       4   0.00000000e+00   0.00000000e+00
    24       1   9.58657386e-01   9.72471272e-01
    24       2   5.07883415e-03   1.98938074e-06
    24       3   1.49444593e-09   1.60649841e-13
    24       4   0.00000000e+00   0.00000000e+00
    25       1   1.91121642e+02   4.42513758e+05
    25       2   2.19965675e+04   1.06144616e+01
    25       3   6.45256435e-03   9.27008147e-07
    25       4   4.62795941e-10   0.00000000e+00
    25       5   0.00000000e+00   0.00000000e+00
    26       1   1.00000024e+00   1.00000019e+00
    26       2   5.29657926e-03   2.08433409e-06
    26       3   1.56890638e-09   6.19744720e-13
    26       4   7.79708829e-16   0.00000000e+00
    27       1   4.88202398e-01   4.93022350e-01
    27       2   2.66187588e-03   1.03727599e-06
    27       3   7.91078212e-10   8.94329161e-14
    27       4   0.00000000e+00   0.00000000e+00
    28       1   3.04443326e-01   3.17681735e-01
    28       2   1.76482410e-03   6.75078460e-07
    28       3   5.26301355e-10   1.05924410e-14
    28       4   0.00000000e+00   0.00000000e+00
    29       1   2.01589924e-01   2.25053817e-01
    29       2   1.30082298e-03   4.83660566e-07
    29       3   3.89455674e-10   1.31693978e-13
    29       4   0.00000000e+00   0.00000000e+00
    30       1   1.29163394e-01   1.65287168e-01
    30       2   1.00801583e-03   3.60050273e-07
    30       3   3.03184948e-10   3.69401088e-14
    30       4   0.00000000e+00   0.00000000e+00
    31       1   6.91278855e-02   1.21699305e-01
    31       2   7.97841968e-04   2.69797019e-07
    31       3   2.41413136e-10   0.00000000e+00
    31       4   0.00000000e+00   0.00000000e+00
    32       1   1.18633396e-02   8.70724865e-02
    32       2   6.30338209e-04   1.97973467e-07
    32       3   1.92346212e-10   2.03833008e-14
    32       4   0.00000000e+00   0.00000000e+00
    33       1   5.08827082e-02   5.77232736e-02
    33       2   4.81876124e-04   1.36963742e-07
    33       3   1.49072916e-10   2.23578078e-14
    33       4   0.00000000e+00   0.00000000e+00
    34       1   1.31088389e-01   3.15201742e-02
    34       2   3.31514274e-04   8.23518449e-08
    34       3   1.05607203e-10   0.00000000e+00
    34       4   0.00000000e+00   0.00000000e+00
    35       1   2.55869911e-01   7.08340215e-03
    35       2   1.45650152e-04   3.12572472e-08
    35       3   5.24368989e-11   0.00000000e+00
    36       1   5.20983430e-01   1.65888556e-02
    36       2   1.79891879e-04   1.84260507e-08
    36       3   3.96668577e-11   0.00000000e+00
    37       1   1.78311099e+00   4.03214933e-02
    37       2   1.54916652e-03   6.84519097e-08
    37       3   4.23818404e-10   0.00000000e+00
    37       4   0.00000000e+00   0.00000000e+00
    38       1   1.93686558e+00   6.48917033e-02
    38       2   2.34537810e-03   1.20494872e-07
    38       3   6.65378340e-10   0.00000000e+00
    38       4   0.00000000e+00   0.00000000e+00
    39       1   6.83285323e-01   9.11350809e-02
    39       2   9.86624397e-04   1.76394246e-07
    39       3   2.84429362e-10   0.00000000e+00
    39       4   0.00000000e+00   0.00000000e+00
    40       1   4.22875052e-01   1.20061302e-01
    40       2   6.82990758e-04   2.38387447e-07
    40       3   1.98744815e-10   1.47959026e-13
    40       4   1.11022312e-16   0.00000000e+00
    41       1   3.04954581e-01   1.53014760e-01
    41       2   5.32332989e-04   3.09537895e-07
    41       3   1.55977924e-10   1.82850062e-13
    41       4   0.00000000e+00   0.00000000e+00
    42       1   2.34708749e-01   1.91937923e-01
    42       2   4.33868659e-04   3.94273222e-07
    42       3   1.27823341e-10   0.00000000e+00
    42       4   0.00000000e+00   0.00000000e+00
    43       1   1.86176269e-01   2.39856210e-01
    43       2   3.59764242e-04   4.99638126e-07
    43       3   1.06527300e-10   0.00000000e+00
    43       4   0.00000000e+00   0.00000000e+00
    44       1   1.49299447e-01   3.01865841e-01
    44       2   2.99072040e-04   6.37609716e-07
    44       3   8.89855295e-11   1.83055624e-13
    45       1   1.19323548e-01   3.87384054e-01
    45       2   2.46498264e-04   8.30737553e-07
    45       3   7.37265359e-11   9.96315097e-14
    46       1   9.36739205e-02   5.16063450e-01
    46       2   1.99086169e-04   1.12704405e-06
    46       3   5.99200006e-11   1.07610017e-13
    47       1   7.08011474e-02   7.36846120e-01
    47       2   1.54983364e-04   1.64925434e-06
    47       3   4.70311035e-11   1.48878082e-14
    48       1   4.96813929e-02   1.21307125e+00
    48       2   1.12903458e-04   2.82276915e-06
    48       3   3.46991495e-11   3.78900545e-13
    49       1   2.95715218e-02   2.96059624e+00
    49       2   7.18575063e-05   7.46161957e-06
    49       3   2.26368859e-11   5.52175616e-13
    50       1   9.87371232e-03   2.78716552e+05
    50       2   3.10005124e-05   2.48394157e+01
    50       3   1.06005205e-11   1.62146427e-06
    50       4   0.00000000e+00   0.00000000e+00
    51       1   9.95142726e-03   9.99999861e-01
    51       2   1.04729463e-05   6.99410141e-07
    51       3   1.64679396e-12   4.50999318e-13
    52       1   3.04536307e-02   7.47514564e-01
    52       2   5.34182415e-05   1.21705740e-06
    52       3   1.43582723e-11   1.99802311e-13
    53       1   5.22638658e-02   5.48140226e-01
    53       2   9.88404291e-05   9.98418168e-07
    53       3   2.78341156e-11   6.90070424e-14
    54       1   7.61884301e-02   4.24244326e-01
    54       2   1.48033330e-04   8.10366757e-07
    54       3   4.24621338e-11   1.65063874e-13
    55       1   1.03359777e-01   3.40397364e-01
    55       2   2.02807271e-04   6.68702043e-07
    55       3   5.87894288e-11   8.71011948e-14
    56       1   1.35512878e-01   2.79219289e-01
    56       2   2.65908855e-04   5.59513832e-07
    56       3   7.76432835e-11   4.18538840e-14
    57       1   1.75552173e-01   2.31871860e-01
    57       2   3.41881912e-04   4.72114435e-07
    57       3   1.00408684e-10   1.07614985e-13
    57       4   0.00000000e+00   0.00000000e+00
    58       1   2.28864901e-01   1.93454971e-01
    58       2   4.39058093e-04   3.99522967e-07
    58       3   1.29599254e-10   1.58171239e-13
    58       4   0.00000000e+00   0.00000000e+00
    59       1   3.06876667e-01   1.61030207e-01
    59       2   5.74935470e-04   3.37201427e-07
    59       3   1.70544920e-10   4.00735948e-15
    59       4   0.00000000e+00   0.00000000e+00
    60       1   4.39132551e-01   1.32708461e-01
    60       2   7.94424772e-04   2.82030857e-07
    60       3   2.36872240e-10   4.36926034e-15
    60       4   0.00000000e+00   0.00000000e+00
    61       1   7.33730255e-01   1.07191751e-01
    61       2   1.26098943e-03   2.31793980e-07
    61       3   3.78258454e-10   0.00000000e+00
    61       4   0.00000000e+00   0.00000000e+00
    62       1   2.16519235e+00   8.35232001e-02
    62       2   3.44106944e-03   1.84770787e-07
    62       3   1.03999791e-09   1.96630146e-13
    62       4   0.00000000e+00   0.00000000e+00
    63       1   2.06178995e+00   6.09373740e-02
    63       2   2.92399430e-03   1.39572401e-07
    63       3   8.93857709e-10   0.00000000e+00
    63       4   0.00000000e+00   0.00000000e+00
    64       1   6.40396460e-01   3.87586782e-02
    64       2   7.33385175e-04   9.49117849e-08
    64       3   2.28979041e-10   0.00000000e+00
    64       4   0.00000000e+00   0.00000000e+00
    65       1   3.42573500e-01   1.63181443e-02
    65       2   2.44911482e-04   4.94747706e-08
    65       3   8.11213221e-11   0.00000000e+00
    66       1   2.03847435e-01   7.13394819e-03
    66       2   9.78434396e-06   1.77518289e-09
    66       3   4.40658119e-12   0.00000000e+00
    67       1   1.16014212e-01   3.25460425e-02
    67       2   1.97559300e-04   5.01115068e-08
    67       3   5.18505347e-11   0.00000000e+00
    68       1   4.85262093e-02   6.12593697e-02
    68       2   3.69093164e-04   1.08922209e-07
    68       3   1.02989638e-10   4.55120867e-13
    68       4   2.04534850e-16   0.00000000e+00
    69       1   1.19266730e-02   9.53772089e-02
    69       2   5.51877763e-04   1.78992672e-07
    69       3   1.57302998e-10   6.97731441e-15
    69       4   0.00000000e+00   0.00000000e+00
    70       1   7.42348866e-02   1.38562196e-01
    70       2   7.72579383e-04   2.67858889e-07
    70       3   2.22689193e-10   1.56697541e-13
    70       4   0.00000000e+00   0.00000000e+00
    71       1   1.48396546e-01   1.98016712e-01
    71       2   1.07274827e-03   3.90392138e-07
    71       3   3.11462491e-10   0.00000000e+00
    71       4   0.00000000e+00   0.00000000e+00
    72       1   2.52793538e-01   2.90411970e-01
    72       2   1.54183926e-03   5.81010624e-07
    72       3   4.50070809e-10   1.50443331e-14
    72       4   0.00000000e+00   0.00000000e+00
    73       1   4.38677886e-01   4.65591132e-01
    73       2   2.44223261e-03   9.42646394e-07
    73       3   7.15963886e-10   2.36125312e-13
    73       4   0.00000000e+00   0.00000000e+00
    74       1   9.58656874e-01   9.72470895e-01
    74       2   5.07883152e-03   1.98938199e-06
    74       3   1.49444676e-09   4.63754204e-14
    74       4   0.00000000e+00   0.00000000e+00
    75       1   1.91140116e+02   3.79408373e+05
    75       2   7.03671212e+03   3.62048586e+00
    75       3   2.07327972e-03   7.61431433e-07
    75       4   2.23051793e-10   0.00000000e+00
    75       5   0.00000000e+00   0.00000000e+00
    76       1   1.00000075e+00   1.00000057e+00
    76       2   5.29658192e-03   2.08433429e-06
    76       3   1.56890572e-09   2.95116643e-14
    76       4   0.00000000e+00   0.00000000e+00
    77       1   4.88202531e-01   4.93022447e-01
    77       2   2.66187656e-03   1.03727129e-06
    77       3   7.91060798e-10   9.55076221e-14
    77       4   0.00000000e+00   0.00000000e+00
    78       1   3.04443390e-01   3.17681781e-01
    78       2   1.76482441e-03   6.75082341e-07
    78       3   5.26317047e-10   1.17130919e-13
    78       4   0.00000000e+00   0.00000000e+00
    79       1   2.01589964e-01   2.25053844e-01
    79       2   1.30082316e-03   4.83660121e-07
    79       3   3.89455077e-10   1.71666148e-13
    79       4   0.00000000e+00   0.00000000e+00
    80       1   1.29163423e-01   1.65287187e-01
    80       2   1.00801595e-03   3.60052346e-07
    80       3   3.03191185e-10   0.00000000e+00
    80       4   0.00000000e+00   0.00000000e+00
    81       1   6.91279110e-02   1.21699320e-01
    81       2   7.97842061e-04   2.69791341e-07
    81       3   2.41395976e-10   6.10515081e-15
    81       4   0.00000000e+00   0.00000000e+00
    82       1   1.18633645e-02   8.70724989e-02
    82       2   6.30338286e-04   1.97973124e-07
    82       3   1.92334761e-10   0.00000000e+00
    82       4   0.00000000e+00   0.00000000e+00
    83       1   5.08826801e-02   5.77232845e-02
    83       2   4.81876194e-04   1.36967586e-07
    83       3   1.49081301e-10   0.00000000e+00
    83       4   0.00000000e+00   0.00000000e+00
    84       1   1.31088352e-01   3.15201844e-02
    84       2   3.31514347e-04   8.23494478e-08
    84       3   1.05588341e-10   1.14804942e-14
    84       4   0.00000000e+00   0.00000000e+00
    85       1   2.55869848e-01   7.08341193e-03
    85       2   1.45650249e-04   3.12591403e-08
    85       3   5.24483546e-11   0.00000000e+00
    86       1   5.20983271e-01   1.65888458e-02
    86       2   1.79891682e-04   1.84249468e-08
    86       3   3.96622022e-11   0.00000000e+00
    87       1   1.78310961e+00   4.03214832e-02
    87       2   1.54916504e-03   6.84441799e-08
    87       3   4.23618741e-10   0.00000000e+00
    87       4   0.00000000e+00   0.00000000e+00
    88       1   1.93686694e+00   6.48916925e-02
    88       2   2.34537954e-03   1.20497273e-07
    88       3   6.65429782e-10   2.08655437e-13
    88       4   0.00000000e+00   0.00000000e+00
