  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   6.50663365e-07   2.16677869e-07
     1       3   7.05621274e-14   2.81570341e-14
     2       1   7.45390374e-03   7.49382056e-01
     2       2   3.26920662e-06   2.70825050e-07
     2       3   3.54542284e-13   2.11699683e-14
     3       1   1.25111907e-02   5.53721560e-01
     3       2   5.92382061e-06   2.16300207e-07
     3       3   6.42455610e-13   1.67302992e-14
     4       1   1.76812390e-02   4.34243380e-01
     4       2   8.62894021e-06   1.75159629e-07
     4       3   9.35828940e-13   2.33847992e-15
     5       1   2.30044867e-02   3.55223502e-01
     5       2   1.14003821e-05   1.45858740e-07
     5       3   1.23639501e-12   1.43599683e-14
     6       1   2.85264306e-02   2.99201332e-01
     6       2   1.42558871e-05   1.24277153e-07
     6       3   1.54600938e-12   1.61015127e-14
     7       1   3.42995267e-02   2.57332889e-01
     7       2   1.72158026e-05   1.07765477e-07
     7       3   1.86706143e-12   1.19580626e-15
     8       1   4.03856610e-02   2.24748788e-01
     8       2   2.03039714e-05   9.47087576e-08
     8       3   2.20193765e-12   3.82408193e-15
     9       1   4.68594592e-02   1.98566325e-01
     9       2   2.35489223e-05   8.40948855e-08
     9       3   2.55386520e-12   2.22890748e-15
    10       1   5.38128471e-02   1.76975351e-01
    10       2   2.69855075e-05   7.52645299e-08
    10       3   2.92656649e-12   4.12750272e-15
    11       1   6.13614968e-02   1.58783416e-01
    11       2   3.06572151e-05   6.77719943e-08
    11       3   3.32473821e-12   5.14388667e-16
    12       1   6.96541881e-02   1.43173312e-01
    12       2   3.46195213e-05   6.13060030e-08
    12       3   3.75440056e-12   8.59446727e-15
    13       1   7.88867944e-02   1.29566094e-01
    13       2   3.89448905e-05   5.56428205e-08
    13       3   4.22342401e-12   0.00000000e+00
    14       1   8.93238417e-02   1.17539823e-01
    14       2   4.37304737e-05   5.06174074e-08
    14       3   4.74253774e-12   1.82813802e-14
    15       1   1.01332952e-01   1.06779309e-01
    15       2   4.91103914e-05   4.61052796e-08
    15       3   5.32588489e-12   1.85972655e-14
    16       1   1.15442194e-01   9.70438920e-02
    16       2   5.52761665e-05   4.20106060e-08
    16       3   5.99453590e-12   2.73049004e-16
    17       1   1.32440393e-01   8.81461378e-02
    17       2   6.25124342e-05   3.82582126e-08
    17       3   6.77932831e-12   0.00000000e+00
    18       1   1.53563373e-01   7.99373548e-02
    18       2   7.12632033e-05   3.47880675e-08
    18       3   7.72840909e-12   4.58155813e-16
    19       1   1.80866401e-01   7.22974960e-02
    19       2   8.22643077e-05   3.15514751e-08
    19       3   8.92143169e-12   1.70012913e-14
    20       1   2.18043633e-01   6.51279559e-02
    20       2   9.68347259e-05   2.85083297e-08
    20       3   1.05016614e-11   7.94701573e-16
    21       1   2.72477139e-01   5.83463159e-02
    21       2   1.17604864e-04   2.56245963e-08
    21       3   1.27540679e-11   0.00000000e+00
    22       1   3.61386392e-01   5.18824242e-02
    22       2   1.50701870e-04   2.28716309e-08
    22       3   1.63433227e-11   7.98196798e-15
    23       1   5.36443767e-01   4.56753992e-02
    23       2   2.14495521e-04   2.02241851e-08
    23       3   2.32617844e-11   0.00000000e+00
    24       1   1.05637069e+00   3.96712768e-02
    24       2   4.00901335e-04   1.76596399e-08
    24       3   4.34772132e-11   0.00000000e+00
    25       1   5.27957062e+02   3.38211007e-02
    25       2   2.31035181e-01   1.51577141e-08
    25       3   2.50554904e-08   1.41355770e-15
    25       4   0.00000000e+00   0.00000000e+00
    26       1   9.98364213e-01   2.80793111e-02
    26       2   3.25882553e-04   1.26992397e-08
    26       3   3.53412230e-11   0.00000000e+00
    27       1   4.81080501e-01   2.24023142e-02
    27       2   1.39856178e-04   1.02659375e-08
    27       3   1.51673212e-11   0.00000000e+00
    28       1   3.05949447e-01   1.67471394e-02
    28       2   7.53929772e-05   7.83954449e-09
    28       3   8.17623913e-12   0.00000000e+00
    29       1   2.16332344e-01   1.10700936e-02
    29       2   4.11656164e-05   5.40139155e-09
    29       3   4.46426760e-12   0.00000000e+00
    30       1   1.60795999e-01   5.32531984e-03
    30       2   1.88539177e-05   2.93217291e-09
    30       3   2.04474036e-12   1.01034998e-15
    31       1   1.22158564e-01   5.36844818e-04
    31       2   2.31486881e-06   4.10325550e-10
    31       3   2.51080192e-13   0.00000000e+00
    32       1   9.30251663e-02   6.57185036e-03
    32       2   1.11211191e-05   2.18777338e-09
    32       3   1.20620335e-12   0.00000000e+00
    33       1   6.96655168e-02   1.28434368e-02
    33       2   2.28298295e-05   4.88953379e-09
    33       3   2.47582649e-12   0.00000000e+00
    34       1   4.99698903e-02   1.94269267e-02
    34       2   3.36230863e-05   7.72741071e-09
    34       3   3.64629756e-12   0.00000000e+00
    35       1   3.26282026e-02   2.64137065e-02
    35       2   4.40447866e-05   1.07409014e-08
    35       3   4.77676159e-12   0.00000000e+00
    36       1   1.67525956e-02   3.39175158e-02
    36       2   5.45109696e-05   1.39789940e-08
    36       3   5.91158328e-12   4.45981114e-15
    37       1   1.68279747e-03   4.20835426e-02
    37       2   6.53875936e-05   1.75044754e-08
    37       3   7.09117044e-12   0.00000000e+00
    38       1   1.31273134e-02   5.11019767e-02
    38       2   7.70437169e-05   2.13995702e-08
    38       3   8.35525551e-12   0.00000000e+00
    39       1   2.81876182e-02   6.12288765e-02
    39       2   8.98990479e-05   2.57750169e-08
    39       3   9.74941287e-12   0.00000000e+00
    40       1   4.40392498e-02   7.28194811e-02
    40       2   1.04479690e-04   3.07843373e-08
    40       3   1.13305984e-11   3.77394163e-15
    41       1   6.13313254e-02   8.63836581e-02
    41       2   1.21498317e-04   3.66483618e-08
    41       3   1.31762968e-11   3.81942586e-14
    42       1   8.09315272e-02   1.02682862e-01
    42       2   1.41986011e-04   4.36962405e-08
    42       3   1.53981880e-11   7.13833157e-16
    43       1   1.04114833e-01   1.22910112e-01
    43       2   1.67531092e-04   5.24441725e-08
    43       3   1.81685018e-11   2.81885630e-14
    44       1   1.32928545e-01   1.49049826e-01
    44       2   2.00752113e-04   6.37508072e-08
    44       3   2.17712599e-11   1.53507419e-16
    45       1   1.70985189e-01   1.84669205e-01
    45       2   2.46334118e-04   7.91594132e-08
    45       3   2.67145905e-11   2.54597737e-15
    46       1   2.25434666e-01   2.36896010e-01
    46       2   3.13613238e-04   1.01754153e-07
    46       3   3.40109021e-11   1.12468199e-16
    47       1   3.12864210e-01   3.22349070e-01
    47       2   4.24313681e-04   1.38725222e-07
    47       3   4.60162120e-11   1.07080012e-14
    48       1   4.82829150e-01   4.90841722e-01
    48       2   6.43397544e-04   2.11625425e-07
    48       3   6.97756711e-11   1.79594307e-14
    49       1   9.81583540e-01   9.91010770e-01
    49       2   1.29349434e-03   4.28032132e-07
    49       3   1.40277639e-10   5.82713758e-14
    49       4   0.00000000e+00   0.00000000e+00
    50       1   1.43969786e+02   4.80661776e+02
    50       2   1.59066529e-01   2.08009887e-04
    50       3   1.72505016e-08   1.86554739e-11
    50       4   0.00000000e+00   0.00000000e+00
    51       1   1.00832804e+00   1.00208431e+00
    51       2   1.32880256e-03   4.34318701e-07
    51       3   1.44106673e-10   5.58530671e-14
