  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   3.03625218e-03   1.84240510e-04
     1       3   1.23852240e-07   2.84753630e-09
     1       4   4.64611140e-13   3.11596651e-14
     2       1   8.50605433e-01   7.05362624e-01
     2       2   2.32203594e-02   3.25713376e-04
     2       3   1.66286064e-06   6.63180204e-09
     2       4   9.07964575e-12   4.21701677e-14
     3       1   1.31310326e+01   4.04485366e-01
     3       2   2.74112805e-01   2.37051387e-04
     3       3   2.14076642e-05   4.98846734e-09
     3       4   1.20875157e-10   1.67379992e-14
     3       5   1.21263503e-15   0.00000000e+00
     4       1   1.19546597e+00   1.05632221e-01
     4       2   2.65376911e-02   1.14242436e-04
     4       3   2.41577632e-06   2.53452530e-09
     4       4   1.43562253e-11   4.65031982e-15
     5       1   6.67648057e-02   3.66476123e-01
     5       2   2.21557554e-02   1.02415769e-04
     5       3   1.24307311e-06   1.87943595e-09
     5       4   6.03979691e-12   3.49536100e-14
     6       1   4.43655961e+00   3.46159254e+00
     6       2   2.61876814e-01   1.58333883e-03
     6       3   1.87408534e-05   3.22510949e-08
     6       4   1.02376990e-10   7.58791565e-14
     6       5   2.22752372e-15   0.00000000e+00
     7       1   1.31969037e+00   1.34621961e+00
     7       2   1.18600581e-01   7.24335962e-04
     7       3   9.03266313e-06   1.51107833e-08
     7       4   5.05842737e-11   1.64265789e-14
     8       1   3.94462685e-01   4.81188063e-01
     8       2   6.00682721e-02   3.08841864e-04
     8       3   4.84954921e-06   6.58307035e-09
     8       4   2.77443584e-11   1.92687934e-14
     9       1   1.17169599e+00   7.87701938e-02
     9       2   4.62169031e-02   1.09282682e-04
     9       3   4.43851385e-06   2.47060043e-09
     9       4   2.68313620e-11   1.46686338e-16
    10       1   1.46651097e+00   3.53734937e-01
    10       2   2.42795798e-02   1.19455238e-04
    10       3   1.49797035e-06   2.28321014e-09
    10       4   7.61545551e-12   2.18457955e-15
    11       1   6.37871405e-01   1.21687380e+00
    11       2   1.85208512e-02   6.21557225e-04
    11       3   1.37835116e-06   1.28444404e-08
    11       4   7.63983498e-12   1.65202752e-14
    12       1   3.02597470e-01   7.04617344e+00
    12       2   1.13393199e-02   4.62364927e-03
    12       3   9.17117739e-07   9.85554644e-08
    12       4   5.24427320e-12   5.23030144e-15
    13       1   2.67814202e-03   9.44677111e-04
    13       2   2.66806735e-03   1.38504367e-03
    13       3   2.98480941e-07   3.27166935e-08
    13       4   1.87256817e-12   2.93916144e-14
    14       1   4.33219323e-01   8.76286258e-01
    14       2   1.07910296e-02   3.32753736e-04
    14       3   7.09026400e-07   6.54151173e-09
    14       4   3.72689595e-12   3.41463745e-14
    15       1   1.85669581e+00   5.49098164e-01
    15       2   5.10328353e-02   2.86463545e-04
    15       3   3.82938452e-06   5.93903282e-09
    15       4   2.13032644e-11   4.96524268e-15
    16       1   2.92850072e+00   2.61289674e-01
    16       2   8.56315729e-02   1.80711861e-04
    16       3   7.03138063e-06   3.87186335e-09
    16       4   4.03812509e-11   3.66721319e-15
    17       1   5.60885418e-01   8.56067184e-02
    17       2   2.06349011e-03   2.82138391e-05
    17       3   5.53777155e-07   7.87760026e-10
    17       4   3.92607783e-12   4.45876363e-15
    18       1   6.66973516e-01   9.27175052e-01
    18       2   6.55846983e-02   3.68404124e-04
    18       3   4.42265431e-06   7.32767825e-09
    18       4   2.35628891e-11   1.62709692e-14
    19       1   3.12968420e+00   3.89766778e+00
    19       2   3.13747701e-01   1.94324214e-03
    19       3   2.32505445e-05   4.01206974e-08
    19       4   1.28857746e-10   4.37267906e-14
    19       5   1.67138329e-15   0.00000000e+00
    20       1   7.68947618e-01   7.76198471e-01
    20       2   7.81336626e-02   4.51262312e-04
    20       3   6.11088299e-06   9.50768375e-09
    20       4   3.45620787e-11   3.97226655e-15
    21       1   4.34979024e-02   2.68158257e-01
    21       2   5.00190522e-02   2.04381873e-04
    21       3   4.24278938e-06   4.43361919e-09
    21       4   2.46804979e-11   1.51136768e-14
    22       1   5.92609179e+00   1.18197502e-01
    22       2   1.26062488e-02   7.25129124e-06
    22       3   1.35300949e-06   3.55766763e-10
    22       4   1.25552137e-11   0.00000000e+00
    23       1   9.04659311e-01   6.79018157e-01
    23       2   2.18020136e-02   3.02425201e-04
    23       3   1.53611151e-06   6.11599552e-09
    23       4   8.32077729e-12   8.73351069e-15
    24       1   4.55016083e-01   2.39001008e+00
    24       2   1.50322284e-02   1.36619303e-03
    24       3   1.16441847e-06   2.86640634e-08
    24       4   6.55412023e-12   7.29597550e-15
    25       1   1.57408205e-01   1.15102636e+03
    25       2   7.30416176e-03   4.29168414e+01
    25       3   6.33938628e-07   9.38522971e-04
    25       4   3.71148615e-12   8.53951238e-10
    25       5   0.00000000e+00   0.00000000e+00
