  TimeWindow  TotalIterations  Iterations  Convergence
     1       5       5       1
     2      11       6       1
     3      17       6       1
     4      23       6       1
     5      29       6       1
     6      34       5       1
     7      40       6       1
     8      46       6       1
     9      52       6       1
    10      58       6       1
