  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   3.03628567e-03   1.84218274e-04
     1       3   1.23812188e-07   2.84422283e-09
     1       4   4.63041492e-13   8.06204160e-14
     2       1   8.50604328e-01   7.05362356e-01
     2       2   2.32205738e-02   3.25689920e-04
     2       3   1.66259181e-06   6.62827312e-09
     2       4   9.07148076e-12   1.80824980e-13
     3       1   1.31303966e+01   4.04484335e-01
     3       2   2.74105101e-01   2.37035701e-04
     3       3   2.14037949e-05   4.98630013e-09
     3       4   1.20725993e-10   3.25007042e-15
     3       5   0.00000000e+00   0.00000000e+00
     4       1   1.19547591e+00   1.05629375e-01
     4       2   2.65379620e-02   1.14235322e-04
     4       3   2.41550634e-06   2.53298378e-09
     4       4   1.42774953e-11   0.00000000e+00
     5       1   6.67583635e-02   3.66485959e-01
     5       2   2.21569677e-02   1.02410445e-04
     5       3   1.24286610e-06   1.87928145e-09
     5       4   6.11453536e-12   0.00000000e+00
     6       1   4.43708373e+00   3.46183263e+00
     6       2   2.61902568e-01   1.58333822e-03
     6       3   1.87395156e-05   3.22354991e-08
     6       4   1.02290596e-10   4.81482446e-14
     6       5   0.00000000e+00   0.00000000e+00
     7       1   1.31966074e+00   1.34619064e+00
     7       2   1.18600381e-01   7.24273426e-04
     7       3   9.03123068e-06   1.51018576e-08
     7       4   5.05327990e-11   1.54282774e-13
     8       1   3.94446937e-01   4.81179666e-01
     8       2   6.00691858e-02   3.08818675e-04
     8       3   4.84892160e-06   6.57968606e-09
     8       4   2.77438103e-11   3.91741270e-14
     9       1   1.17186118e+00   7.87618083e-02
     9       2   4.62194065e-02   1.09273321e-04
     9       3   4.43829146e-06   2.46956766e-09
     9       4   2.68501928e-11   2.68435397e-14
    10       1   1.46643838e+00   3.53750030e-01
    10       2   2.42792942e-02   1.19452946e-04
    10       3   1.49766169e-06   2.28420065e-09
    10       4   7.73778818e-12   3.01871864e-14
    11       1   6.37856452e-01   1.21692125e+00
    11       2   1.85207467e-02   6.21542396e-04
    11       3   1.37812201e-06   1.28361339e-08
    11       4   7.61282480e-12   4.95623273e-14
    12       1   3.02587740e-01   7.04693598e+00
    12       2   1.13391676e-02   4.62391146e-03
    12       3   9.16974271e-07   9.85173927e-08
    12       4   5.24124130e-12   3.17418921e-13
    13       1   2.66715513e-03   1.21758090e-03
    13       2   2.66774497e-03   1.38465682e-03
    13       3   2.98430609e-07   3.26964643e-08
    13       4   1.87096072e-12   1.37585795e-13
    14       1   4.33239614e-01   8.76274253e-01
    14       2   1.07917860e-02   3.32729526e-04
    14       3   7.08947808e-07   6.53721556e-09
    14       4   3.72172420e-12   1.12787410e-13
    15       1   1.85680470e+00   5.49087345e-01
    15       2   5.10362698e-02   2.86440735e-04
    15       3   3.82903658e-06   5.93557949e-09
    15       4   2.12828617e-11   1.11019808e-13
    16       1   2.92830744e+00   2.61277995e-01
    16       2   8.56255537e-02   1.80696140e-04
    16       3   7.02991460e-06   3.86995936e-09
    16       4   4.03835457e-11   2.05361605e-15
    17       1   5.60853993e-01   8.56264929e-02
    17       2   2.06164664e-03   2.82052095e-05
    17       3   5.53643282e-07   7.86512032e-10
    17       4   3.86007893e-12   0.00000000e+00
    18       1   6.67083999e-01   9.27260325e-01
    18       2   6.55930473e-02   3.68415865e-04
    18       3   4.42243802e-06   7.32377152e-09
    18       4   2.36063844e-11   4.51772738e-13
    19       1   3.12917958e+00   3.89693754e+00
    19       2   3.13688688e-01   1.94275865e-03
    19       3   2.32424388e-05   4.00900299e-08
    19       4   1.28690662e-10   4.13656864e-13
    19       5   7.24115924e-15   0.00000000e+00
    20       1   7.68902160e-01   7.76161794e-01
    20       2   7.81324478e-02   4.51215551e-04
    20       3   6.10987455e-06   9.50174994e-09
    20       4   3.45052706e-11   2.66132139e-14
    21       1   4.35679847e-02   2.68137757e-01
    21       2   5.00196166e-02   2.04360029e-04
    21       3   4.24228877e-06   4.43059822e-09
    21       4   2.46950174e-11   3.92370972e-14
    22       1   5.92297062e+00   1.18222254e-01
    22       2   1.26139424e-02   7.24024047e-06
    22       3   1.35136313e-06   3.55534532e-10
    22       4   1.25659470e-11   0.00000000e+00
    23       1   9.04610836e-01   6.79069890e-01
    23       2   2.18016626e-02   3.02432110e-04
    23       3   1.53583134e-06   6.11349180e-09
    23       4   8.33645583e-12   8.32449760e-15
    24       1   4.54994283e-01   2.39026724e+00
    24       2   1.50318679e-02   1.36627013e-03
    24       3   1.16421617e-06   2.86497123e-08
    24       4   6.54481541e-12   2.20063852e-15
    25       1   1.57388659e-01   1.15070231e+03
    25       2   7.30364426e-03   4.23972788e+01
    25       3   6.33818325e-07   9.26761198e-04
    25       4   3.71015397e-12   7.69875343e-09
    25       5   2.22045243e-16   1.76827664e-16
