  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   6.31456725e-05   4.18012920e-06
     1       3   5.92551536e-11   1.84574423e-12
     2       1   7.75377418e-02   7.43867004e-01
     2       2   3.31840819e-04   7.28449981e-06
     2       3   5.33566987e-10   2.76745898e-12
     2       4   0.00000000e+00   0.00000000e+00
     3       1   1.39559444e-01   5.37070478e-01
     3       2   6.42108893e-04   5.92541525e-06
     3       3   1.08434044e-09   3.08442067e-12
     3       4   1.39533654e-16   0.00000000e+00
     4       1   2.19207823e-01   4.04007955e-01
     4       2   1.02842019e-03   4.71283190e-06
     4       3   1.77403220e-09   1.36830016e-12
     4       4   1.69945567e-16   0.00000000e+00
     5       1   3.35402692e-01   3.09611837e-01
     5       2   1.56618669e-03   3.75282548e-06
     5       3   2.73985875e-09   3.05107885e-12
     5       4   4.41851138e-15   0.00000000e+00
     6       1   5.43683540e-01   2.36375379e-01
     6       2   2.47361968e-03   2.96414876e-06
     6       3   4.37972581e-09   1.53529514e-12
     6       4   8.72296312e-16   0.00000000e+00
     7       1   1.12013630e+00   1.75059199e-01
     7       2   4.82161690e-03   2.27960810e-06
     7       3   8.64814354e-09   8.14016027e-13
     7       4   1.84047002e-16   0.00000000e+00
     8       1   2.56362775e+02   1.20069797e-01
     8       2   3.92787308e+03   1.65005275e-06
     8       3   7.12003882e-03   7.17375171e-13
     8       4   5.49732231e-10   0.00000000e+00
     8       5   0.00000000e+00   0.00000000e+00
     9       1   1.00000122e+00   6.73340148e-02
     9       2   3.13255888e-03   1.03493645e-06
     9       3   5.91826865e-09   1.13635125e-12
     9       4   1.34557444e-15   0.00000000e+00
    10       1   4.18242406e-01   1.30441180e-02
    10       2   6.29651170e-04   3.92636595e-07
    10       3   1.37820750e-09   7.38242986e-13
    10       4   2.08877610e-15   0.00000000e+00
    11       1   1.87725954e-01   4.75756008e-02
    11       2   5.74506251e-04   3.32393438e-07
    11       3   7.82265179e-10   2.26498616e-13
    11       4   8.47841938e-16   0.00000000e+00
    12       1   3.05820710e-02   1.22471423e-01
    12       2   1.63401275e-03   1.23546115e-06
    12       3   2.66347411e-09   4.21634902e-13
    12       4   0.00000000e+00   0.00000000e+00
    13       1   1.24466888e-01   2.28783565e-01
    13       2   2.97177856e-03   2.52465492e-06
    13       3   5.02233417e-09   4.59314596e-12
    13       4   1.18445094e-14   0.00000000e+00
    14       1   3.46238226e-01   4.16472306e-01
    14       2   5.28780072e-03   4.80886205e-06
    14       3   9.09191541e-09   3.21696021e-12
    14       4   1.84790847e-15   0.00000000e+00
    15       1   8.97186453e-01   9.33166216e-01
    15       2   1.17542705e-02   1.11087307e-05
    15       3   2.04393142e-08   8.88287965e-12
    15       4   2.46854062e-14   0.00000000e+00
    16       1   7.89529873e+01   7.76488550e+04
    16       2   2.04808944e+04   1.79706063e+01
    16       3   3.46845442e-02   9.52979921e-06
    16       4   9.51064600e-09   4.01667384e-16
    16       5   0.00000000e+00   0.00000000e+00
    17       1   1.00000064e+00   1.00000068e+00
    17       2   1.30483062e-02   1.24777804e-05
    17       3   2.30753655e-08   6.76981650e-12
    17       4   4.76385612e-15   0.00000000e+00
    18       1   4.70137462e-01   4.82716826e-01
    18       2   6.61066254e-03   6.16620411e-06
    18       3   1.17867068e-08   8.79410468e-13
    18       4   4.92775852e-15   0.00000000e+00
    19       1   2.56475152e-01   2.94021638e-01
    19       2   4.34987789e-03   3.86145013e-06
    19       3   7.82961088e-09   2.46770744e-12
    19       4   2.41490058e-15   0.00000000e+00
    20       1   1.10803873e-01   1.86187137e-01
    20       2   3.10924131e-03   2.54109760e-06
    20       3   5.66861324e-09   2.13655587e-12
    20       4   9.23141481e-15   0.00000000e+00
    21       1   3.09392009e-02   1.09108496e-01
    21       2   2.22686264e-03   1.59333846e-06
    21       3   4.14833448e-09   3.13555271e-13
    21       4   2.11960457e-16   0.00000000e+00
    22       1   2.30101595e-01   4.54145861e-02
    22       2   1.39610788e-03   8.05354869e-07
    22       3   2.74866245e-09   2.71421371e-13
    22       4   6.52742270e-16   0.00000000e+00
    23       1   7.17765424e-01   1.32169106e-02
    23       2   4.70159539e-05   7.41362798e-08
    23       3   5.59295035e-10   7.48878862e-13
    23       4   5.94294734e-15   0.00000000e+00
    24       1   4.66295500e+02   7.21955181e-02
    24       2   1.16825054e+04   6.68849795e-07
    24       3   1.79824147e-02   9.48335625e-14
    24       4   2.69330452e-09   0.00000000e+00
    24       5   0.00000000e+00   0.00000000e+00
    25       1   1.00000015e+00   1.36453863e-01
    25       2   3.29371794e-03   1.48824665e-06
    25       3   5.53514562e-09   4.37163271e-14
    25       4   0.00000000e+00   0.00000000e+00
    26       1   5.27040296e-01   2.12207850e-01
    26       2   2.09952920e-03   2.46849133e-06
    26       3   3.61729161e-09   2.00228554e-12
    26       4   3.66364704e-15   0.00000000e+00
    27       1   3.51607658e-01   3.09542756e-01
    27       2   1.56549768e-03   3.75075457e-06
    27       3   2.73820564e-09   1.73677593e-12
    27       4   4.53180857e-16   0.00000000e+00
    28       1   2.50890225e-01   4.48457568e-01
    28       2   1.20485887e-03   5.62257491e-06
    28       3   2.13321979e-09   3.10093144e-12
    28       4   1.69945619e-16   0.00000000e+00
    29       1   1.79702112e-01   6.77867413e-01
    29       2   9.15677334e-04   8.80852164e-06
    29       3   1.64141482e-09   3.11006121e-12
    29       4   0.00000000e+00   0.00000000e+00
    30       1   1.22483856e-01   1.16013349e+00
    30       2   6.60648804e-04   1.58097071e-05
    30       3   1.20317026e-09   9.18476090e-12
    30       4   6.12619761e-16   0.00000000e+00
    31       1   7.20407346e-02   2.90407455e+00
    31       2   4.20791328e-04   4.31788853e-05
    31       3   7.87611083e-10   2.01982516e-11
    31       4   1.13745080e-16   0.00000000e+00
    32       1   2.41164253e-02   4.74995991e+04
    32       2   1.83321035e-04   3.57969626e+01
    32       3   3.73341696e-10   1.94015184e-05
    32       4   1.11022304e-16   9.07322958e-16
    33       1   2.45891526e-02   9.99999428e-01
    33       2   6.31453277e-05   4.18010504e-06
    33       3   5.92545818e-11   9.46188604e-13
    34       1   7.75376676e-02   7.43867246e-01
    34       2   3.31840430e-04   7.28450091e-06
    34       3   5.33566556e-10   4.07795454e-12
    34       4   1.22523920e-16   0.00000000e+00
    35       1   1.39559353e-01   5.37070660e-01
    35       2   6.42108426e-04   5.92541769e-06
    35       3   1.08434037e-09   3.42329318e-12
    35       4   1.39533626e-16   0.00000000e+00
    36       1   2.19207700e-01   4.04008087e-01
    36       2   1.02841958e-03   4.71283107e-06
    36       3   1.77402776e-09   2.34129216e-12
    36       4   5.09836547e-16   0.00000000e+00
    37       1   3.35402497e-01   3.09611938e-01
    37       2   1.56618578e-03   3.75282541e-06
    37       3   2.73985640e-09   2.22822467e-12
    37       4   3.17226317e-15   0.00000000e+00
    38       1   5.43683141e-01   2.36375462e-01
    38       2   2.47361794e-03   2.96415509e-06
    38       3   4.37975432e-09   7.01460093e-13
    38       4   0.00000000e+00   0.00000000e+00
    39       1   1.12013480e+00   1.75059272e-01
    39       2   4.82161084e-03   2.27960832e-06
    39       3   8.64811154e-09   2.43562502e-13
    39       4   6.62568279e-15   0.00000000e+00
    40       1   2.56442729e+02   1.20069865e-01
    40       2   1.76535237e+03   1.65005319e-06
    40       3   3.21263095e-03   9.80208772e-13
    40       4   6.40783379e-10   0.00000000e+00
