  TimeWindow  Iteration  ResRel(Solid-Mesh:Displacement)  ResRel(Solid-Mesh:Force)
     7       3   4.58570961e-04   1.07463655e-01
     7       4   8.14971353e-05   3.96844330e-02
     7       5   9.48732332e-05   2.93781511e-02
     7       6   2.20748134e-05   6.13881686e-03
     7       7   5.38163338e-06   2.78419291e-03
     8       1   1.78223969e-01   8.02252836e-02
     8       2   2.01887685e-03   8.57186310e-02
     8       3   2.58891599e-04   6.65700309e-02
     8       4   8.83327062e-05   9.16465979e-03
     8       5   3.96954033e-05   1.59192639e-02
     8       6   6.61267429e-07   4.76166282e-04
     9       1   1.47123902e-01   9.83871516e-02
     9       2   3.14655430e-03   1.49546608e-01
     9       3   9.90678272e-04   1.37687096e-01
     9       4   5.59704299e-05   2.25227985e-02
     9       5   2.22199993e-05   3.41379928e-02
     9       6   3.94663693e-06   7.40235618e-03
     9       7   1.86174476e-06   3.65913627e-04
    10       1   1.37228170e-01   7.41436985e-02
    10       2   7.70348077e-04   6.76764708e-02
    10       3   1.54617415e-04   1.37318620e-01
    10       4   5.37412115e-05   2.59734319e-02
    10       5   1.64736647e-05   1.13625723e-02
    10       6   4.09102661e-06   4.99499431e-03
    11       1   1.22616499e-01   9.85963519e-02
    11       2   5.92146563e-04   8.77846241e-01
    11       3   7.83977301e-04   1.09331814e-01
    11       4   1.14071483e-04   1.52410032e-02
    11       5   1.98539403e-05   2.26754440e-03
    12       1   1.06879491e-01   9.07609597e-02
    12       2   8.75660651e-04   4.82560172e-01
    12       3   6.64620147e-04   2.23093852e-02
    12       4   1.20170604e-04   5.47597063e-02
    12       5   1.68127397e-05   3.39489669e-03
    13       1   9.41254677e-02   7.61907648e-02
    13       2   4.49008071e-04   1.93185238e-01
    13       3   4.13900047e-05   2.10384554e-02
    13       4   1.26662483e-04   2.20661400e-03
    14       1   8.72040658e-02   1.01620705e-01
    14       2   7.27992031e-04   1.34542480e-01
    14       3   4.23942521e-04   3.80068942e-02
    14       4   1.16657388e-04   8.80574223e-02
    14       5   1.97436136e-05   9.82745313e-03
    14       6   4.48055635e-06   2.53306376e-03
    15       1   8.00871520e-02   7.23588670e-02
    15       2   8.54776270e-04   1.92403824e-01
    15       3   7.03896681e-04   7.83901840e-02
    15       4   7.30324788e-05   6.00847341e-02
    15       5   1.63653687e-05   1.70632235e-02
    15       6   3.92420656e-07   4.75505536e-03
    16       1   7.87358429e-02   6.89392552e-02
    16       2   3.21977395e-04   2.22470779e-01
    16       3   1.36723471e-04   1.31566164e-01
    16       4   1.67738722e-05   3.96912008e-02
    16       5   3.61868480e-06   2.24950023e-03
    17       1   7.04684528e-02   9.16189074e-02
    17       2   5.24622243e-04   3.62374180e-02
    17       3   2.99261587e-04   1.20276737e-02
    17       4   1.15219924e-05   4.57098269e-02
    17       5   1.30385219e-05   2.23371133e-02
    17       6   9.54676421e-07   9.56259406e-03
    17       7   1.54039154e-06   7.95436536e-04
    18       1   6.36496491e-02   9.26660321e-02
    18       2   6.52218919e-05   2.87677825e-02
    18       3   5.19557321e-05   1.89645421e-01
    18       4   4.98063285e-06   2.46042667e-02
    18       5   8.97608140e-07   2.53539492e-03
    19       1   6.12116760e-02   8.74867819e-02
    19       2   4.54004114e-05   2.72912850e-02
    19       3   1.96454541e-05   8.46163794e-03
    19       4   4.39893595e-06   2.18946726e-02
    19       5   1.74586070e-06   5.13043220e-03
    19       6   3.95933306e-07   1.91732497e-03
    20       1   5.67755931e-02   9.13645168e-02
    20       2   5.51881689e-05   3.88024642e-02
    20       3   2.53584487e-05   6.72830776e-02
    20       4   3.56706497e-06   7.66890089e-02
    20       5   1.60525065e-06   2.01261760e-02
    20       6   1.34880027e-07   5.89518504e-04
    21       1   5.54538571e-02   8.83472050e-02
    21       2   3.85559625e-05   3.05659661e-02
    21       3   2.94499191e-05   3.43228593e-02
    21       4   4.20936654e-06   2.86699864e-02
    21       5   4.46707095e-06   2.20209619e-02
    21       6   6.80830989e-07   1.07400408e-02
    21       7   1.64920306e-07   1.36246677e-03
    22       1   5.11650410e-02   9.78474850e-02
    22       2   2.65462517e-05   1.04051737e-01
    22       3   3.38126581e-05   6.27548708e-02
    22       4   5.86039006e-06   9.07978215e-03
    22       5   3.97524317e-07   8.88183478e-04
    23       1   4.23643477e-02   1.03059357e-01
    23       2   7.91109793e-05   1.51811813e-01
    23       3   3.66321957e-05   1.36130391e-02
    23       4   2.00455023e-06   1.93542820e-03
    24       1   3.53715084e-02   8.95662288e-02
    24       2   2.26772777e-05   5.16823112e-02
    24       3   3.53823983e-05   2.35064063e-02
    24       4   4.42892789e-06   3.29518177e-02
    24       5   1.46362849e-06   1.33490540e-02
    24       6   1.39685121e-07   9.56127929e-04
    25       1   3.26867433e-02   7.22421551e-02
    25       2   4.51785966e-05   8.17214957e-02
    25       3   2.24730963e-05   2.42861889e-01
    25       4   2.84901786e-06   8.68803028e-03
    25       5   1.15601321e-06   1.07395438e-03
    26       1   2.86666656e-02   5.74691212e-02
    26       2   1.92039579e-05   1.52743451e-01
    26       3   6.32710712e-06   1.73647895e-01
    26       4   3.04100386e-06   7.91821891e-02
    26       5   1.94461031e-06   3.31763842e-03
    27       1   2.67730776e-02   4.45832807e-02
    27       2   5.07808255e-05   1.87340884e-01
    27       3   6.65935427e-06   1.31427714e-02
    27       4   1.53054186e-06   3.88791453e-03
    28       1   2.18752018e-02   4.66931673e-02
    28       2   2.99706486e-05   3.74382323e-02
    28       3   2.07102118e-05   1.43399784e-01
    28       4   2.09093302e-06   4.33146175e-03
    29       1   1.89503013e-02   5.19821664e-02
    29       2   2.46241560e-05   4.65639061e-02
    29       3   2.30977961e-05   1.36790204e-01
    29       4   2.19775999e-06   2.09626500e-03
    30       1   1.49967957e-02   3.06589211e-02
    30       2   1.40630880e-05   3.67266827e-02
    30       3   1.18171377e-05   7.69815113e-02
    30       4   1.21076351e-06   2.23820618e-03
    31       1   1.36440275e-02   2.93394245e-02
    31       2   2.15319149e-05   1.42101371e-02
    31       3   1.83312079e-05   2.05365095e-02
    31       4   2.00027590e-06   2.31097698e-02
    31       5   1.03557738e-06   9.07158510e-03
    31       6   3.59463903e-07   1.22528520e-03
    32       1   1.22258076e-02   2.98895123e-02
    32       2   1.55873450e-05   1.35211685e-02
    32       3   1.20938203e-05   4.84715120e-02
    32       4   2.03036060e-06   1.24937957e-03
    33       1   1.11701262e-02   3.35532828e-02
    33       2   3.37183761e-05   3.85407685e-02
    33       3   1.57422251e-05   1.23916188e-02
    33       4   1.93660016e-06   8.39054207e-03
    33       5   5.43637308e-07   4.79164868e-03
    34       1   9.77411047e-03   4.38614727e-02
    34       2   1.16442617e-05   3.49290174e-02
    34       3   1.01555933e-05   5.45472421e-02
    34       4   8.82899500e-07   2.44956872e-03
    35       1   9.33632876e-03   2.91565200e-02
    35       2   3.89915448e-05   4.63852156e-02
    35       3   1.63967998e-05   4.80976702e-03
    36       1   8.81410241e-03   1.51784860e-02
    36       2   4.63667461e-05   9.49153066e-02
    36       3   1.35669144e-05   1.30203852e-01
    36       4   2.30984259e-06   2.64795459e-02
    36       5   8.03613999e-07   1.39420067e-03
    37       1   9.16880172e-03   2.39723300e-02
    37       2   3.28545698e-05   1.21333603e-01
    37       3   1.96011217e-05   1.30496654e-01
    37       4   1.39836551e-06   7.34881577e-04
    38       1   9.93628270e-03   2.25498133e-02
    38       2   2.18669528e-05   2.55409246e-02
    38       3   3.80380944e-06   3.27452646e-02
    38       4   3.05653293e-06   6.54923279e-03
    38       5   4.13329544e-07   6.54105349e-03
    38       6   1.55574173e-07   2.58525086e-04
    39       1   1.61744505e-02   1.80847860e-02
    39       2   1.53439023e-05   5.83495761e-02
    39       3   1.53935000e-05   2.13924884e-02
    39       4   2.84942616e-06   1.21586615e-02
    39       5   4.33769407e-07   5.70531668e-04
    40       1   2.11773435e-02   3.54915388e-02
    40       2   2.15032754e-05   5.80309469e-02
    40       3   1.53238338e-05   7.53992386e-02
    40       4   3.81045191e-06   1.22010372e-02
    40       5   9.92971222e-07   7.82713244e-04
    41       1   2.42614042e-02   4.85495190e-02
    41       2   6.17619761e-05   1.36197957e-01
    41       3   5.47793465e-06   7.23052973e-02
    41       4   3.07419801e-06   9.10686520e-03
    41       5   5.57099607e-07   1.29577198e-03
    42       1   2.48321637e-02   5.14083788e-02
    42       2   3.40143635e-05   4.29149471e-02
    42       3   8.23193309e-06   4.45514932e-02
    42       4   1.22790064e-06   6.17449032e-03
    42       5   3.39606262e-07   8.57421514e-04
    43       1   2.93605798e-02   3.90035959e-02
    43       2   4.56360081e-05   8.68530540e-02
    43       3   2.38528596e-05   9.63394210e-02
    43       4   3.31354446e-06   2.62101526e-02
    43       5   4.87629987e-07   9.31085032e-03
    43       6   1.67224262e-07   7.84716414e-04
    44       1   3.15989185e-02   4.78148634e-02
    44       2   2.50210417e-05   1.95054709e-02
    44       3   1.13338986e-05   6.31761461e-03
    44       4   3.03332173e-06   9.82792764e-03
    44       5   1.12673912e-07   4.55392617e-03
    45       1   3.48624256e-02   4.35329094e-02
    45       2   3.02276790e-05   4.56591304e-02
    45       3   9.14680855e-06   1.92828064e-02
    45       4   4.39663618e-06   1.01559627e-02
    45       5   4.06570869e-07   8.74867505e-03
    45       6   3.56813868e-07   1.57691981e-03
    46       1   3.59895882e-02   5.12940727e-02
    46       2   3.34079298e-05   6.54445669e-02
    46       3   1.91898576e-05   2.53855998e-02
    46       4   2.32689079e-06   1.46544294e-02
    46       5   5.56213802e-07   4.53665904e-03
    47       1   3.84673431e-02   4.75979580e-02
    47       2   3.84518816e-05   5.44441018e-02
    47       3   1.86039627e-05   3.66189312e-02
    47       4   4.11911933e-06   4.50399591e-03
    48       1   4.10631979e-02   4.68979795e-02
    48       2   5.61097615e-05   6.37000480e-02
    48       3   2.04296452e-05   3.94905261e-02
    48       4   3.14464398e-06   6.92952727e-03
    48       5   5.20120531e-07   2.21301725e-03
    49       1   4.75641809e-02   3.85729071e-02
    49       2   3.39376193e-05   1.34565651e-02
    49       3   2.49635867e-05   2.41971501e-02
    49       4   2.02244894e-06   1.68758488e-02
    49       5   5.18458697e-07   1.77752399e-03
    50       1   5.22463510e-02   4.48283321e-02
    50       2   2.93865428e-05   1.74501673e-02
    50       3   1.56197473e-05   4.60935166e-03
