  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   8.03211514e-03   4.57619512e-04
     1       3   8.05890946e-07   1.73280661e-08
     1       4   7.57319607e-12   3.12140266e-12
     2       1   2.39892782e+00   6.74815013e-01
     2       2   9.45422970e-02   8.17510448e-04
     2       3   1.69692757e-05   4.10444193e-08
     2       4   2.29771768e-10   7.64810780e-13
     2       5   2.22032600e-15   0.00000000e+00
     3       1   2.24741340e+00   2.73080578e-01
     3       2   1.03534247e-01   5.22715637e-04
     3       3   2.14375004e-05   2.76669189e-08
     3       4   3.09370997e-10   7.04804512e-12
     3       5   4.68711980e-13   0.00000000e+00
     4       1   2.54766843e-01   3.76179882e-01
     4       2   2.51326373e-02   1.34709075e-04
     4       3   2.04069869e-06   4.49908081e-09
     4       4   1.73116823e-11   3.79320875e-14
     5       1   8.70886762e+00   8.93301569e+02
     5       2   1.50221466e+04   4.70406338e+01
     5       3   1.62257317e+00   2.33744350e-03
     5       4   2.15900749e-05   3.88402048e-08
     5       5   2.55759911e-09   0.00000000e+00
     5       6   0.00000000e+00   0.00000000e+00
     6       1   1.00001200e+00   1.00002326e+00
     6       2   1.55794450e-01   1.40247881e-03
     6       3   2.96542298e-05   7.20800975e-08
     6       4   4.12651579e-10   5.18952122e-13
     6       5   1.56327393e-13   0.00000000e+00
     7       1   2.35850064e-01   2.73042068e-01
     7       2   1.13682210e-01   5.90066000e-04
     7       3   2.44880788e-05   3.17013650e-08
     7       4   3.56806872e-10   4.02746493e-12
     7       5   1.26837661e-13   0.00000000e+00
     8       1   1.70420561e+00   3.76070482e-01
     8       2   3.16835155e-02   2.06183807e-04
     8       3   3.63969315e-06   8.38676383e-09
     8       4   3.71360435e-11   1.73374520e-13
     9       1   6.85070876e-01   2.06945234e+00
     9       2   3.17160912e-02   2.62678720e-03
     9       3   5.78564604e-06   1.32688416e-07
     9       4   7.88949419e-11   2.31561969e-12
    10       1   2.43414983e-01   4.89103648e+02
    10       2   1.69500560e-02   1.00048355e+02
    10       3   3.57055342e-06   5.35626626e-03
    10       4   5.14350817e-11   1.17061408e-07
    10       5   3.77477482e-15   3.20389051e-14
    11       1   3.10168439e-01   9.99979904e-01
    11       2   8.03078277e-03   4.57543407e-04
    11       3   8.05653171e-07   1.73184904e-08
    11       4   7.54061063e-12   9.94680298e-13
    12       1   2.39868116e+00   6.74824469e-01
    12       2   9.45328770e-02   8.17511508e-04
    12       3   1.69675032e-05   4.10466017e-08
    12       4   2.29311585e-10   8.94321841e-13
    12       5   3.33022912e-14   0.00000000e+00
    13       1   2.24758601e+00   2.73094509e-01
    13       2   1.03543517e-01   5.22727568e-04
    13       3   2.14392779e-05   2.76563334e-08
    13       4   3.06336179e-10   1.07872823e-12
    13       5   1.22267805e-15   0.00000000e+00
    14       1   2.54828178e-01   3.76143534e-01
    14       2   2.51283073e-02   1.34670850e-04
    14       3   2.03993783e-06   4.46414017e-09
    14       4   1.40092747e-11   1.72776321e-14
    15       1   8.71200991e+00   8.63898407e+02
    15       2   3.27369800e+03   1.78480959e+01
    15       3   3.62229116e-01   8.86170976e-04
    15       4   4.84573007e-06   3.40348004e-08
    15       5   1.32427881e-09   0.00000000e+00
    15       6   0.00000000e+00   0.00000000e+00
    16       1   1.00005375e+00   1.00006138e+00
    16       2   1.55799781e-01   1.40251993e-03
    16       3   2.96551572e-05   7.20783175e-08
    16       4   4.12735090e-10   2.71420677e-12
    16       5   7.99428787e-15   0.00000000e+00
    17       1   2.35770327e-01   2.73062401e-01
    17       2   1.13683610e-01   5.90088810e-04
    17       3   2.44881763e-05   3.16910138e-08
    17       4   3.55646899e-10   9.56612739e-12
    17       5   9.21456473e-13   0.00000000e+00
    18       1   1.70427699e+00   3.76037292e-01
    18       2   3.16816492e-02   2.06142335e-04
    18       3   3.63916085e-06   8.44213645e-09
    18       4   4.22430258e-11   0.00000000e+00
    19       1   6.85085928e-01   2.06927904e+00
    19       2   3.17163105e-02   2.62653287e-03
    19       3   5.78565744e-06   1.32766653e-07
    19       4   7.98445042e-11   1.44472472e-12
    20       1   2.43429431e-01   4.84352090e+02
    20       2   1.69506417e-02   5.01574289e+01
    20       3   3.57064754e-06   2.67796200e-03
    20       4   5.14838242e-11   8.03042147e-08
    20       5   2.66455860e-14   7.06423867e-12
