  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   9.91661435e-08   6.66271209e-09
     1       3   1.11129384e-16   0.00000000e+00
     2       1   2.89934114e-03   7.49758871e-01
     2       2   4.96782431e-07   1.15810568e-08
     2       3   1.22596684e-15   0.00000000e+00
     3       1   4.84548290e-03   5.54840624e-01
     3       2   8.96518692e-07   9.54875990e-09
     3       3   2.35182080e-15   0.00000000e+00
     4       1   6.80830082e-03   4.36232160e-01
     4       2   1.29917555e-06   7.83932161e-09
     4       3   3.49536754e-15   0.00000000e+00
     5       1   8.79326374e-03   3.58143433e-01
     5       2   1.70558347e-06   6.58878916e-09
     5       3   4.66354793e-15   0.00000000e+00
     6       1   1.08061078e-02   3.03090424e-01
     6       2   2.11661243e-06   5.65918825e-09
     6       3   5.97864642e-15   0.00000000e+00
     7       1   1.28529140e-02   2.62219674e-01
     7       2   2.53318255e-06   4.94660378e-09
     7       3   7.10353694e-15   0.00000000e+00
     8       1   1.49401961e-02   2.30657983e-01
     8       2   2.95627617e-06   4.38440943e-09
     8       3   8.15517093e-15   0.00000000e+00
     9       1   1.70750003e-02   2.05521546e-01
     9       2   3.38695157e-06   3.92966502e-09
     9       3   9.37626965e-15   0.00000000e+00
    10       1   1.92650215e-02   1.85000583e-01
    10       2   3.82635896e-06   3.55405278e-09
    10       3   1.06595826e-14   0.00000000e+00
    11       1   2.15187399e-02   1.67903931e-01
    11       2   4.27575921e-06   3.23810492e-09
    11       3   1.20153564e-14   0.00000000e+00
    12       1   2.38455838e-02   1.53416306e-01
    12       2   4.73654626e-06   2.96858418e-09
    12       3   1.30706746e-14   0.00000000e+00
    13       1   2.62561255e-02   1.40961197e-01
    13       2   5.21027392e-06   2.73543844e-09
    13       3   1.45973597e-14   0.00000000e+00
    14       1   2.87623199e-02   1.30119551e-01
    14       2   5.69868860e-06   2.53143273e-09
    14       3   1.60994435e-14   0.00000000e+00
    15       1   3.13777980e-02   1.20579494e-01
    15       2   6.20376937e-06   2.35109159e-09
    15       3   1.73021739e-14   0.00000000e+00
    16       1   3.41182307e-02   1.12104139e-01
    16       2   6.72777778e-06   2.19026754e-09
    16       3   1.90467198e-14   0.00000000e+00
    17       1   3.70017866e-02   1.04510310e-01
    17       2   7.27332018e-06   2.04572256e-09
    17       3   2.04994955e-14   0.00000000e+00
    18       1   4.00497118e-02   9.76541174e-02
    18       2   7.84342680e-06   1.91480590e-09
    18       3   2.20984413e-14   0.00000000e+00
    19       1   4.32870736e-02   9.14209359e-02
    19       2   8.44165287e-06   1.79547881e-09
    19       3   2.37042552e-14   0.00000000e+00
    20       1   4.67437250e-02   8.57182935e-02
    20       2   9.07220986e-06   1.68608977e-09
    20       3   2.54918376e-14   0.00000000e+00
    21       1   5.04555728e-02   8.04707361e-02
    21       2   9.74013759e-06   1.58531816e-09
    21       3   2.74918563e-14   0.00000000e+00
    22       1   5.44662660e-02   7.56160527e-02
    22       2   1.04515334e-05   1.49177717e-09
    22       3   2.91771719e-14   0.00000000e+00
    23       1   5.88294779e-02   7.11024588e-02
    23       2   1.12138616e-05   1.40456969e-09
    23       3   3.16905497e-14   0.00000000e+00
    24       1   6.36120424e-02   6.68864657e-02
    24       2   1.20363785e-05   1.32308906e-09
    24       3   3.39180323e-14   0.00000000e+00
    25       1   6.88983435e-02   6.29312492e-02
    25       2   1.29307268e-05   1.24653303e-09
    25       3   3.65943453e-14   0.00000000e+00
    26       1   7.47965821e-02   5.92053837e-02
    26       2   1.39117840e-05   1.17424813e-09
    26       3   3.92091625e-14   0.00000000e+00
    27       1   8.14479345e-02   5.56818517e-02
    27       2   1.49989017e-05   1.10592219e-09
    27       3   4.22703485e-14   0.00000000e+00
    28       1   8.90402867e-02   5.23372591e-02
    28       2   1.62177633e-05   1.04090856e-09
    28       3   4.57465536e-14   0.00000000e+00
    29       1   9.78294573e-02   4.91512086e-02
    29       2   1.76032544e-05   9.78947469e-10
    29       3   4.97487320e-14   0.00000000e+00
    30       1   1.08173151e-01   4.61057942e-02
    30       2   1.92040529e-05   9.19620026e-10
    30       3   5.42568537e-14   0.00000000e+00
    31       1   1.20587542e-01   4.31851898e-02
    31       2   2.10902791e-05   8.62694952e-10
    31       3   5.96253150e-14   0.00000000e+00
    32       1   1.35846296e-01   4.03753119e-02
    32       2   2.33668792e-05   8.07876784e-10
    32       3   6.62803206e-14   0.00000000e+00
    33       1   1.55164456e-01   3.76635404e-02
    33       2   2.61984793e-05   7.54893174e-10
