  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   2.56834758e-05   1.70935378e-06
     1       3   9.86437821e-12   1.63526397e-13
     2       1   4.83598357e-02   7.46100277e-01
     2       2   1.32514034e-04   2.97615588e-06
     2       3   8.70807965e-11   1.19641277e-12
     3       1   8.44814870e-02   5.43875034e-01
     3       2   2.49322319e-04   2.43357495e-06
     3       3   1.71813374e-10   1.93012618e-13
     3       4   0.00000000e+00   0.00000000e+00
     4       1   1.26456757e-01   4.16512147e-01
     4       2   3.82384593e-04   1.96025794e-06
     4       3   2.68689616e-10   4.17321617e-13
     4       4   0.00000000e+00   0.00000000e+00
     5       1   1.78417334e-01   3.28761158e-01
     5       2   5.42128579e-04   1.59686775e-06
     5       3   3.85431129e-10   5.21266995e-13
     5       4   1.69945576e-16   0.00000000e+00
     6       1   2.48319945e-01   2.63248852e-01
     6       2   7.48387726e-04   1.31001119e-06
     6       3   5.36774440e-10   1.08064204e-13
     6       4   0.00000000e+00   0.00000000e+00
     7       1   3.54383050e-01   2.11069241e-01
     7       2   1.04600414e-03   1.07344451e-06
     7       3   7.56054183e-10   3.70591324e-13
     7       4   1.43406103e-16   0.00000000e+00
     8       1   5.50792054e-01   1.67198783e-01
     8       2   1.56697819e-03   8.69687787e-07
     8       3   1.14153508e-09   9.68784101e-13
     8       4   6.66133678e-16   0.00000000e+00
     9       1   1.10790701e+00   1.28512897e-01
     9       2   2.96481210e-03   6.86759882e-07
     9       3   2.17985405e-09   1.45386861e-14
     9       4   2.33330802e-16   0.00000000e+00
    10       1   4.12206728e+02   9.28490434e-02
    10       2   4.78471521e+03   5.15745040e-07
    10       3   3.55051589e-03   5.36971601e-14
    10       4   0.00000000e+00   0.00000000e+00
    11       1   1.00000060e+00   5.85013342e-02
    11       2   2.01541417e-03   3.49192252e-07
    11       3   1.53532328e-09   0.00000000e+00
    11       4   0.00000000e+00   0.00000000e+00
    12       1   4.40977728e-01   2.38837397e-02
    12       2   5.67923342e-04   1.79798956e-07
    12       3   4.61278532e-10   4.09793040e-14
    12       4   0.00000000e+00   0.00000000e+00
    13       1   2.34248357e-01   1.27850810e-02
    13       2   4.32818549e-05   9.58565271e-10
    13       3   1.08594684e-11   0.00000000e+00
    14       1   1.10640412e-01   5.39209758e-02
    14       2   4.85725138e-04   2.04955863e-07
    14       3   3.12741389e-10   2.35647644e-14
    14       4   0.00000000e+00   0.00000000e+00
    15       1   1.29480975e-02   1.03412699e-01
    15       2   9.18816136e-04   4.51533014e-07
    15       3   6.27403697e-10   2.66984489e-13
    15       4   2.05142493e-16   0.00000000e+00
    16       1   8.39575106e-02   1.68624509e-01
    16       2   1.44410778e-03   7.77568609e-07
    16       3   1.00731854e-09   4.11306215e-13
    16       4   0.00000000e+00   0.00000000e+00
    17       1   2.04584124e-01   2.66327871e-01
    17       2   2.21558414e-03   1.26725183e-06
    17       3   1.56384479e-09   2.08239075e-13
    17       4   0.00000000e+00   0.00000000e+00
    18       1   4.03183998e-01   4.46355393e-01
    18       2   3.64818761e-03   2.17089326e-06
    18       3   2.59585336e-09   1.83150170e-13
    18       4   0.00000000e+00   0.00000000e+00
    19       1   9.34928241e-01   9.57079946e-01
    19       2   7.77402436e-03   4.73643799e-06
    19       3   5.56659643e-09   1.82424158e-13
    19       4   1.79084053e-16   0.00000000e+00
    20       1   1.22726405e+02   1.85853545e+05
    20       2   2.13682798e+04   1.41103230e+01
    20       3   1.51510391e-02   4.99161961e-06
    20       4   5.39012012e-09   1.19164715e-16
    20       5   0.00000000e+00   0.00000000e+00
    21       1   1.00000039e+00   1.00000036e+00
    21       2   8.30501292e-03   5.09734795e-06
    21       3   6.00979709e-09   6.21132442e-13
    21       4   1.07450513e-15   0.00000000e+00
    22       1   4.81307492e-01   4.89035984e-01
    22       2   4.18653666e-03   2.52985932e-06
    22       3   3.04523003e-09   6.77128411e-13
    22       4   1.11934216e-15   0.00000000e+00
    23       1   2.86699667e-01   3.08607464e-01
    23       2   2.76731590e-03   1.62285206e-06
    23       3   2.02435955e-09   2.54262980e-13
    23       4   2.66878878e-16   0.00000000e+00
    24       1   1.69669709e-01   2.10315264e-01
    24       2   2.01732080e-03   1.12822903e-06
    24       3   1.48579856e-09   8.70277197e-13
    24       4   2.22044650e-16   0.00000000e+00
    25       1   7.75278878e-02   1.44293173e-01
    25       2   1.52567407e-03   7.95377094e-07
    25       3   1.13394118e-09   4.63951443e-14
    25       4   2.05142501e-16   0.00000000e+00
    26       1   1.28880240e-02   9.37207335e-02
    26       2   1.14680321e-03   5.39714152e-07
    26       3   8.64552206e-10   3.43460309e-14
    26       4   2.08024673e-16   0.00000000e+00
    27       1   1.24052733e-01   5.11621733e-02
    27       2   7.99053313e-04   3.23761839e-07
    27       3   6.20050081e-10   4.34030243e-14
    27       4   0.00000000e+00   0.00000000e+00
    28       1   3.05462776e-01   1.26235888e-02
    28       2   3.83014847e-04   1.27282020e-07
    28       3   3.32548672e-10   3.22639870e-13
    28       4   3.05618206e-16   0.00000000e+00
    29       1   7.88659237e-01   2.44682226e-02
    29       2   4.68351841e-04   6.29162177e-08
    29       3   2.43855992e-10   0.00000000e+00
    29       4   0.00000000e+00   0.00000000e+00
    30       1   6.53175519e+02   6.21364651e-02
    30       2   1.12076599e+04   2.57392621e-07
    30       3   7.42558552e-03   2.00971815e-14
    30       4   0.00000000e+00   0.00000000e+00
    31       1   1.00000012e+00   1.02352385e-01
    31       2   2.09728437e-03   4.66677315e-07
    31       3   1.45557809e-09   1.22886502e-14
    31       4   0.00000000e+00   0.00000000e+00
    32       1   5.24800889e-01   1.47463856e-01
    32       2   1.29557222e-03   7.03635398e-07
    32       3   9.14932172e-10   3.02074710e-13
    32       4   1.11022321e-16   0.00000000e+00
    33       1   3.54781987e-01   2.00766551e-01
    33       2   9.69764488e-04   9.86705809e-07
    33       3   6.92392800e-10   2.19636135e-13
    33       4   1.43406138e-16   0.00000000e+00
    34       1   2.61449724e-01   2.67537955e-01
    34       2   7.66841342e-04   1.34595956e-06
    34       3   5.52147463e-10   1.05494823e-13
    34       4   0.00000000e+00   0.00000000e+00
    35       1   1.98815959e-01   3.57309607e-01
    35       2   6.14802339e-04   1.83680343e-06
    35       3   4.46070660e-10   3.24125002e-13
    35       4   0.00000000e+00   0.00000000e+00
    36       1   1.51358665e-01   4.89781086e-01
    36       2   4.88703362e-04   2.57621122e-06
    36       3   3.57411723e-10   4.56440579e-13
    36       4   0.00000000e+00   0.00000000e+00
    37       1   1.12255866e-01   7.13828222e-01
    37       2   3.77122632e-04   3.86247345e-06
    37       3   2.78465741e-10   6.76853266e-13
    37       4   0.00000000e+00   0.00000000e+00
    38       1   7.79227854e-02   1.19237157e+00
    38       2   2.73697899e-04   6.72843576e-06
    38       3   2.04907306e-10   2.59708203e-12
    38       4   0.00000000e+00   0.00000000e+00
    39       1   4.61688344e-02   2.93849972e+00
    39       2   1.74232430e-04   1.80088682e-05
    39       3   1.33838641e-10   9.57977474e-12
    39       4   4.51015178e-16   0.00000000e+00
    40       1   1.54306805e-02   1.14943905e+05
    40       2   7.54516124e-05   2.88177883e+01
    40       3   6.29696298e-11   6.87107544e-06
    40       4   0.00000000e+00   0.00000000e+00
    41       1   1.56219301e-02   9.99999708e-01
    41       2   2.56833976e-05   1.70934738e-06
    41       3   9.86437804e-12   2.54688788e-13
    42       1   4.83598114e-02   7.46100416e-01
    42       2   1.32513950e-04   2.97615136e-06
    42       3   8.70805566e-11   4.61584539e-12
    43       1   8.44814595e-02   5.43875134e-01
    43       2   2.49322225e-04   2.43357524e-06
    43       3   1.71813363e-10   5.45254347e-13
    43       4   0.00000000e+00   0.00000000e+00
    44       1   1.26456724e-01   4.16512216e-01
    44       2   3.82384484e-04   1.96025900e-06
    44       3   2.68688580e-10   6.27281514e-13
    44       4   0.00000000e+00   0.00000000e+00
    45       1   1.78417292e-01   3.28761210e-01
    45       2   5.42128444e-04   1.59687203e-06
    45       3   3.85436857e-10   2.19502491e-13
    45       4   0.00000000e+00   0.00000000e+00
    46       1   2.48319886e-01   2.63248893e-01
    46       2   7.48387546e-04   1.31000824e-06
    46       3   5.36769045e-10   4.23188576e-14
    46       4   6.35962941e-16   0.00000000e+00
    47       1   3.54382953e-01   2.11069275e-01
    47       2   1.04600387e-03   1.07344403e-06
    47       3   7.56052130e-10   2.53976721e-14
    47       4   0.00000000e+00   0.00000000e+00
    48       1   5.50791851e-01   1.67198812e-01
    48       2   1.56697765e-03   8.69685576e-07
    48       3   1.14151866e-09   1.45178612e-13
    48       4   0.00000000e+00   0.00000000e+00
    49       1   1.10790623e+00   1.28512924e-01
    49       2   2.96481017e-03   6.86758698e-07
    49       3   2.17982420e-09   1.28078913e-13
    49       4   2.33330628e-16   0.00000000e+00
    50       1   4.12317620e+02   9.28490682e-02
    50       2   2.09217197e+03   5.15744565e-07
    50       3   1.55560648e-03   3.54212870e-13
    50       4   2.50479801e-10   0.00000000e+00
    50       5   0.00000000e+00   0.00000000e+00
    51       1   1.00000136e+00   5.85013586e-02
    51       2   2.01541607e-03   3.49192264e-07
    51       3   1.53531632e-09   1.24763410e-13
    51       4   1.36597868e-16   0.00000000e+00
    52       1   4.40977935e-01   2.38837648e-02
    52       2   5.67923905e-04   1.79799518e-07
    52       3   4.61269024e-10   1.48622126e-14
    52       4   1.52809179e-16   0.00000000e+00
    53       1   2.34248464e-01   1.27850539e-02
    53       2   4.32815087e-05   9.63917864e-10
    53       3   1.07990931e-11   0.00000000e+00
    54       1   1.10640489e-01   5.39209446e-02
    54       2   4.85724830e-04   2.04955217e-07
    54       3   3.12749096e-10   1.06734517e-13
    54       4   2.08024685e-16   0.00000000e+00
    55       1   1.29481677e-02   1.03412661e-01
    55       2   9.18815787e-04   4.51527366e-07
    55       3   6.27369414e-10   0.00000000e+00
    55       4   0.00000000e+00   0.00000000e+00
    56       1   8.39574307e-02   1.68624456e-01
    56       2   1.44410730e-03   7.77571903e-07
    56       3   1.00733464e-09   8.14271020e-14
    56       4   0.00000000e+00   0.00000000e+00
    57       1   2.04584009e-01   2.66327785e-01
    57       2   2.21558335e-03   1.26724461e-06
    57       3   1.56381525e-09   7.88189781e-13
    57       4   2.66878770e-16   0.00000000e+00
    58       1   4.03183770e-01   4.46355214e-01
    58       2   3.64818590e-03   2.17089290e-06
    58       3   2.59585633e-09   1.31206049e-12
    58       4   2.79835338e-15   0.00000000e+00
    59       1   9.34927383e-01   9.57079261e-01
    59       2   7.77401761e-03   4.73643210e-06
    59       3   5.56658658e-09   3.88518705e-13
    59       4   1.79083909e-16   0.00000000e+00
    60       1   1.22739039e+02   1.64920896e+05
    60       2   6.67843677e+03   4.83584597e+00
    60       3   4.78516593e-03   1.07671724e-06
    60       4   4.34644626e-10   0.00000000e+00
    60       5   0.00000000e+00   0.00000000e+00
    61       1   1.00000123e+00   1.00000104e+00
    61       2   8.30501980e-03   5.09735110e-06
    61       3   6.00979991e-09   9.24402314e-13
    61       4   3.58168673e-16   0.00000000e+00
    62       1   4.81307719e-01   4.89036163e-01
    62       2   4.18653843e-03   2.52985890e-06
    62       3   3.04522749e-09   8.63370832e-13
    62       4   7.46228395e-16   0.00000000e+00
    63       1   2.86699782e-01   3.08607550e-01
    63       2   2.76731672e-03   1.62285248e-06
    63       3   2.02435829e-09   2.58915718e-13
    63       4   1.33439470e-16   0.00000000e+00
    64       1   1.69669788e-01   2.10315318e-01
    64       2   2.01732130e-03   1.12822932e-06
    64       3   1.48579710e-09   2.53019921e-13
    64       4   1.11022340e-16   0.00000000e+00
    65       1   7.75279545e-02   1.44293213e-01
    65       2   1.52567443e-03   7.95381675e-07
    65       3   1.13396094e-09   1.79632497e-13
    65       4   0.00000000e+00   0.00000000e+00
    66       1   1.28879542e-02   9.37207657e-02
    66       2   1.14680351e-03   5.39720259e-07
    66       3   8.64586942e-10   1.41388600e-13
