  TimeWindow  TotalIterations  Iterations  Convergence
     1       6       6       1
     2      12       6       1
     3      18       6       1
     4      24       6       1
     5      31       7       1
     6      36       5       1
     7      42       6       1
     8      48       6       1
     9      54       6       1
    10      61       7       1
