  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   4.06071685e-08   2.72887334e-09
     1       3   0.00000000e+00   0.00000000e+00
     2       1   1.85376530e-03   7.49845717e-01
     2       2   2.03285036e-07   4.74311403e-09
     2       3   2.22593462e-16   0.00000000e+00
     3       1   3.09501817e-03   5.55098226e-01
     3       2   3.66516855e-07   3.91155429e-09
     3       3   3.34923466e-16   0.00000000e+00
     4       1   4.34305305e-03   4.36689232e-01
     4       2   5.30509015e-07   3.21268922e-09
     4       3   6.72755757e-16   0.00000000e+00
     5       1   5.60004756e-03   3.58813186e-01
     5       2   6.95472826e-07   2.70193434e-09
     5       3   7.89276542e-16   0.00000000e+00
     6       1   6.86824748e-03   3.03980400e-01
     6       2   8.61626040e-07   2.32285215e-09
     6       3   1.02175303e-15   0.00000000e+00
     7       1   8.14998531e-03   2.63334946e-01
     7       2   1.02919446e-06   2.03270963e-09
     7       3   1.25898574e-15   0.00000000e+00
     8       1   9.44770037e-03   2.32002450e-01
     8       2   1.19841372e-06   1.80422817e-09
     8       3   1.38641317e-15   0.00000000e+00
     9       1   1.07639608e-02   2.07098533e-01
     9       2   1.36953117e-06   1.61977758e-09
     9       3   1.51811243e-15   0.00000000e+00
    10       1   1.21014879e-02   1.86813156e-01
    10       2   1.54280804e-06   1.46782364e-09
    10       3   1.77286324e-15   0.00000000e+00
    11       1   1.34631834e-02   1.69955075e-01
    11       2   1.71852181e-06   1.34031889e-09
    11       3   2.03629235e-15   0.00000000e+00
    12       1   1.48521600e-02   1.55709035e-01
    12       2   1.89696886e-06   1.23181443e-09
    12       3   2.06653177e-15   0.00000000e+00
    13       1   1.62717769e-02   1.43498628e-01
    13       2   2.07846759e-06   1.13822353e-09
    13       3   2.34723043e-15   0.00000000e+00
    14       1   1.77256794e-02   1.32904951e-01
    14       2   2.26336187e-06   1.05666918e-09
    14       3   2.51455924e-15   0.00000000e+00
    15       1   1.92178453e-02   1.23616325e-01
    15       2   2.45202509e-06   9.84846552e-10
    15       3   2.81916510e-15   0.00000000e+00
    16       1   2.07526397e-02   1.15396084e-01
    16       2   2.64486490e-06   9.20998365e-10
    16       3   3.00846546e-15   0.00000000e+00
    17       1   2.23348775e-02   1.08061304e-01
    17       2   2.84232867e-06   8.63876963e-10
    17       3   3.34309828e-15   0.00000000e+00
    18       1   2.39698984e-02   1.01468372e-01
    18       2   3.04490996e-06   8.12383389e-10
    18       3   3.56015045e-15   0.00000000e+00
    19       1   2.56636560e-02   9.55029613e-02
    19       2   3.25315629e-06   7.65748558e-10
    19       3   3.65150505e-15   0.00000000e+00
    20       1   2.74228231e-02   9.00729256e-02
    20       2   3.46767820e-06   7.23115968e-10
    20       3   4.04021328e-15   0.00000000e+00
    21       1   2.92549195e-02   8.51031598e-02
