  TimeWindow  TotalIterations  Iterations  Convergence
     1       6       6       1
     2      11       5       1
     3      16       5       1
     4      21       5       1
     5      27       6       1
     6      32       5       1
     7      37       5       1
     8      42       5       1
     9      46       4       1
    10      52       6       1
