  TimeWindow  TotalIterations  Iterations  Convergence
   299     897       3       1
   300     900       3       1
   301     903       3       1
   302     906       3       1
   303     909       3       1
   304     912       3       1
   305     915       3       1
   306     918       3       1
   307     921       3       1
   308     924       3       1
   309     927       3       1
   310     930       3       1
   311     933       3       1
   312     936       3       1
   313     939       3       1
   314     942       3       1
   315     945       3       1
   316     948       3       1
   317     951       3       1
   318     954       3       1
   319     957       3       1
   320     960       3       1
   321     963       3       1
   322     966       3       1
   323     969       3       1
   324     972       3       1
   325     975       3       1
   326     978       3       1
   327     981       3       1
   328     984       3       1
   329     987       3       1
   330     990       3       1
   331     993       3       1
   332     996       3       1
   333     999       3       1
   334    1002       3       1
   335    1005       3       1
   336    1008       3       1
   337    1011       3       1
   338    1014       3       1
   339    1017       3       1
   340    1020       3       1
   341    1023       3       1
   342    1026       3       1
   343    1029       3       1
   344    1032       3       1
   345    1035       3       1
   346    1038       3       1
   347    1041       3       1
   348    1044       3       1
   349    1047       3       1
   350    1050       3       1
   351    1053       3       1
   352    1056       3       1
   353    1059       3       1
   354    1062       3       1
   355    1065       3       1
   356    1068       3       1
   357    1071       3       1
   358    1074       3       1
   359    1077       3       1
   360    1080       3       1
   361    1083       3       1
   362    1086       3       1
   363    1089       3       1
   364    1092       3       1
   365    1095       3       1
   366    1098       3       1
   367    1101       3       1
   368    1104       3       1
   369    1107       3       1
   370    1110       3       1
   371    1113       3       1
   372    1116       3       1
   373    1119       3       1
   374    1122       3       1
   375    1125       3       1
   376    1128       3       1
   377    1131       3       1
   378    1134       3       1
   379    1137       3       1
   380    1140       3       1
   381    1143       3       1
   382    1146       3       1
   383    1149       3       1
   384    1152       3       1
   385    1155       3       1
   386    1158       3       1
   387    1161       3       1
   388    1164       3       1
   389    1167       3       1
   390    1170       3       1
   391    1173       3       1
   392    1176       3       1
   393    1179       3       1
   394    1182       3       1
   395    1185       3       1
   396    1188       3       1
   397    1191       3       1
   398    1194       3       1
   399    1197       3       1
   400    1200       3       1
   401    1203       3       1
   402    1206       3       1
   403    1209       3       1
   404    1212       3       1
   405    1215       3       1
   406    1218       3       1
   407    1221       3       1
   408    1224       3       1
   409    1227       3       1
   410    1230       3       1
   411    1233       3       1
   412    1236       3       1
   413    1239       3       1
   414    1242       3       1
   415    1245       3       1
   416    1248       3       1
   417    1251       3       1
   418    1254       3       1
   419    1257       3       1
   420    1260       3       1
   421    1263       3       1
   422    1266       3       1
   423    1269       3       1
   424    1272       3       1
   425    1275       3       1
   426    1278       3       1
   427    1281       3       1
   428    1284       3       1
   429    1287       3       1
   430    1290       3       1
   431    1293       3       1
   432    1296       3       1
   433    1299       3       1
   434    1302       3       1
   435    1305       3       1
   436    1308       3       1
   437    1311       3       1
   438    1314       3       1
   439    1317       3       1
   440    1320       3       1
   441    1323       3       1
   442    1326       3       1
   443    1329       3       1
   444    1332       3       1
   445    1335       3       1
   446    1338       3       1
   447    1341       3       1
   448    1344       3       1
   449    1347       3       1
   450    1350       3       1
   451    1353       3       1
   452    1356       3       1
   453    1359       3       1
   454    1362       3       1
   455    1365       3       1
   456    1368       3       1
   457    1371       3       1
   458    1374       3       1
   459    1377       3       1
   460    1380       3       1
   461    1383       3       1
   462    1386       3       1
   463    1389       3       1
   464    1392       3       1
   465    1395       3       1
   466    1398       3       1
   467    1401       3       1
   468    1404       3       1
   469    1407       3       1
   470    1410       3       1
   471    1413       3       1
   472    1416       3       1
   473    1419       3       1
   474    1422       3       1
   475    1425       3       1
   476    1428       3       1
   477    1431       3       1
   478    1434       3       1
   479    1437       3       1
   480    1440       3       1
   481    1443       3       1
   482    1446       3       1
   483    1449       3       1
   484    1452       3       1
   485    1455       3       1
   486    1458       3       1
   487    1461       3       1
   488    1464       3       1
   489    1467       3       1
   490    1470       3       1
   491    1473       3       1
   492    1476       3       1
   493    1479       3       1
   494    1482       3       1
   495    1485       3       1
   496    1488       3       1
   497    1491       3       1
   498    1494       3       1
   499    1497       3       1
   500    1500       3       1
   501    1503       3       1
   502    1506       3       1
   503    1509       3       1
   504    1512       3       1
   505    1515       3       1
   506    1518       3       1
   507    1521       3       1
   508    1524       3       1
   509    1527       3       1
   510    1530       3       1
   511    1533       3       1
   512    1536       3       1
   513    1539       3       1
   514    1542       3       1
   515    1545       3       1
   516    1548       3       1
   517    1551       3       1
   518    1554       3       1
   519    1557       3       1
   520    1560       3       1
   521    1563       3       1
   522    1566       3       1
   523    1569       3       1
   524    1572       3       1
   525    1575       3       1
   526    1578       3       1
   527    1581       3       1
   528    1584       3       1
   529    1587       3       1
   530    1590       3       1
   531    1593       3       1
   532    1596       3       1
   533    1599       3       1
   534    1602       3       1
   535    1605       3       1
   536    1608       3       1
   537    1611       3       1
   538    1614       3       1
   539    1617       3       1
   540    1620       3       1
   541    1623       3       1
   542    1626       3       1
   543    1629       3       1
   544    1632       3       1
   545    1635       3       1
   546    1638       3       1
   547    1641       3       1
   548    1644       3       1
   549    1647       3       1
   550    1650       3       1
   551    1653       3       1
   552    1656       3       1
   553    1659       3       1
   554    1662       3       1
   555    1665       3       1
   556    1668       3       1
   557    1671       3       1
   558    1674       3       1
   559    1677       3       1
   560    1680       3       1
   561    1683       3       1
   562    1686       3       1
   563    1689       3       1
   564    1692       3       1
   565    1695       3       1
   566    1698       3       1
   567    1701       3       1
   568    1704       3       1
   569    1707       3       1
   570    1710       3       1
   571    1713       3       1
   572    1716       3       1
   573    1719       3       1
   574    1722       3       1
   575    1725       3       1
   576    1728       3       1
   577    1731       3       1
   578    1734       3       1
   579    1737       3       1
   580    1740       3       1
   581    1743       3       1
   582    1746       3       1
   583    1749       3       1
   584    1752       3       1
   585    1755       3       1
   586    1758       3       1
   587    1761       3       1
   588    1764       3       1
   589    1767       3       1
   590    1770       3       1
   591    1773       3       1
   592    1776       3       1
   593    1779       3       1
   594    1782       3       1
   595    1785       3       1
   596    1788       3       1
   597    1791       3       1
   598    1794       3       1
   599    1797       3       1
   600    1800       3       1
   601    1803       3       1
   602    1806       3       1
   603    1809       3       1
   604    1812       3       1
   605    1815       3       1
   606    1818       3       1
   607    1821       3       1
   608    1824       3       1
   609    1827       3       1
   610    1830       3       1
   611    1833       3       1
   612    1836       3       1
   613    1839       3       1
   614    1842       3       1
   615    1845       3       1
   616    1848       3       1
   617    1851       3       1
   618    1854       3       1
   619    1857       3       1
   620    1860       3       1
   621    1863       3       1
   622    1866       3       1
   623    1869       3       1
   624    1872       3       1
   625    1875       3       1
   626    1878       3       1
   627    1881       3       1
   628    1884       3       1
   629    1887       3       1
   630    1890       3       1
   631    1893       3       1
   632    1896       3       1
   633    1899       3       1
   634    1902       3       1
   635    1905       3       1
   636    1908       3       1
   637    1911       3       1
   638    1914       3       1
   639    1917       3       1
   640    1920       3       1
   641    1923       3       1
   642    1926       3       1
   643    1929       3       1
   644    1932       3       1
   645    1935       3       1
   646    1938       3       1
   647    1941       3       1
   648    1944       3       1
   649    1947       3       1
   650    1950       3       1
   651    1953       3       1
   652    1956       3       1
   653    1959       3       1
   654    1962       3       1
   655    1965       3       1
   656    1968       3       1
   657    1971       3       1
   658    1974       3       1
   659    1977       3       1
   660    1980       3       1
   661    1983       3       1
   662    1986       3       1
   663    1989       3       1
   664    1992       3       1
   665    1995       3       1
   666    1998       3       1
   667    2001       3       1
   668    2004       3       1
   669    2007       3       1
   670    2010       3       1
   671    2013       3       1
   672    2016       3       1
   673    2019       3       1
   674    2022       3       1
   675    2025       3       1
   676    2028       3       1
   677    2031       3       1
   678    2034       3       1
   679    2037       3       1
   680    2040       3       1
   681    2043       3       1
   682    2046       3       1
   683    2049       3       1
   684    2052       3       1
   685    2055       3       1
   686    2058       3       1
   687    2061       3       1
   688    2064       3       1
   689    2067       3       1
   690    2070       3       1
   691    2073       3       1
   692    2076       3       1
   693    2079       3       1
   694    2082       3       1
   695    2085       3       1
   696    2088       3       1
   697    2091       3       1
   698    2094       3       1
   699    2097       3       1
   700    2100       3       1
   701    2103       3       1
   702    2106       3       1
   703    2109       3       1
   704    2112       3       1
   705    2115       3       1
   706    2118       3       1
   707    2121       3       1
   708    2124       3       1
   709    2127       3       1
   710    2130       3       1
   711    2133       3       1
   712    2136       3       1
   713    2139       3       1
   714    2142       3       1
   715    2145       3       1
   716    2148       3       1
   717    2151       3       1
   718    2154       3       1
   719    2157       3       1
   720    2160       3       1
   721    2163       3       1
   722    2166       3       1
   723    2169       3       1
   724    2172       3       1
   725    2175       3       1
   726    2178       3       1
   727    2181       3       1
   728    2184       3       1
   729    2187       3       1
   730    2190       3       1
   731    2193       3       1
   732    2196       3       1
   733    2199       3       1
   734    2202       3       1
   735    2205       3       1
   736    2208       3       1
   737    2211       3       1
   738    2214       3       1
   739    2217       3       1
   740    2220       3       1
   741    2223       3       1
   742    2226       3       1
   743    2229       3       1
   744    2232       3       1
   745    2235       3       1
   746    2238       3       1
   747    2241       3       1
   748    2244       3       1
   749    2247       3       1
   750    2250       3       1
   751    2253       3       1
   752    2256       3       1
   753    2259       3       1
   754    2262       3       1
   755    2265       3       1
   756    2268       3       1
   757    2271       3       1
   758    2274       3       1
   759    2277       3       1
   760    2280       3       1
   761    2283       3       1
   762    2286       3       1
   763    2289       3       1
   764    2292       3       1
   765    2295       3       1
   766    2298       3       1
   767    2301       3       1
   768    2304       3       1
   769    2307       3       1
   770    2310       3       1
   771    2313       3       1
   772    2316       3       1
   773    2319       3       1
   774    2322       3       1
   775    2325       3       1
   776    2328       3       1
   777    2331       3       1
   778    2334       3       1
   779    2337       3       1
   780    2340       3       1
   781    2343       3       1
   782    2346       3       1
   783    2349       3       1
   784    2352       3       1
   785    2355       3       1
   786    2358       3       1
   787    2361       3       1
   788    2364       3       1
   789    2367       3       1
   790    2370       3       1
   791    2373       3       1
   792    2376       3       1
   793    2379       3       1
   794    2382       3       1
   795    2385       3       1
   796    2388       3       1
   797    2391       3       1
   798    2394       3       1
   799    2397       3       1
   800    2400       3       1
