  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   6.31112957e-05   4.38893486e-06
     1       3   6.54158163e-11   1.92651908e-12
     2       1   7.75381075e-02   7.43872274e-01
     2       2   3.31684560e-04   7.52359666e-06
     2       3   5.78935947e-10   4.66269971e-12
     2       4   1.22524000e-16   0.00000000e+00
     3       1   1.39561794e-01   5.37077116e-01
     3       2   6.41821750e-04   6.11140319e-06
     3       3   1.17518051e-09   3.88112506e-12
     3       4   2.79068111e-16   0.00000000e+00
     4       1   2.19216539e-01   4.04017427e-01
     4       2   1.02799468e-03   4.85789506e-06
     4       3   1.92175929e-09   3.11624863e-12
     4       4   5.09842030e-16   0.00000000e+00
     5       1   3.35430493e-01   3.09625196e-01
     5       2   1.56562904e-03   3.86688413e-06
     5       3   2.96723032e-09   2.49666176e-12
     5       4   7.93091389e-16   0.00000000e+00
     6       1   5.43778519e-01   2.36393638e-01
     6       2   2.47302358e-03   3.05329661e-06
     6       3   4.74242712e-09   1.98295312e-12
     6       4   1.22132958e-15   0.00000000e+00
     7       1   1.12064797e+00   1.75083610e-01
     7       2   4.82201048e-03   2.34744160e-06
     7       3   9.36463424e-09   1.53330815e-12
     7       4   2.39341237e-15   0.00000000e+00
     8       1   2.26744350e+02   1.20102130e-01
     8       2   7.65326889e+00   1.69848913e-06
     8       3   1.51231031e-05   1.11890115e-12
     8       4   4.04604173e-12   0.00000000e+00
     9       1   9.99378934e-01   6.73770183e-02
     9       2   3.13043276e-03   1.06458321e-06
     9       3   6.39632236e-09   7.11005943e-13
     9       4   1.79251641e-15   0.00000000e+00
    10       1   4.18123578e-01   1.31024090e-02
    10       2   6.30331209e-04   4.02806438e-07
    10       3   1.48718821e-09   2.87528008e-13
    10       4   5.21840245e-16   0.00000000e+00
    11       1   1.87730646e-01   4.74934953e-02
    11       2   5.72642605e-04   3.44033355e-07
    11       3   8.49709212e-10   1.93975101e-13
    11       4   2.11816055e-16   0.00000000e+00
    12       1   3.06708567e-02   1.22347647e-01
    12       2   1.63086285e-03   1.27403539e-06
    12       3   2.88453997e-09   7.94013059e-13
    12       4   6.14953879e-16   0.00000000e+00
    13       1   1.24259721e-01   2.28573111e-01
    13       2   2.96647956e-03   2.60127068e-06
    13       3   5.43553305e-09   1.65117691e-12
    13       4   1.49352005e-15   0.00000000e+00
    14       1   3.45739730e-01   4.16020340e-01
    14       2   5.27737239e-03   4.95167965e-06
    14       3   9.83421823e-09   3.16996260e-12
    14       4   2.76823704e-15   0.00000000e+00
    15       1   8.95168950e-01   9.31427871e-01
    15       2   1.17204935e-02   1.14262249e-05
    15       3   2.20824876e-08   7.36353833e-12
    15       4   6.04891912e-15   0.00000000e+00
    16       1   9.37014320e+01   5.66675148e+02
    16       2   6.37712173e+00   7.17341134e-03
    16       3   1.21194016e-05   4.64090046e-09
    16       4   3.23051714e-12   6.37699712e-16
    17       1   1.00198782e+00   1.00175497e+00
    17       2   1.30632366e-02   1.28748078e-05
    17       3   2.50213153e-08   8.35984870e-12
    17       4   6.79472180e-15   0.00000000e+00
