  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   3.38204672e-01   8.57387980e-03
     1       3   5.91446378e-04   5.69227701e-06
     1       4   1.19867474e-07   1.31883859e-09
     1       5   2.16534623e-10   3.06790471e-12
     1       6   1.40653791e-13   1.39549893e-15
     2       1   1.72101844e+00   1.26107393e-02
     2       2   3.72151712e-01   1.76209642e-02
     2       3   1.63826909e-03   1.69429149e-05
     2       4   4.59030525e-07   9.60394580e-10
     2       5   2.59396910e-10   6.70705964e-12
     2       6   4.54262169e-13   2.57803658e-15
     3       1   1.49396134e+00   2.04607908e+00
     3       2   1.03261727e+00   3.54636148e-02
     3       3   2.92253030e-03   2.96161005e-05
     3       4   7.42178618e-07   1.13991209e-09
     3       5   6.73519769e-10   1.31288216e-11
     3       6   7.70066813e-13   5.20222752e-15
     4       1   2.72401054e+00   7.49073738e-03
     4       2   4.02612864e-01   1.90388310e-02
     4       3   1.87213101e-03   1.87588649e-05
     4       4   5.36479127e-07   1.40243974e-09
     4       5   2.71482431e-10   7.26625770e-12
     4       6   5.24699530e-13   4.94357052e-15
     5       1   7.92393176e-01   3.84397928e+01
     5       2   1.72524658e-01   4.24649464e+02
     5       3   5.45559120e-04   5.83070250e-01
     5       4   1.42071410e-07   7.25009949e-06
     5       5   1.14901660e-10   2.50933820e-07
     5       6   1.46225012e-13   1.30342667e-10
     5       7   0.00000000e+00   0.00000000e+00
     6       1   4.76574898e+00   9.99961434e-01
     6       2   3.22537971e-01   8.34255270e-03
     6       3   5.51141685e-04   5.46735489e-06
     6       4   1.10012603e-07   1.33344373e-09
     6       5   2.06289873e-10   2.98048156e-12
     6       6   1.30467880e-13   1.40683553e-15
     7       1   1.73154972e+00   3.91176993e-03
     7       2   3.76715486e-01   1.76988846e-02
     7       3   1.64446821e-03   1.69788314e-05
     7       4   4.60080183e-07   9.37620078e-10
     7       5   2.62233958e-10   6.74272083e-12
     7       6   4.56717227e-13   2.55637000e-15
     8       1   1.50046715e+00   2.06440641e+00
     8       2   1.03606735e+00   3.55618389e-02
     8       3   2.92476988e-03   2.96685670e-05
     8       4   7.42159921e-07   1.16364048e-09
     8       5   6.75614314e-10   1.31644737e-11
     8       6   7.70616925e-13   5.45020837e-15
     9       1   2.82051357e+00   8.94769179e-03
     9       2   4.23623516e-01   1.92291350e-02
     9       3   1.95236438e-03   1.89004786e-05
     9       4   5.58566946e-07   1.38388036e-09
     9       5   2.85444963e-10   7.33092253e-12
     9       6   5.46248716e-13   5.29747641e-15
    10       1   7.97770954e-01   3.85749808e+01
    10       2   1.72694944e-01   1.24576681e+02
    10       3   5.44454254e-04   1.20989841e-01
    10       4   1.41661307e-07   1.60042158e-06
    10       5   1.14989906e-10   5.21121238e-08
    10       6   1.45577506e-13   2.30398947e-11
