  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   2.66327921e-07   1.79213164e-08
     1       3   1.00078041e-15   0.00000000e+00
     2       1   4.75853347e-03   7.49604759e-01
     2       2   1.33583406e-06   3.11315795e-08
     2       3   9.16159863e-15   0.00000000e+00
     3       1   7.96664842e-03   5.54383183e-01
     3       2   2.41471745e-06   2.56582357e-08
     3       3   1.75681941e-14   0.00000000e+00
     4       1   1.12200999e-02   4.35419817e-01
     4       2   3.50660486e-06   2.10484870e-08
     4       3   2.57368347e-14   0.00000000e+00
     5       1   1.45343161e-02   3.56951872e-01
     5       2   4.61534475e-06   1.76695579e-08
     5       3   3.40826572e-14   0.00000000e+00
     6       1   1.79259594e-02   3.01505149e-01
     6       2   5.74508517e-06   1.51518850e-08
     6       3   4.28081548e-14   0.00000000e+00
     7       1   2.14133277e-02   2.60230312e-01
     7       2   6.90036479e-06   1.32165597e-08
     7       3   5.16525901e-14   0.00000000e+00
     8       1   2.50168347e-02   2.28255992e-01
     8       2   8.08622216e-06   1.16845443e-08
     8       3   6.05781823e-14   0.00000000e+00
     9       1   2.87595985e-02   2.02699121e-01
     9       2   9.30832969e-06   1.04407598e-08
     9       3   6.99197828e-14   0.00000000e+00
    10       1   3.26681781e-02   1.81750088e-01
    10       2   1.05731611e-05   9.40912438e-09
    10       3   7.95281307e-14   0.00000000e+00
    11       1   3.67735117e-02   1.64217558e-01
    11       2   1.18882045e-05   8.53768997e-09
    11       3   8.95034675e-14   0.00000000e+00
    12       1   4.11121323e-02   1.49285855e-01
    12       2   1.32622383e-05   7.78989899e-09
    12       3   1.00099961e-13   0.00000000e+00
    13       1   4.57277696e-02   1.36377920e-01
    13       2   1.47056941e-05   7.13942187e-09
    13       3   1.11024230e-13   0.00000000e+00
    14       1   5.06734968e-02   1.25074026e-01
    14       2   1.62311421e-05   6.56682082e-09
    14       3   1.22697903e-13   0.00000000e+00
    15       1   5.60146576e-02   1.15061518e-01
    15       2   1.78539524e-05   6.05732265e-09
    15       3   1.34973982e-13   0.00000000e+00
    16       1   6.18329346e-02   1.06102627e-01
    16       2   1.95932128e-05   5.59964062e-09
    16       3   1.48534863e-13   0.00000000e+00
    17       1   6.82321190e-02   9.80131965e-02
    17       2   2.14730288e-05   5.18501216e-09
    17       3   1.62753727e-13   0.00000000e+00
    18       1   7.53464820e-02   9.06482549e-02
    18       2   2.35244083e-05   4.80632230e-09
    18       3   1.78608678e-13   0.00000000e+00
    19       1   8.33532360e-02   8.38919828e-02
    19       2   2.57880639e-05   4.45797250e-09
    19       3   1.95439199e-13   0.00000000e+00
    20       1   9.24916286e-02   7.76505964e-02
    20       2   2.83187046e-05   4.13541839e-09
    20       3   2.15164756e-13   0.00000000e+00
