  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   2.56834464e-05   1.70959094e-06
     1       3   9.86809909e-12   2.35325636e-13
     2       1   4.83598360e-02   7.46100280e-01
     2       2   1.32513885e-04   2.97642232e-06
     2       3   8.70978161e-11   5.24642303e-13
     3       1   8.44814890e-02   5.43875041e-01
     3       2   2.49322044e-04   2.43378297e-06
     3       3   1.71845155e-10   5.54682739e-13
     3       4   0.00000000e+00   0.00000000e+00
     4       1   1.26456763e-01   4.16512159e-01
     4       2   3.82384186e-04   1.96042256e-06
     4       3   2.68738245e-10   3.76216383e-13
     4       4   0.00000000e+00   0.00000000e+00
     5       1   1.78417352e-01   3.28761176e-01
     5       2   5.42128037e-04   1.59700178e-06
     5       3   3.85502006e-10   3.48332271e-13
     5       4   0.00000000e+00   0.00000000e+00
     6       1   2.48319990e-01   2.63248877e-01
     6       2   7.48387056e-04   1.31011689e-06
     6       3   5.36867536e-10   3.19356500e-13
     6       4   2.11987698e-16   0.00000000e+00
     7       1   3.54383163e-01   2.11069274e-01
     7       2   1.04600339e-03   1.07353252e-06
     7       3   7.56191103e-10   2.15224582e-13
     7       4   1.43406124e-16   0.00000000e+00
     8       1   5.50792386e-01   1.67198825e-01
     8       2   1.56697761e-03   8.69760608e-07
     8       3   1.14173810e-09   1.32865349e-13
     8       4   1.11022320e-16   0.00000000e+00
     9       1   1.10790863e+00   1.28512950e-01
     9       2   2.96481386e-03   6.86814014e-07
     9       3   2.18019530e-09   2.08388017e-13
     9       4   9.33324260e-16   0.00000000e+00
    10       1   4.11939704e+02   9.28491091e-02
    10       2   2.27406847e+03   5.15785759e-07
    10       3   1.69665212e-03   5.80934656e-14
    10       4   0.00000000e+00   0.00000000e+00
    11       1   9.99998752e-01   5.85014164e-02
    11       2   2.01541006e-03   3.49218050e-07
    11       3   1.53552578e-09   5.41036003e-14
    11       4   0.00000000e+00   0.00000000e+00
    12       1   4.40977331e-01   2.38838435e-02
    12       2   5.67923686e-04   1.79810583e-07
    12       3   4.61318834e-10   2.87143891e-14
    12       4   0.00000000e+00   0.00000000e+00
    13       1   2.34248268e-01   1.27849475e-02
    13       2   4.32801042e-05   9.65644812e-10
    13       3   1.07968511e-11   8.76829177e-16
    14       1   1.10640474e-01   5.39207985e-02
    14       2   4.85722283e-04   2.04974044e-07
