  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   3.03628785e-03   1.84216861e-04
     1       3   1.23809618e-07   2.84146906e-09
     1       4   4.58725002e-13   0.00000000e+00
     2       1   8.50604255e-01   7.05362339e-01
     2       2   2.32205878e-02   3.25688425e-04
     2       3   1.66257487e-06   6.62455310e-09
     2       4   9.00586740e-12   0.00000000e+00
     3       1   1.31303550e+01   4.04484268e-01
     3       2   2.74104597e-01   2.37034692e-04
     3       3   2.14035478e-05   4.96579766e-09
     3       4   1.12873288e-10   0.00000000e+00
     3       5   0.00000000e+00   0.00000000e+00
     4       1   1.19547657e+00   1.05629188e-01
     4       2   2.65379797e-02   1.14234873e-04
     4       3   2.41549017e-06   2.52736598e-09
     4       4   1.43101155e-11   0.00000000e+00
     5       1   6.67579416e-02   3.66486606e-01
     5       2   2.21570473e-02   1.02410021e-04
     5       3   1.24284734e-06   1.91983079e-09
     5       4   7.62380628e-12   0.00000000e+00
     6       1   4.43711802e+00   3.46184844e+00
     6       2   2.61904255e-01   1.58333833e-03
     6       3   1.87394303e-05   3.23246069e-08
     6       4   1.05696224e-10   0.00000000e+00
     6       5   0.00000000e+00   0.00000000e+00
     7       1   1.31965881e+00   1.34618874e+00
     7       2   1.18600369e-01   7.24269413e-04
     7       3   9.03114110e-06   1.50917465e-08
     7       4   5.01586957e-11   7.08333190e-12
     8       1   3.94445905e-01   4.81179113e-01
     8       2   6.00692463e-02   3.08817182e-04
     8       3   4.84888209e-06   6.56777921e-09
     8       4   2.68230081e-11   0.00000000e+00
     9       1   1.17187205e+00   7.87612572e-02
     9       2   4.62195717e-02   1.09272731e-04
     9       3   4.43828237e-06   2.46224532e-09
     9       4   2.52488933e-11   0.00000000e+00
    10       1   1.46643360e+00   3.53751021e-01
    10       2   2.42792753e-02   1.19452795e-04
    10       3   1.49764159e-06   2.30492450e-09
    10       4   8.70987604e-12   0.00000000e+00
    11       1   6.37855468e-01   1.21692436e+00
    11       2   1.85207398e-02   6.21541503e-04
    11       3   1.37810745e-06   1.28099861e-08
    11       4   7.66916397e-12   2.92308173e-12
    12       1   3.02587100e-01   7.04698616e+00
    12       2   1.13391576e-02   4.62392926e-03
    12       3   9.16965169e-07   9.85716989e-08
    12       4   5.32569545e-12   8.50872249e-13
    13       1   2.66643243e-03   1.23547761e-03
    13       2   2.66772383e-03   1.38463157e-03
    13       3   2.98427436e-07   3.26965701e-08
    13       4   1.86957497e-12   7.60276587e-14
    14       1   4.33240950e-01   8.76273468e-01
    14       2   1.07918357e-02   3.32727992e-04
    14       3   7.08943018e-07   6.52521881e-09
    14       4   3.63622452e-12   0.00000000e+00
    15       1   1.85681188e+00   5.49086635e-01
    15       2   5.10364959e-02   2.86439261e-04
    15       3   3.82901480e-06   5.93972152e-09
    15       4   2.12507416e-11   0.00000000e+00
    16       1   2.92829467e+00   2.61277228e-01
    16       2   8.56251555e-02   1.80695145e-04
    16       3   7.02982442e-06   3.87041239e-09
    16       4   4.01740094e-11   0.00000000e+00
    17       1   5.60851922e-01   8.56277933e-02
    17       2   2.06152542e-03   2.82046377e-05
    17       3   5.53633567e-07   7.98457505e-10
    17       4   3.92512702e-12   0.00000000e+00
    18       1   6.67091239e-01   9.27265940e-01
    18       2   6.55935943e-02   3.68416737e-04
    18       3   4.42242801e-06   7.24940757e-09
    18       4   1.81836000e-11   0.00000000e+00
    19       1   3.12914660e+00   3.89688944e+00
    19       2   3.13684834e-01   1.94272710e-03
    19       3   2.32419191e-05   4.01000996e-08
    19       4   1.30080204e-10   4.38949824e-13
    19       5   1.67101410e-15   0.00000000e+00
    20       1   7.68899186e-01   7.76159378e-01
    20       2   7.81323693e-02   4.51212533e-04
    20       3   6.10981137e-06   9.49922323e-09
    20       4   3.41749419e-11   0.00000000e+00
    21       1   4.35725887e-02   2.68136409e-01
    21       2   5.00196545e-02   2.04358641e-04
    21       3   4.24225969e-06   4.41797940e-09
    21       4   2.39488475e-11   0.00000000e+00
    22       1   5.92276524e+00   1.18223881e-01
    22       2   1.26144473e-02   7.23952704e-06
    22       3   1.35126381e-06   3.47115950e-10
    22       4   8.17958198e-12   0.00000000e+00
    23       1   9.04607645e-01   6.79073289e-01
    23       2   2.18016395e-02   3.02432612e-04
    23       3   1.53581318e-06   6.12099023e-09
    23       4   8.57689195e-12   0.00000000e+00
    24       1   4.54992849e-01   2.39028415e+00
    24       2   1.50318443e-02   1.36627537e-03
    24       3   1.16420342e-06   2.86474113e-08
    24       4   6.55605484e-12   3.90442691e-13
    25       1   1.57387374e-01   1.15069784e+03
    25       2   7.30361033e-03   4.23906198e+01
    25       3   6.33810702e-07   9.27369167e-04
    25       4   3.75978108e-12   1.85747638e-08
    25       5   1.11022622e-16   0.00000000e+00
