  TimeWindow  TotalIterations  Iterations  Convergence
   299     901       3       1
   300     905       4       1
   301     908       3       1
   302     911       3       1
   303     914       3       1
   304     917       3       1
   305     920       3       1
   306     923       3       1
   307     926       3       1
   308     929       3       1
   309     932       3       1
   310     935       3       1
   311     938       3       1
   312     941       3       1
   313     944       3       1
   314     947       3       1
   315     950       3       1
   316     953       3       1
   317     956       3       1
   318     959       3       1
   319     962       3       1
   320     965       3       1
   321     968       3       1
   322     971       3       1
   323     974       3       1
   324     977       3       1
   325     980       3       1
   326     983       3       1
   327     986       3       1
   328     989       3       1
   329     992       3       1
   330     995       3       1
   331     998       3       1
   332    1001       3       1
   333    1004       3       1
   334    1007       3       1
   335    1010       3       1
   336    1013       3       1
   337    1016       3       1
   338    1019       3       1
   339    1022       3       1
   340    1025       3       1
   341    1028       3       1
   342    1031       3       1
   343    1034       3       1
   344    1037       3       1
   345    1040       3       1
   346    1043       3       1
   347    1046       3       1
   348    1049       3       1
   349    1052       3       1
   350    1056       4       1
   351    1059       3       1
   352    1062       3       1
   353    1065       3       1
   354    1068       3       1
   355    1071       3       1
   356    1074       3       1
   357    1077       3       1
   358    1080       3       1
   359    1083       3       1
   360    1086       3       1
   361    1089       3       1
   362    1092       3       1
   363    1095       3       1
   364    1098       3       1
   365    1101       3       1
   366    1104       3       1
   367    1107       3       1
   368    1110       3       1
   369    1113       3       1
   370    1116       3       1
   371    1119       3       1
   372    1122       3       1
   373    1125       3       1
   374    1128       3       1
   375    1131       3       1
   376    1134       3       1
   377    1137       3       1
   378    1140       3       1
   379    1143       3       1
   380    1146       3       1
   381    1149       3       1
   382    1152       3       1
   383    1155       3       1
   384    1158       3       1
   385    1161       3       1
   386    1164       3       1
   387    1167       3       1
   388    1170       3       1
   389    1173       3       1
   390    1176       3       1
   391    1179       3       1
   392    1182       3       1
   393    1185       3       1
   394    1188       3       1
   395    1191       3       1
   396    1194       3       1
   397    1197       3       1
   398    1200       3       1
   399    1203       3       1
   400    1206       3       1
