  TimeWindow  TotalIterations  Iterations  Convergence
     1      27      27       1
     2      55      28       1
     3      83      28       1
     4     110      27       1
     5     137      27       1
     6     162      25       1
     7     191      29       1
     8     219      28       1
     9     247      28       1
    10     274      27       1
