  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   6.19429817e-09   4.16178885e-10
     1       3   0.00000000e+00   0.00000000e+00
     2       1   7.23361389e-04   7.49939750e-01
     2       2   3.09863252e-08   7.23468222e-10
     2       3   0.00000000e+00   0.00000000e+00
     3       1   1.20642493e-03   5.55377007e-01
     3       2   5.58112552e-08   5.96690384e-10
     3       3   0.00000000e+00   0.00000000e+00
     4       1   1.69051539e-03   4.37183568e-01
     4       2   8.06811678e-08   4.90348114e-10
     4       3   1.11451531e-16   0.00000000e+00
     5       1   2.17595494e-03   3.59536987e-01
     5       2   1.05608255e-07   4.12603921e-10
     5       3   0.00000000e+00   0.00000000e+00
     6       1   2.66306974e-03   3.04941326e-01
     6       2   1.30604853e-07   3.55248834e-10
     6       3   0.00000000e+00   0.00000000e+00
     7       1   3.15219084e-03   2.64537879e-01
     7       2   1.55683479e-07   3.11187129e-10
     7       3   0.00000000e+00   0.00000000e+00
     8       1   3.64365529e-03   2.33450888e-01
     8       2   1.80856863e-07   2.76516221e-10
     8       3   0.00000000e+00   0.00000000e+00
     9       1   4.13780719e-03   2.08795237e-01
     9       2   2.06137984e-07   2.48759756e-10
     9       3   0.00000000e+00   0.00000000e+00
    10       1   4.63499876e-03   1.88760491e-01
    10       2   2.31540110e-07   2.25934496e-10
    10       3   1.13745072e-16   0.00000000e+00
    11       1   5.13559160e-03   1.72155192e-01
    11       2   2.57076838e-07   2.06772494e-10
    11       3   0.00000000e+00   0.00000000e+00
    12       1   5.63995783e-03   1.58163987e-01
    12       2   2.82762132e-07   1.90400192e-10
    12       3   0.00000000e+00   0.00000000e+00
    13       1   6.14848147e-03   1.46210443e-01
    13       2   3.08610371e-07   1.76694313e-10
    13       3   1.15680849e-16   0.00000000e+00
    14       1   6.66155982e-03   1.35875677e-01
    14       2   3.34636396e-07   1.64457499e-10
    14       3   0.00000000e+00   0.00000000e+00
    15       1   7.17960493e-03   1.26848064e-01
    15       2   3.60855556e-07   1.53902188e-10
    15       3   1.17287458e-16   0.00000000e+00
    16       1   7.70304522e-03   1.18891018e-01
    16       2   3.87283769e-07   1.44325136e-10
    16       3   0.00000000e+00   0.00000000e+00
    17       1   8.23232719e-03   1.11821713e-01
    17       2   4.13937575e-07   1.36020575e-10
    17       3   0.00000000e+00   0.00000000e+00
    18       1   8.76791730e-03   1.05496651e-01
    18       2   4.40834199e-07   1.28448947e-10
    18       3   1.20208585e-16   0.00000000e+00
    19       1   9.31030396e-03   9.98016311e-02
    19       2   4.67991623e-07   1.21741730e-10
    19       3   0.00000000e+00   0.00000000e+00
    20       1   9.85999976e-03   9.46446439e-02
    20       2   4.95428656e-07   1.15422083e-10
    20       3   1.22523937e-16   0.00000000e+00
    21       1   1.04175438e-02   8.99507328e-02
    21       2   5.23165015e-07   1.09865713e-10
    21       3   1.23800271e-16   0.00000000e+00
    22       1   1.09835045e-02   8.56582196e-02
    22       2   5.51221414e-07   1.04784456e-10
    22       3   1.25159963e-16   0.00000000e+00
    23       1   1.15584821e-02   8.17158900e-02
    23       2   5.79619661e-07   1.00086531e-10
    23       3   1.26606549e-16   0.00000000e+00
    24       1   1.21431123e-02   7.80808646e-02
    24       2   6.08382763e-07   9.56017455e-11
    24       3   1.28143868e-16   0.00000000e+00
    25       1   1.27380693e-02   7.47169700e-02
    25       2   6.37535042e-07   9.15347081e-11
    25       3   1.29776091e-16   0.00000000e+00
    26       1   1.33440700e-02   7.15934763e-02
    26       2   6.67102266e-07   8.78276700e-11
    26       3   1.31507745e-16   0.00000000e+00
    27       1   1.39618780e-02   6.86841107e-02
    27       2   6.97111792e-07   8.42929024e-11
    27       3   1.33343747e-16   0.00000000e+00
    28       1   1.45923086e-02   6.59662762e-02
    28       2   7.27592722e-07   8.08185743e-11
    28       3   1.35289441e-16   0.00000000e+00
    29       1   1.52362339e-02   6.34204308e-02
    29       2   7.58576080e-07   7.80070430e-11
    29       3   1.37350639e-16   0.00000000e+00
    30       1   1.58945888e-02   6.10295870e-02
    30       2   7.90095015e-07   7.51922683e-11
    30       3   1.39533660e-16   0.00000000e+00
    31       1   1.65683775e-02   5.87789071e-02
    31       2   8.22185012e-07   7.21760000e-11
    31       3   0.00000000e+00   0.00000000e+00
    32       1   1.72586812e-02   5.66553732e-02
    32       2   8.54884146e-07   6.97017282e-11
    32       3   1.44293331e-16   0.00000000e+00
    33       1   1.79666662e-02   5.46475154e-02
    33       2   8.88233360e-07   6.71519463e-11
    33       3   0.00000000e+00   0.00000000e+00
    34       1   1.86935932e-02   5.27451881e-02
    34       2   9.22276776e-07   6.49150375e-11
    34       3   1.49631354e-16   0.00000000e+00
    35       1   1.94408287e-02   5.09393836e-02
    35       2   9.57062052e-07   6.27007591e-11
    35       3   1.52540165e-16   0.00000000e+00
    36       1   2.02098561e-02   4.92220762e-02
    36       2   9.92640783e-07   6.06069983e-11
    36       3   1.55622826e-16   0.00000000e+00
    37       1   2.10022904e-02   4.75860911e-02
    37       2   1.02906896e-06   5.85916618e-11
    37       3   1.58891098e-16   0.00000000e+00
    38       1   2.18198934e-02   4.60249944e-02
    38       2   1.06640750e-06   5.67285361e-11
    38       3   3.24715823e-16   0.00000000e+00
    39       1   2.26645920e-02   4.45329989e-02
    39       2   1.10472283e-06   5.51051201e-11
    39       3   1.66037504e-16   0.00000000e+00
    40       1   2.35384988e-02   4.31048842e-02
    40       2   1.14408758e-06   5.29909667e-11
    40       3   1.69945583e-16   0.00000000e+00
    41       1   2.44439362e-02   4.17359287e-02
    41       2   1.18458139e-06   5.15452177e-11
    41       3   1.74099516e-16   0.00000000e+00
    42       1   2.53834641e-02   4.04218505e-02
    42       2   1.22629180e-06   4.98710015e-11
    42       3   1.78518546e-16   0.00000000e+00
    43       1   2.63599117e-02   3.91587568e-02
    43       2   1.26931535e-06   4.82555985e-11
    43       3   3.66448093e-16   0.00000000e+00
    44       1   2.73764154e-02   3.79431001e-02
    44       2   1.31375878e-06   4.69038022e-11
    44       3   1.88239817e-16   0.00000000e+00
    45       1   2.84364627e-02   3.67716402e-02
    45       2   1.35974051e-06   4.55030650e-11
    45       3   1.93592428e-16   0.00000000e+00
    46       1   2.95439437e-02   3.56414110e-02
    46       2   1.40739236e-06   4.41260120e-11
    46       3   1.99311631e-16   0.00000000e+00
