  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   2.56833033e-05   1.70080867e-06
     1       3   9.52194495e-12   1.83878949e-13
     2       1   4.83598374e-02   7.46100279e-01
     2       2   1.32513309e-04   2.97413838e-06
     2       3   8.68929915e-11   5.50479320e-13
     3       1   8.44814909e-02   5.43875037e-01
     3       2   2.49320993e-04   2.43278094e-06
     3       3   1.71807353e-10   5.07935070e-13
     3       4   0.00000000e+00   0.00000000e+00
     4       1   1.26456765e-01   4.16512151e-01
     4       2   3.82382587e-04   1.95989714e-06
     4       3   2.68906638e-10   4.77222998e-13
     4       4   0.00000000e+00   0.00000000e+00
     5       1   1.78417350e-01   3.28761165e-01
     5       2   5.42125769e-04   1.59671155e-06
     5       3   3.85936560e-10   2.29144233e-13
     5       4   0.00000000e+00   0.00000000e+00
     6       1   2.48319979e-01   2.63248861e-01
     6       2   7.48383899e-04   1.30996287e-06
     6       3   5.37672455e-10   3.28575778e-13
     6       4   0.00000000e+00   0.00000000e+00
     7       1   3.54383126e-01   2.11069253e-01
     7       2   1.04599890e-03   1.07346674e-06
     7       3   7.57569651e-10   2.40622139e-13
     7       4   1.43406121e-16   0.00000000e+00
     8       1   5.50792264e-01   1.67198798e-01
     8       2   1.56697062e-03   8.69756530e-07
     8       3   1.14419093e-09   2.09923167e-13
     8       4   1.11022310e-16   0.00000000e+00
     9       1   1.10790799e+00   1.28512917e-01
     9       2   2.96479935e-03   6.86856038e-07
     9       3   2.18569549e-09   1.20463445e-13
     9       4   1.16665488e-16   0.00000000e+00
    10       1   4.12047724e+02   9.28490678e-02
    10       2   5.49529082e+03   5.15864821e-07
    10       3   4.12243552e-03   1.44448552e-13
    10       4   9.92481210e-10   0.00000000e+00
    10       5   0.00000000e+00   0.00000000e+00
    11       1   9.99999485e-01   5.85013647e-02
    11       2   2.01540163e-03   3.49327367e-07
    11       3   1.54158869e-09   6.11991301e-14
    11       4   1.36597595e-16   0.00000000e+00
    12       1   4.40977471e-01   2.38837782e-02
    12       2   5.67920258e-04   1.79947183e-07
    12       3   4.64269807e-10   5.22341980e-14
    12       4   0.00000000e+00   0.00000000e+00
    13       1   2.34248276e-01   1.27850315e-02
    13       2   4.32813377e-05   8.03815412e-10
    13       3   1.25641592e-11   7.01463168e-15
    14       1   1.10640410e-01   5.39209101e-02
    14       2   4.85722065e-04   2.04787205e-07
    14       3   3.11794003e-10   1.24292602e-13
    14       4   0.00000000e+00   0.00000000e+00
    15       1   1.29481561e-02   1.03412608e-01
    15       2   9.18810524e-04   4.51356917e-07
    15       3   6.27141195e-10   7.78350772e-14
    15       4   2.05142318e-16   0.00000000e+00
    16       1   8.39573793e-02   1.68624371e-01
    16       2   1.44409897e-03   7.77387117e-07
    16       3   1.00783160e-09   1.60470986e-13
    16       4   0.00000000e+00   0.00000000e+00
    17       1   2.04583864e-01   2.66327635e-01
    17       2   2.21557039e-03   1.26706009e-06
    17       3   1.56541141e-09   1.54167301e-13
    17       4   0.00000000e+00   0.00000000e+00
    18       1   4.03183400e-01   4.46354882e-01
    18       2   3.64816379e-03   2.17069794e-06
    18       3   2.59938472e-09   3.44656776e-13
    18       4   1.86556668e-16   0.00000000e+00
    19       1   9.34925866e-01   9.57077959e-01
    19       2   7.77396516e-03   4.73621151e-06
    19       3   5.57558246e-09   7.29517498e-13
    19       4   1.79083563e-16   0.00000000e+00
    20       1   1.22761321e+02   1.35624602e+05
    20       2   3.06735417e+03   2.13914318e+00
    20       3   2.20755819e-03   4.05554915e-07
    20       4   1.16752355e-10   0.00000000e+00
    20       5   0.00000000e+00   0.00000000e+00
    21       1   1.00000266e+00   1.00000235e+00
    21       2   8.30498794e-03   5.09751890e-06
    21       3   6.02219231e-09   1.03492650e-12
    21       4   3.58168978e-16   0.00000000e+00
    22       1   4.81308110e-01   4.89036507e-01
    22       2   4.18651951e-03   2.53003581e-06
    22       3   3.05216094e-09   5.43449447e-13
    22       4   1.86557114e-16   0.00000000e+00
    23       1   2.86699999e-01   3.08607719e-01
    23       2   2.76730366e-03   1.62303187e-06
    23       3   2.02943958e-09   3.37005644e-13
