  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   6.42402101e-02   2.74397267e-03
     1       3   3.72255161e-05   5.91916639e-07
     1       4   2.15154789e-09   6.06578245e-11
     1       5   1.67776767e-12   1.14660685e-14
     2       1   2.79364352e+00   5.00432392e-01
     2       2   3.92308054e-01   5.14415046e-03
     2       3   4.48770162e-04   1.52042228e-06
     2       4   3.69988047e-08   2.08900638e-11
     2       5   1.13877433e-11   7.12685877e-14
     3       1   1.75952467e+00   2.21807163e+00
     3       2   3.76415606e-01   6.12113755e-03
     3       3   2.26459578e-04   1.35987166e-06
     3       4   1.37542012e-08   1.24773557e-10
     3       5   9.67387525e-12   5.33671467e-14
     4       1   1.29037840e+00   1.38743894e+00
     4       2   5.17987553e-01   1.04999722e-02
     4       3   5.48108193e-04   3.02445862e-06
     4       4   4.42702561e-08   5.97305460e-11
     4       5   1.47307766e-11   1.53109329e-13
     5       1   6.64970953e+00   5.45278328e-02
     5       2   4.78743679e-01   4.02713228e-03
     5       3   7.23597810e-04   1.30710252e-06
     5       4   6.45860921e-08   1.05482247e-11
     5       5   1.45229876e-11   7.55456117e-14
     6       1   9.03974192e-01   4.72988714e+00
     6       2   9.23041394e-02   3.21463763e-02
     6       3   9.07846218e-05   8.97427469e-06
     6       4   7.10290545e-09   2.49606068e-10
     6       5   2.59972966e-12   5.23952466e-13
     7       1   3.58211675e-02   1.61257927e-02
     7       2   3.68562266e-02   1.79271064e-02
     7       3   5.72703559e-05   5.84111853e-06
     7       4   5.10941101e-09   4.97887466e-11
     7       5   1.14752505e-12   3.12126972e-13
     8       1   6.89446885e+01   8.30218813e-01
     8       2   8.64005761e-01   5.31957769e-03
     8       3   8.41934055e-04   1.48104925e-06
     8       4   6.57718924e-08   4.22017695e-11
     8       5   2.43246980e-11   9.93502732e-14
     9       1   1.30494192e+00   6.47751157e-02
     9       2   1.17769386e-01   3.27244846e-03
     9       3   1.90308567e-04   1.07474894e-06
     9       4   1.70552729e-08   1.07183006e-11
     9       5   3.71519290e-12   8.05564230e-15
    10       1   2.16361605e+00   3.66817265e+00
    10       2   9.49457077e-01   2.04190415e-02
    10       3   8.92295055e-04   5.61404919e-06
    10       4   6.90351574e-08   1.76206223e-10
    10       5   2.64287888e-11   2.66928615e-13
    11       1   6.25507600e-01   6.89357083e-01
    11       2   5.48244215e-01   7.32567901e-03
    11       3   6.44888032e-04   2.19294352e-06
    11       4   5.38796605e-08   2.28567271e-11
    11       5   1.58963393e-11   2.38783753e-13
    12       1   1.37672767e+00   1.00537296e+00
    12       2   6.36501121e-02   2.61135551e-03
    12       3   3.41413319e-05   5.33499255e-07
    12       4   1.78994885e-09   6.53287173e-11
    12       5   1.70313784e-12   1.76955724e-14
    13       1   5.33607274e-01   9.52170163e+01
    13       2   7.78772988e-02   6.16972578e+01
    13       3   8.95122740e-05   1.86170456e-02
    13       4   7.39426284e-09   2.45209613e-07
    13       5   2.25791860e-12   8.76827276e-10
    13       6   8.88244926e-16   1.47967050e-14
