  TimeWindow  TotalIterations  Iterations  Convergence
   299     899       3       1
   300     902       3       1
   301     905       3       1
   302     908       3       1
   303     911       3       1
   304     914       3       1
   305     917       3       1
   306     920       3       1
   307     923       3       1
   308     926       3       1
   309     929       3       1
   310     932       3       1
   311     935       3       1
   312     938       3       1
   313     941       3       1
   314     944       3       1
   315     947       3       1
   316     950       3       1
   317     953       3       1
   318     956       3       1
   319     959       3       1
   320     962       3       1
   321     965       3       1
   322     968       3       1
   323     971       3       1
   324     974       3       1
   325     977       3       1
   326     980       3       1
   327     983       3       1
   328     986       3       1
   329     989       3       1
   330     992       3       1
   331     995       3       1
   332     998       3       1
   333    1001       3       1
   334    1004       3       1
   335    1007       3       1
   336    1010       3       1
   337    1013       3       1
   338    1016       3       1
   339    1019       3       1
   340    1022       3       1
   341    1025       3       1
   342    1028       3       1
   343    1031       3       1
   344    1034       3       1
   345    1037       3       1
   346    1040       3       1
   347    1043       3       1
   348    1046       3       1
   349    1049       3       1
   350    1052       3       1
   351    1055       3       1
   352    1058       3       1
   353    1061       3       1
   354    1064       3       1
   355    1067       3       1
   356    1070       3       1
   357    1073       3       1
   358    1076       3       1
   359    1079       3       1
   360    1082       3       1
   361    1085       3       1
   362    1088       3       1
   363    1091       3       1
   364    1094       3       1
   365    1097       3       1
   366    1100       3       1
   367    1103       3       1
   368    1106       3       1
   369    1109       3       1
   370    1112       3       1
   371    1115       3       1
   372    1118       3       1
   373    1121       3       1
   374    1124       3       1
   375    1127       3       1
   376    1130       3       1
   377    1133       3       1
   378    1136       3       1
   379    1139       3       1
   380    1142       3       1
   381    1145       3       1
   382    1148       3       1
   383    1151       3       1
   384    1154       3       1
   385    1157       3       1
   386    1160       3       1
   387    1163       3       1
   388    1166       3       1
   389    1169       3       1
   390    1172       3       1
   391    1175       3       1
   392    1178       3       1
   393    1181       3       1
   394    1184       3       1
   395    1187       3       1
   396    1190       3       1
   397    1193       3       1
   398    1196       3       1
   399    1199       3       1
   400    1202       3       1
   401    1205       3       1
   402    1208       3       1
   403    1211       3       1
   404    1214       3       1
   405    1217       3       1
   406    1220       3       1
   407    1223       3       1
   408    1226       3       1
   409    1229       3       1
   410    1232       3       1
   411    1235       3       1
   412    1238       3       1
   413    1241       3       1
   414    1244       3       1
   415    1247       3       1
   416    1250       3       1
   417    1253       3       1
   418    1256       3       1
   419    1259       3       1
   420    1262       3       1
   421    1265       3       1
   422    1268       3       1
   423    1271       3       1
   424    1274       3       1
   425    1277       3       1
   426    1280       3       1
   427    1283       3       1
   428    1286       3       1
   429    1289       3       1
   430    1292       3       1
   431    1295       3       1
   432    1298       3       1
   433    1301       3       1
   434    1304       3       1
   435    1307       3       1
   436    1310       3       1
   437    1313       3       1
   438    1316       3       1
   439    1319       3       1
   440    1322       3       1
   441    1325       3       1
   442    1328       3       1
   443    1331       3       1
   444    1334       3       1
   445    1337       3       1
   446    1340       3       1
   447    1343       3       1
   448    1346       3       1
   449    1349       3       1
   450    1352       3       1
   451    1355       3       1
   452    1358       3       1
   453    1361       3       1
   454    1364       3       1
   455    1367       3       1
   456    1370       3       1
   457    1373       3       1
   458    1376       3       1
   459    1379       3       1
   460    1382       3       1
   461    1385       3       1
   462    1388       3       1
   463    1391       3       1
   464    1394       3       1
   465    1397       3       1
   466    1400       3       1
   467    1403       3       1
   468    1406       3       1
   469    1409       3       1
   470    1412       3       1
   471    1415       3       1
   472    1418       3       1
   473    1421       3       1
   474    1424       3       1
   475    1427       3       1
   476    1430       3       1
   477    1433       3       1
   478    1436       3       1
   479    1439       3       1
   480    1442       3       1
   481    1445       3       1
   482    1448       3       1
   483    1451       3       1
   484    1454       3       1
   485    1457       3       1
   486    1460       3       1
   487    1463       3       1
   488    1466       3       1
   489    1469       3       1
   490    1472       3       1
   491    1475       3       1
   492    1478       3       1
   493    1481       3       1
   494    1484       3       1
   495    1487       3       1
   496    1490       3       1
   497    1493       3       1
   498    1496       3       1
   499    1499       3       1
   500    1502       3       1
   501    1505       3       1
   502    1508       3       1
   503    1511       3       1
   504    1514       3       1
   505    1517       3       1
   506    1520       3       1
   507    1523       3       1
   508    1526       3       1
   509    1529       3       1
   510    1532       3       1
   511    1535       3       1
   512    1538       3       1
   513    1541       3       1
   514    1544       3       1
   515    1547       3       1
   516    1550       3       1
   517    1553       3       1
   518    1556       3       1
   519    1559       3       1
   520    1562       3       1
   521    1565       3       1
   522    1568       3       1
   523    1571       3       1
   524    1574       3       1
   525    1577       3       1
   526    1580       3       1
   527    1583       3       1
   528    1586       3       1
   529    1589       3       1
   530    1592       3       1
   531    1595       3       1
   532    1598       3       1
   533    1601       3       1
   534    1604       3       1
   535    1607       3       1
   536    1610       3       1
   537    1613       3       1
   538    1616       3       1
   539    1619       3       1
   540    1622       3       1
   541    1625       3       1
   542    1628       3       1
   543    1631       3       1
   544    1634       3       1
   545    1637       3       1
   546    1640       3       1
   547    1643       3       1
   548    1646       3       1
   549    1649       3       1
   550    1652       3       1
   551    1655       3       1
   552    1658       3       1
   553    1661       3       1
   554    1664       3       1
   555    1667       3       1
   556    1670       3       1
   557    1673       3       1
   558    1676       3       1
   559    1679       3       1
   560    1682       3       1
   561    1685       3       1
   562    1688       3       1
   563    1691       3       1
   564    1694       3       1
   565    1697       3       1
   566    1700       3       1
   567    1703       3       1
   568    1706       3       1
   569    1709       3       1
   570    1712       3       1
   571    1715       3       1
   572    1718       3       1
   573    1721       3       1
   574    1724       3       1
   575    1727       3       1
   576    1730       3       1
   577    1733       3       1
   578    1736       3       1
   579    1739       3       1
   580    1742       3       1
   581    1745       3       1
   582    1748       3       1
   583    1751       3       1
   584    1754       3       1
   585    1757       3       1
   586    1760       3       1
   587    1763       3       1
   588    1766       3       1
   589    1769       3       1
   590    1772       3       1
   591    1775       3       1
   592    1778       3       1
   593    1781       3       1
   594    1784       3       1
   595    1787       3       1
   596    1790       3       1
   597    1793       3       1
   598    1796       3       1
   599    1799       3       1
   600    1802       3       1
   601    1805       3       1
   602    1808       3       1
   603    1811       3       1
   604    1814       3       1
   605    1817       3       1
   606    1820       3       1
   607    1823       3       1
   608    1826       3       1
   609    1829       3       1
   610    1832       3       1
   611    1835       3       1
   612    1838       3       1
   613    1841       3       1
   614    1844       3       1
   615    1847       3       1
   616    1850       3       1
   617    1853       3       1
   618    1856       3       1
   619    1859       3       1
   620    1862       3       1
   621    1865       3       1
   622    1868       3       1
   623    1871       3       1
   624    1874       3       1
   625    1877       3       1
   626    1880       3       1
   627    1883       3       1
   628    1886       3       1
   629    1889       3       1
   630    1892       3       1
   631    1895       3       1
   632    1898       3       1
   633    1901       3       1
   634    1904       3       1
   635    1907       3       1
   636    1910       3       1
   637    1913       3       1
   638    1916       3       1
   639    1919       3       1
   640    1922       3       1
   641    1925       3       1
   642    1928       3       1
   643    1931       3       1
   644    1934       3       1
   645    1937       3       1
   646    1940       3       1
   647    1943       3       1
   648    1946       3       1
   649    1949       3       1
   650    1952       3       1
   651    1955       3       1
   652    1958       3       1
   653    1961       3       1
   654    1964       3       1
   655    1967       3       1
   656    1970       3       1
   657    1973       3       1
   658    1976       3       1
   659    1979       3       1
   660    1982       3       1
   661    1985       3       1
   662    1988       3       1
   663    1991       3       1
   664    1994       3       1
   665    1997       3       1
   666    2000       3       1
   667    2003       3       1
   668    2006       3       1
   669    2009       3       1
   670    2012       3       1
   671    2015       3       1
   672    2018       3       1
   673    2021       3       1
   674    2024       3       1
   675    2027       3       1
   676    2030       3       1
   677    2033       3       1
   678    2036       3       1
   679    2039       3       1
   680    2042       3       1
   681    2045       3       1
   682    2048       3       1
   683    2051       3       1
   684    2054       3       1
   685    2057       3       1
   686    2060       3       1
   687    2063       3       1
   688    2066       3       1
   689    2069       3       1
   690    2072       3       1
   691    2075       3       1
   692    2078       3       1
   693    2081       3       1
   694    2084       3       1
   695    2087       3       1
   696    2090       3       1
   697    2093       3       1
   698    2096       3       1
   699    2099       3       1
   700    2102       3       1
   701    2105       3       1
   702    2108       3       1
   703    2111       3       1
   704    2114       3       1
   705    2117       3       1
   706    2120       3       1
   707    2123       3       1
   708    2126       3       1
   709    2129       3       1
   710    2132       3       1
   711    2135       3       1
   712    2138       3       1
   713    2141       3       1
   714    2144       3       1
   715    2147       3       1
   716    2150       3       1
   717    2153       3       1
   718    2156       3       1
   719    2159       3       1
   720    2162       3       1
   721    2165       3       1
   722    2168       3       1
   723    2171       3       1
   724    2174       3       1
   725    2177       3       1
   726    2180       3       1
   727    2183       3       1
   728    2186       3       1
   729    2189       3       1
   730    2192       3       1
   731    2195       3       1
   732    2198       3       1
   733    2201       3       1
   734    2204       3       1
   735    2207       3       1
   736    2210       3       1
   737    2213       3       1
   738    2216       3       1
   739    2219       3       1
   740    2222       3       1
   741    2225       3       1
   742    2228       3       1
   743    2231       3       1
   744    2234       3       1
   745    2237       3       1
   746    2240       3       1
   747    2243       3       1
   748    2246       3       1
   749    2249       3       1
   750    2252       3       1
   751    2255       3       1
   752    2258       3       1
   753    2261       3       1
   754    2264       3       1
   755    2267       3       1
   756    2270       3       1
   757    2273       3       1
   758    2276       3       1
   759    2279       3       1
   760    2282       3       1
   761    2285       3       1
   762    2288       3       1
   763    2291       3       1
   764    2294       3       1
   765    2297       3       1
   766    2300       3       1
   767    2303       3       1
   768    2306       3       1
   769    2309       3       1
   770    2312       3       1
   771    2315       3       1
   772    2318       3       1
   773    2321       3       1
   774    2324       3       1
   775    2327       3       1
   776    2330       3       1
   777    2333       3       1
   778    2336       3       1
   779    2339       3       1
   780    2342       3       1
   781    2345       3       1
   782    2348       3       1
   783    2351       3       1
   784    2354       3       1
   785    2357       3       1
   786    2360       3       1
   787    2363       3       1
   788    2366       3       1
   789    2369       3       1
   790    2372       3       1
   791    2375       3       1
   792    2378       3       1
   793    2381       3       1
   794    2384       3       1
   795    2387       3       1
   796    2390       3       1
   797    2393       3       1
   798    2396       3       1
   799    2399       3       1
   800    2402       3       1
