  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   1.71643701e-04   1.12545499e-05
     1       3   4.33005594e-10   1.08209433e-11
     1       4   2.31068858e-16   0.00000000e+00
     2       1   1.33212050e-01   7.39834487e-01
     2       2   9.33141665e-04   1.96435660e-05
     2       3   4.04387115e-09   2.47409503e-11
     2       4   1.43883119e-15   0.00000000e+00
     3       1   2.54689280e-01   5.24564193e-01
     3       2   1.91069710e-03   1.58239243e-05
     3       3   8.72161164e-09   2.02205081e-11
     3       4   2.62085337e-15   0.00000000e+00
     4       1   4.48381156e-01   3.80463025e-01
     4       2   3.39311254e-03   1.22724183e-05
     4       3   1.58812344e-08   1.57618643e-11
     4       4   6.02933848e-15   0.00000000e+00
     5       1   8.90558076e-01   2.72362341e-01
     5       2   6.54020869e-03   9.29223709e-06
     5       3   3.12244914e-08   1.21119949e-11
     5       4   9.54790850e-15   0.00000000e+00
     6       1   4.63480967e+00   1.81756955e-01
     6       2   3.07046846e-02   6.64202522e-06
     6       3   1.49997383e-07   9.42330175e-12
     6       4   1.07329317e-13   0.00000000e+00
     7       1   1.38026774e+00   9.73308827e-02
     7       2   7.77023321e-03   4.07849257e-06
     7       3   3.95774129e-08   5.57322786e-12
     7       4   1.54531765e-14   0.00000000e+00
     8       1   4.77066924e-01   9.29957521e-03
     8       2   1.14981338e-03   1.33620901e-06
     8       3   7.24799944e-09   2.12011332e-12
     8       4   4.98798528e-15   0.00000000e+00
     9       1   1.57820140e-01   9.57967520e-02
     9       2   1.86134390e-03   1.99654794e-06
     9       3   7.20765971e-09   2.44631392e-12
     9       4   3.06802070e-15   0.00000000e+00
    10       1   9.11604371e-02   2.47146333e-01
    10       2   5.08961190e-03   6.85344590e-06
    10       3   2.24927216e-08   8.63067094e-12
    10       4   9.54790411e-15   0.00000000e+00
    11       1   4.51069536e-01   5.45909071e-01
    11       2   1.11138986e-02   1.65080811e-05
    11       3   5.08271024e-08   2.08451070e-11
    11       4   1.06737954e-14   0.00000000e+00
    12       1   1.90910760e+00   1.89065305e+00
    12       2   3.86398436e-02   6.00991435e-05
    12       3   1.80038544e-07   7.77168005e-11
    12       4   6.33785316e-14   0.00000000e+00
    13       1   1.95964425e+00   2.00008483e+00
    13       2   4.20734391e-02   6.60820224e-05
    13       3   1.98801721e-07   8.56203571e-11
    13       4   6.54961707e-14   0.00000000e+00
    14       1   6.47596264e-01   6.54074930e-01
    14       2   1.46294686e-02   2.24345407e-05
    14       3   7.00387894e-08   2.93786187e-11
    14       4   2.53304966e-14   0.00000000e+00
    15       1   3.09190618e-01   3.53135791e-01
    15       2   8.80156809e-03   1.26617531e-05
    15       3   4.27778447e-08   1.67132466e-11
    15       4   1.59872243e-14   0.00000000e+00
    16       1   8.43344614e-02   1.98170067e-01
    16       2   5.98044587e-03   7.60710945e-06
    16       3   2.97181120e-08   9.94451375e-12
    16       4   1.04312696e-14   0.00000000e+00
    17       1   1.84956534e-01   8.74211793e-02
    17       2   3.92350195e-03   3.96491937e-06
    17       3   2.04778628e-08   5.65378256e-12
    17       4   1.26524138e-14   0.00000000e+00
    18       1   9.08248771e-01   9.38804141e-03
    18       2   9.59432224e-04   7.41992042e-07
    18       3   8.13280815e-09   1.16454779e-12
    18       4   4.18277037e-15   0.00000000e+00
    19       1   3.57502776e+00   1.07826283e-01
    19       2   1.34170209e-02   2.58885250e-06
    19       3   5.55049623e-08   3.29590801e-12
    19       4   2.59237467e-14   0.00000000e+00
    20       1   8.17786429e-01   2.22129627e-01
    20       2   4.77989619e-03   6.53681059e-06
    20       3   2.15999903e-08   8.45291384e-12
    20       4   8.77082423e-15   0.00000000e+00
    21       1   4.69331377e-01   3.74304937e-01
    21       2   3.30891200e-03   1.19306327e-05
    21       3   1.54178212e-08   1.54965018e-11
    21       4   5.67469645e-15   0.00000000e+00
    22       1   3.08904921e-01   6.14091805e-01
    22       2   2.43154784e-03   2.07221783e-05
    22       3   1.15652163e-08   2.69227033e-11
    22       4   3.76748699e-15   0.00000000e+00
    23       1   2.02849053e-01   1.10327563e+00
    23       2   1.73622007e-03   3.95423281e-05
    23       3   8.43004169e-09   5.14049512e-11
    23       4   2.35445491e-15   0.00000000e+00
    24       1   1.17706516e-01   2.84330878e+00
    24       2   1.10775169e-03   1.12200218e-04
    24       3   5.54627261e-09   1.48679761e-10
    24       4   1.73301783e-15   0.00000000e+00
    25       1   3.95237378e-02   1.78751616e+04
    25       2   4.87902012e-04   4.60908020e+01
    25       3   2.66511347e-09   6.28054416e-05
    25       4   9.99200767e-16   9.09551909e-13
    26       1   4.08194683e-02   9.99998812e-01
    26       2   1.71636778e-04   1.12540936e-05
    26       3   4.32973047e-10   1.07802916e-11
    26       4   0.00000000e+00   0.00000000e+00
    27       1   1.33211066e-01   7.39836906e-01
    27       2   9.33133302e-04   1.96435899e-05
    27       3   4.04383140e-09   2.46441076e-11
    27       4   1.17722365e-15   0.00000000e+00
    28       1   2.54687885e-01   5.24565815e-01
    28       2   1.91068569e-03   1.58239605e-05
    28       3   8.72155712e-09   2.01040942e-11
    28       4   2.45704345e-15   0.00000000e+00
    29       1   4.48378657e-01   3.80464192e-01
    29       2   3.39309342e-03   1.22724493e-05
    29       3   1.58811441e-08   1.60240900e-11
    29       4   5.79286841e-15   0.00000000e+00
    30       1   8.90550824e-01   2.72363275e-01
    30       2   6.54015778e-03   9.29226367e-06
