  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   2.24536512e-02   1.14843899e-03
     1       3   5.56836390e-06   1.06867856e-07
     1       4   1.32872678e-10   4.91879405e-12
     1       5   4.58842665e-14   5.62692972e-13
     2       1   1.48089133e+01   6.16518408e-01
     2       2   2.32317235e+03   2.08867420e-03
     2       3   5.16088211e-01   2.60831888e-07
     2       4   1.76993801e-05   4.22922962e-12
     2       5   3.72148655e-09   0.00000000e+00
     2       6   0.00000000e+00   0.00000000e+00
     3       1   1.00014918e+00   8.32476613e-02
     3       2   4.30805504e-02   8.14570799e-04
     3       3   3.28282609e-05   1.18737201e-07
     3       4   1.28216602e-09   3.28197736e-12
     3       5   5.97042415e-14   0.00000000e+00
     4       1   5.95194045e+00   4.09604885e+02
     4       2   3.60521940e+03   4.67098805e+01
     4       3   3.20427425e+00   5.58381711e-03
     4       4   1.04866898e-04   6.64388992e-08
     4       5   1.01082841e-08   2.86051759e-13
     4       6   0.00000000e+00   0.00000000e+00
     5       1   1.00001998e+00   1.00005095e+00
     5       2   2.71703391e-01   3.58024840e-03
     5       3   1.28393822e-04   4.52658393e-07
     5       4   4.46081462e-09   4.57563674e-12
     5       5   6.55302742e-13   0.00000000e+00
     6       1   1.10202635e+01   7.50198326e-02
     6       2   3.22564759e+03   1.24391097e-03
     6       3   1.97939228e+00   1.72826316e-07
     6       4   7.47168185e-05   2.63417081e-12
     6       5   1.90165247e-08   0.00000000e+00
     6       6   0.00000000e+00   0.00000000e+00
     7       1   9.99989693e-01   1.60240714e+00
     7       2   5.79115611e-02   4.00593451e-03
     7       3   2.34674963e-05   4.75873028e-07
     7       4   7.64997916e-10   4.57168248e-12
     7       5   2.20089340e-13   0.00000000e+00
     8       1   3.70777810e-01   2.08230974e+02
     8       2   3.81839359e-02   1.13798010e+02
     8       3   1.94436927e-05   1.49772118e-02
     8       4   6.90460123e-10   1.54895585e-07
     8       5   1.37669490e-13   4.18712523e-10
     8       6   0.00000000e+00   0.00000000e+00
     9       1   5.65746436e-01   9.99958924e-01
     9       2   2.24456975e-02   1.14805963e-03
     9       3   5.56497723e-06   1.06817242e-07
     9       4   1.32765554e-10   5.30605976e-12
     9       5   4.89405013e-14   0.00000000e+00
    10       1   1.48231459e+01   6.16544022e-01
    10       2   7.27617152e+02   2.08868184e-03
    10       3   2.50386516e-01   2.60832225e-07
    10       4   8.58811494e-06   2.66636388e-12
    10       5   1.78258880e-09   0.00000000e+00
    10       6   0.00000000e+00   0.00000000e+00
    11       1   1.00030746e+00   8.31777598e-02
    11       2   4.30952958e-02   8.14715742e-04
    11       3   3.28345096e-05   1.18753956e-07
    11       4   1.28201385e-09   5.17614212e-13
    11       5   3.24174275e-14   0.00000000e+00
    12       1   5.95491591e+00   3.96636487e+02
    12       2   3.84396673e+03   1.82330880e+01
    12       3   6.07828171e-01   2.17216460e-03
    12       4   1.98839382e-05   3.06615729e-08
    12       5   3.05695787e-09   1.27190275e-15
    12       6   0.00000000e+00   0.00000000e+00
    13       1   1.00010529e+00   1.00013096e+00
    13       2   2.71719500e-01   3.58043346e-03
    13       3   1.28400248e-04   4.52681399e-07
    13       4   4.46110978e-09   4.83984347e-12
    13       5   7.01506619e-13   0.00000000e+00
    14       1   1.10016346e+01   7.50880013e-02
    14       2   6.26061378e+02   1.24408673e-03
    14       3   6.45374990e-01   1.72844242e-07
    14       4   2.43598256e-05   1.82982291e-12
    14       5   6.60589920e-11   0.00000000e+00
    15       1   1.00003162e+00   1.60209652e+00
    15       2   5.79101136e-02   4.00492425e-03
    15       3   2.34662822e-05   4.75767834e-07
    15       4   7.65478828e-10   7.48362476e-12
    15       5   1.92401016e-13   0.00000000e+00
    16       1   3.70816530e-01   2.06473296e+02
    16       2   3.81859057e-02   5.73162992e+01
    16       3   1.94443391e-05   7.48778042e-03
    16       4   6.90424698e-10   5.11152624e-08
    16       5   9.23730188e-14   1.02761250e-11
