  TimeWindow  Iteration  ResRel(Solid-Mesh:Displacement)  ResRel(Solid-Mesh:Force)
   299       1   8.26251805e-02   5.83484784e-02
   299       2   2.96624416e-07   2.48384267e-04
   300       1   8.42430310e-02   4.94775274e-02
   300       2   1.52847536e-07   5.95798935e-04
   301       1   8.57953291e-02   4.20180738e-02
   301       2   2.19082227e-07   5.90967118e-04
   302       1   8.73347942e-02   3.65688877e-02
   302       2   2.07265240e-07   4.73787904e-04
   303       1   8.87140617e-02   3.31295494e-02
   303       2   8.25781015e-08   3.49949407e-04
   304       1   9.02961547e-02   3.14137549e-02
   304       2   1.36662456e-07   4.06733681e-04
   305       1   9.22682169e-02   3.10885107e-02
   305       2   2.29347433e-07   6.41640268e-04
   306       1   9.29741316e-02   3.16199061e-02
   306       2   3.25408644e-07   4.82234870e-04
   307       1   8.92747890e-02   3.20744222e-02
   307       2   1.80766288e-07   3.98418691e-04
   308       1   7.89335205e-02   3.12829161e-02
   308       2   3.87411975e-07   1.35599415e-04
   309       1   6.28038558e-02   2.83533724e-02
   309       2   3.83638463e-07   3.97380806e-04
   310       1   4.67316641e-02   2.33033607e-02
   310       2   5.73060781e-07   5.62865278e-04
   311       1   4.15115607e-02   1.73192847e-02
   311       2   5.65071091e-07   6.11423304e-04
   312       1   4.83380787e-02   1.23032186e-02
   312       2   2.65802104e-07   5.53088467e-04
   313       1   5.59009295e-02   9.70459711e-03
   313       2   1.00293118e-07   3.40782426e-04
   314       1   5.91299640e-02   9.41582880e-03
   314       2   1.56521303e-07   2.97906772e-04
   315       1   5.96778610e-02   1.02955146e-02
   315       2   5.95580688e-07   5.04927155e-04
   316       1   6.08200600e-02   1.11426665e-02
   316       2   3.20054293e-07   4.22528547e-04
   317       1   6.30798982e-02   1.10767633e-02
   317       2   1.11169504e-07   4.98978191e-04
   318       1   6.41788095e-02   1.00819514e-02
   318       2   9.66506769e-08   4.49997400e-04
   319       1   6.36310231e-02   9.93419520e-03
   319       2   1.67351392e-07   3.18769396e-04
   320       1   6.42080236e-02   1.36151956e-02
   320       2   3.22820214e-07   2.51239145e-04
   321       1   6.73493644e-02   2.09718530e-02
   321       2   1.12788295e-07   3.84530466e-04
   322       1   7.07333714e-02   2.99383398e-02
   322       2   7.73524412e-08   2.32132264e-04
   323       1   7.18806207e-02   3.86989759e-02
   323       2   7.32208461e-08   2.48222628e-04
   324       1   7.06381654e-02   4.58510424e-02
   324       2   1.33819191e-07   6.00980857e-04
   325       1   6.86165954e-02   5.05961674e-02
   325       2   9.01648977e-08   6.85766330e-04
   326       1   6.75715857e-02   5.30386421e-02
   326       2   5.61831478e-08   4.69311954e-04
   327       1   6.78510549e-02   5.42442631e-02
   327       2   9.91799731e-08   1.99181090e-04
   328       1   6.83715923e-02   5.56733902e-02
   328       2   7.68680372e-08   1.65295632e-04
   329       1   6.81438412e-02   5.84025399e-02
   329       2   1.09376320e-07   3.85168368e-04
   330       1   6.72668810e-02   6.26389908e-02
   330       2   5.17956799e-08   7.07377856e-04
   331       1   6.65372097e-02   6.77851813e-02
   331       2   6.36481153e-08   8.22658841e-04
   332       1   6.64196180e-02   7.28495417e-02
   332       2   3.37125489e-08   6.31390297e-04
   333       1   6.64319383e-02   7.69187977e-02
   333       2   6.74340580e-08   3.27763815e-04
   334       1   6.56459613e-02   7.93713550e-02
   334       2   1.27045941e-07   1.69141280e-04
   335       1   6.37308986e-02   7.99593868e-02
   335       2   4.26999533e-08   2.76868729e-04
   336       1   6.12701349e-02   7.87637990e-02
   336       2   4.63428407e-08   5.62303124e-04
   337       1   5.91037667e-02   7.62755703e-02
   337       2   6.50044565e-08   7.10434989e-04
   338       1   5.75943340e-02   7.33402383e-02
   338       2   4.69526858e-08   5.13822782e-04
   339       1   5.65621713e-02   7.10286929e-02
   339       2   3.45989416e-08   1.41370110e-04
   340       1   5.56874187e-02   7.03558154e-02
   340       2   2.29854627e-08   3.21338816e-04
   341       1   5.48232432e-02   7.18889253e-02
   341       2   1.54921559e-08   4.44788904e-04
   342       1   5.39736983e-02   7.54529525e-02
   342       2   1.97912778e-08   3.26175266e-04
   343       1   5.30622269e-02   8.01253619e-02
   343       2   1.63728334e-08   3.07225654e-04
   344       1   5.18369280e-02   8.45678574e-02
   344       2   2.78641482e-08   5.01346083e-04
   345       1   5.00467108e-02   8.76195660e-02
   345       2   7.33487055e-08   3.36523966e-04
   346       1   4.76618290e-02   8.89371063e-02
   346       2   5.65744194e-08   4.03420097e-04
   347       1   4.49330400e-02   8.89953411e-02
   347       2   2.33711422e-08   3.64135382e-04
   348       1   4.22659331e-02   8.86837371e-02
   348       2   3.94197543e-08   1.60704340e-04
   349       1   3.99795299e-02   8.88440834e-02
   349       2   5.78471920e-08   2.04297240e-04
   350       1   3.81544014e-02   9.00282788e-02
   350       2   2.49356923e-08   1.66470113e-04
   351       1   3.67221181e-02   9.25001818e-02
   351       2   4.38548884e-08   2.17122547e-04
   352       1   3.56061093e-02   9.62519988e-02
   352       2   5.39026294e-08   4.60406133e-04
   353       1   3.47057737e-02   1.00939878e-01
   353       2   3.98482632e-08   5.79935412e-04
   354       1   3.38512121e-02   1.05800744e-01
   354       2   1.39398839e-08   4.63287206e-04
   355       1   3.28700749e-02   1.09690114e-01
   355       2   1.94669440e-08   3.88778368e-04
   356       1   3.16883287e-02   1.11475492e-01
   356       2   2.51710757e-08   5.22103289e-04
   357       1   3.03678168e-02   1.10534208e-01
   357       2   9.27358410e-09   5.18036246e-04
   358       1   2.90527108e-02   1.07106006e-01
   358       2   1.86770545e-08   3.08137575e-04
   359       1   2.78550830e-02   1.02281685e-01
   359       2   9.12928461e-09   1.00783375e-04
   360       1   2.67924809e-02   9.75091747e-02
   360       2   9.56241047e-09   2.44819121e-04
   361       1   2.58454005e-02   9.38971567e-02
   361       2   9.06372550e-09   3.45420064e-04
   362       1   2.50454720e-02   9.17945017e-02
   362       2   1.16832203e-08   2.69041326e-04
   363       1   2.44724469e-02   9.08272192e-02
   363       2   6.52034394e-09   2.40626922e-04
   364       1   2.41395958e-02   9.02661418e-02
   364       2   1.45534472e-08   5.64732889e-04
   365       1   2.38869124e-02   8.93888428e-02
   365       2   5.00822936e-08   8.29177956e-04
   366       1   2.34531334e-02   8.76574546e-02
   366       2   5.83285604e-08   8.51718622e-04
   367       1   2.26883683e-02   8.46742473e-02
   367       2   1.81937527e-08   5.96491340e-04
   368       1   2.16671193e-02   8.03159546e-02
   368       2   3.46168916e-08   3.11167787e-04
   369       1   2.05900530e-02   7.48823858e-02
   369       2   2.04195267e-08   1.79744252e-04
   370       1   1.96022354e-02   6.92000226e-02
   370       2   1.03547530e-08   3.62383273e-04
   371       1   1.87079062e-02   6.43744096e-02
   371       2   1.25997989e-08   7.78444788e-04
   372       1   1.78349791e-02   6.13797294e-02
   372       2   2.18055523e-08   1.16715871e-03
   373       1   1.69545901e-02   6.06848810e-02
   373       2   1.71621332e-08   1.25388869e-03
   374       1   1.61137350e-02   6.21026330e-02
   374       2   3.03571924e-08   9.97274406e-04
   375       1   1.53445903e-02   6.46965135e-02
   375       2   1.23792705e-08   5.98595062e-04
   376       1   1.45766173e-02   6.70617277e-02
   376       2   1.44517062e-08   3.80695989e-04
   377       1   1.36767145e-02   6.79656464e-02
   377       2   1.61505144e-08   3.61067689e-04
   378       1   1.25794079e-02   6.68697960e-02
   378       2   1.16362814e-08   4.10354432e-04
   379       1   1.13823535e-02   6.40771932e-02
   379       2   1.15516225e-08   3.68299421e-04
   380       1   1.03055143e-02   6.03433678e-02
   380       2   6.24407930e-08   3.89060941e-04
   381       1   9.49702087e-03   5.64832485e-02
   381       2   1.85873076e-08   5.83705521e-04
   382       1   8.88586859e-03   5.31120016e-02
   382       2   4.43930646e-08   6.22247098e-04
   383       1   8.30546885e-03   5.05897857e-02
   383       2   1.10627374e-08   4.76167135e-04
   384       1   7.70202113e-03   4.90803050e-02
   384       2   1.38139953e-08   4.61915776e-04
   385       1   7.14007426e-03   4.84228432e-02
   385       2   6.06628164e-08   3.02758495e-04
   386       1   6.65201687e-03   4.79257138e-02
   386       2   2.01000472e-08   2.00382891e-04
   387       1   6.14320869e-03   4.64205292e-02
   387       2   5.21921332e-09   2.35722367e-04
   388       1   5.46368086e-03   4.26833337e-02
   388       2   1.11080397e-08   4.61257785e-04
   389       1   4.56561700e-03   3.60875319e-02
   389       2   1.47013442e-08   5.46606643e-04
   390       1   3.59721913e-03   2.70464649e-02
   390       2   1.78389999e-08   4.31897103e-04
   391       1   2.85204976e-03   1.69749518e-02
   391       2   6.23415561e-09   2.25291649e-04
   392       1   2.51421582e-03   8.19598622e-03
   392       2   7.92886763e-09   1.54972162e-04
   393       1   2.40650130e-03   5.60022152e-03
   393       2   5.65958149e-09   4.17339302e-04
   394       1   2.31817808e-03   9.03503526e-03
   394       2   1.29459470e-08   5.44539069e-04
   395       1   2.41347405e-03   1.20023059e-02
   395       2   5.43105562e-09   5.74052201e-04
   396       1   2.92200400e-03   1.40863885e-02
   396       2   6.13097095e-09   7.09795363e-04
   397       1   3.58966789e-03   1.59640544e-02
   397       2   1.14472200e-08   8.66405952e-04
   398       1   4.01645682e-03   1.81234193e-02
   398       2   1.41005468e-08   7.62606641e-04
   399       1   4.07775628e-03   2.08676220e-02
   399       2   1.03587537e-08   2.89996536e-04
   400       1   4.00038968e-03   2.45394600e-02
   400       2   1.38165497e-08   3.49997625e-04
   401       1   4.18938981e-03   2.92807126e-02
   401       2   8.99374266e-09   5.59923185e-04
   402       1   4.80385836e-03   3.45637125e-02
   402       2   1.04216191e-08   3.34183040e-04
   403       1   5.62191535e-03   3.91412117e-02
   403       2   1.08588393e-08   1.82911713e-04
   404       1   6.39341311e-03   4.17124034e-02
   404       2   2.12052292e-08   3.58635565e-04
   405       1   7.06105456e-03   4.16958881e-02
   405       2   9.30541979e-09   1.07141766e-04
   406       1   7.71792921e-03   3.96393202e-02
   406       2   2.88282279e-08   2.81770604e-04
   407       1   8.45790825e-03   3.70348649e-02
   407       2   1.08394450e-08   4.15799386e-04
   408       1   9.28397073e-03   3.54068867e-02
   408       2   2.19295232e-09   4.17911934e-04
   409       1   1.01484923e-02   3.56675303e-02
   409       2   3.65875543e-09   4.06629089e-04
   410       1   1.10437370e-02   3.79839262e-02
   410       2   5.59066909e-09   4.85593958e-04
   411       1   1.20197212e-02   4.21689740e-02
   411       2   7.29937551e-09   6.60719437e-04
   412       1   1.30861969e-02   4.77803919e-02
   412       2   3.30288041e-08   8.40347477e-04
   413       1   1.41184906e-02   5.42090581e-02
   413       2   4.91852251e-08   9.54698433e-04
   414       1   1.49215709e-02   6.05561695e-02
   414       2   2.80983628e-08   8.82805993e-04
   415       1   1.53947508e-02   6.59808542e-02
   415       2   2.77681222e-08   6.16824137e-04
   416       1   1.56188649e-02   6.98668964e-02
   416       2   2.26411564e-08   3.64906465e-04
   417       1   1.57947095e-02   7.22016555e-02
   417       2   1.17478838e-08   1.99742436e-04
   418       1   1.60945670e-02   7.37144357e-02
   418       2   5.07997459e-09   1.47343463e-04
   419       1   1.65588771e-02   7.56019874e-02
   419       2   4.33773355e-09   2.03126562e-04
   420       1   1.71364678e-02   7.90560949e-02
   420       2   6.12194144e-09   2.41156624e-04
   421       1   1.78045017e-02   8.45831151e-02
   421       2   7.01422918e-09   1.93165437e-04
   422       1   1.86075842e-02   9.17950020e-02
   422       2   1.19864473e-08   1.04961784e-04
   423       1   1.95732200e-02   9.95143904e-02
   423       2   1.02459879e-08   9.13765640e-05
   424       1   2.06205382e-02   1.06226700e-01
   424       2   3.73963460e-08   2.40562948e-04
   425       1   2.15808558e-02   1.10683963e-01
   425       2   1.12926103e-07   1.54030486e-04
   426       1   2.23237883e-02   1.12334429e-01
   426       2   2.36947417e-08   2.26866293e-04
   427       1   2.28727492e-02   1.11317902e-01
   427       2   2.81207185e-08   2.65366331e-04
   428       1   2.33882264e-02   1.08350798e-01
   428       2   5.13434418e-08   2.77505157e-04
   429       1   2.40296029e-02   1.04359266e-01
   429       2   7.53381507e-09   3.57197580e-04
   430       1   2.48589107e-02   1.00369212e-01
   430       2   5.67285945e-08   3.09773321e-04
   431       1   2.58809871e-02   9.73270696e-02
   431       2   4.98453240e-08   2.28553025e-04
   432       1   2.71150091e-02   9.58705239e-02
   432       2   8.69019494e-08   4.51580192e-04
   433       1   2.85831733e-02   9.60869709e-02
   433       2   8.93911631e-08   3.95378028e-04
   434       1   3.02396855e-02   9.73362392e-02
   434       2   6.98446021e-08   2.56605059e-04
   435       1   3.19333512e-02   9.84519266e-02
   435       2   2.03354828e-08   2.70405328e-04
   436       1   3.34629069e-02   9.82528996e-02
   436       2   1.92032233e-08   3.91754985e-04
   437       1   3.46869340e-02   9.61871105e-02
   437       2   3.04155618e-08   3.97243769e-04
   438       1   3.55949097e-02   9.25886019e-02
   438       2   2.71528445e-08   3.05553102e-04
   439       1   3.62924298e-02   8.84882001e-02
   439       2   2.71643354e-08   2.52285857e-04
   440       1   3.69240993e-02   8.50992978e-02
   440       2   1.10291303e-08   2.07812319e-04
   441       1   3.75985533e-02   8.33040233e-02
   441       2   3.09544141e-08   1.82029990e-04
   442       1   3.83834318e-02   8.34884929e-02
   442       2   1.22444974e-08   1.65727030e-04
   443       1   3.93412227e-02   8.55486398e-02
   443       2   4.49168150e-08   2.29906244e-04
   444       1   4.04847145e-02   8.90305442e-02
   444       2   1.08223621e-07   2.29408447e-04
   445       1   4.16705727e-02   9.31861278e-02
   445       2   2.27026508e-08   1.69551196e-04
   446       1   4.26245648e-02   9.70404210e-02
   446       2   8.41415202e-08   2.01721625e-04
   447       1   4.31434528e-02   9.95093645e-02
   447       2   4.31296048e-08   4.82810420e-04
   448       1   4.32765212e-02   9.97815526e-02
   448       2   1.18421755e-07   7.44705744e-04
   449       1   4.33065687e-02   9.77090054e-02
   449       2   8.58911958e-08   7.18170906e-04
   450       1   4.35254641e-02   9.40019445e-02
   450       2   3.84839719e-08   4.48501864e-04
   451       1   4.39949783e-02   8.99474618e-02
   451       2   3.92591861e-08   3.77570806e-04
   452       1   4.45597751e-02   8.67152987e-02
   452       2   5.27780877e-08   4.13700618e-04
   453       1   4.51129059e-02   8.48550066e-02
   453       2   3.70533570e-08   3.65633165e-04
   454       1   4.57845360e-02   8.40966721e-02
   454       2   2.48213063e-08   4.75246559e-04
   455       1   4.68002448e-02   8.35689684e-02
   455       2   5.09417767e-08   6.82163432e-04
   456       1   4.81204418e-02   8.22158238e-02
   456       2   5.54932429e-08   6.69685968e-04
   457       1   4.92791997e-02   7.92149654e-02
   457       2   9.23438021e-08   4.94141116e-04
   458       1   4.97211884e-02   7.42068898e-02
   458       2   3.47957999e-08   3.12504991e-04
   459       1   4.93576140e-02   6.73267526e-02
   459       2   1.32724296e-07   3.70478631e-04
   460       1   4.87222043e-02   5.91519016e-02
   460       2   1.28842182e-07   4.41538113e-04
   461       1   4.84847960e-02   5.06126418e-02
   461       2   4.66423985e-08   4.78892427e-04
   462       1   4.88473119e-02   4.27870971e-02
   462       2   1.00146688e-07   3.31235105e-04
   463       1   4.95451832e-02   3.66070374e-02
   463       2   1.94150246e-08   1.81592793e-04
   464       1   5.03448639e-02   3.25013464e-02
   464       2   5.55953855e-08   3.52810584e-04
   465       1   5.12983540e-02   3.03025358e-02
   465       2   2.33780896e-07   3.27091605e-04
   466       1   5.23722218e-02   2.94057961e-02
   466       2   7.49109757e-08   2.05285538e-04
   467       1   5.28771522e-02   2.88721484e-02
   467       2   1.06219258e-07   1.72681167e-04
   468       1   5.15297377e-02   2.76629959e-02
   468       2   1.73806871e-07   2.28050553e-04
   469       1   4.72539040e-02   2.51083719e-02
   469       2   6.76348526e-08   2.91261876e-04
   470       1   4.00549286e-02   2.12350822e-02
   470       2   6.72000376e-08   3.02645364e-04
   471       1   3.14239327e-02   1.66921978e-02
   471       2   4.94964323e-08   2.09858440e-04
   472       1   2.38669003e-02   1.23662175e-02
   472       2   3.30881231e-08   9.11980637e-05
   473       1   1.89569304e-02   8.98956279e-03
   473       2   2.29472583e-08   2.07128224e-04
   474       1   1.56596625e-02   6.95837341e-03
   474       2   8.68463941e-08   2.20966614e-04
   475       1   1.33445187e-02   6.39961035e-03
   475       2   2.89959518e-08   1.17906668e-04
   476       1   1.47192074e-02   7.29255959e-03
   476       2   2.96245630e-08   1.02102507e-04
   477       1   2.00309981e-02   9.01880476e-03
   477       2   5.27511543e-08   1.18247142e-04
   478       1   2.58399944e-02   1.04776392e-02
   478       2   2.99649152e-08   1.84625160e-04
   479       1   3.02339131e-02   1.06706823e-02
   479       2   1.73718925e-08   3.52198725e-04
   480       1   3.33323577e-02   9.49881600e-03
   480       2   7.00865148e-08   4.18594491e-04
   481       1   3.61939405e-02   9.19352464e-03
   481       2   3.27032972e-08   3.28197083e-04
   482       1   3.92860707e-02   1.29498929e-02
   482       2   2.86682385e-08   1.84831715e-04
   483       1   4.18551948e-02   1.92157666e-02
   483       2   6.72668260e-08   1.68259624e-04
   484       1   4.28690766e-02   2.54002188e-02
   484       2   6.30507454e-08   3.19204667e-04
   485       1   4.21404768e-02   3.02972927e-02
   485       2   2.26044768e-07   2.32602707e-04
   486       1   4.05917738e-02   3.38053336e-02
   486       2   2.73619756e-07   2.18604692e-04
   487       1   3.96200523e-02   3.64987956e-02
   487       2   4.96704635e-08   4.50989108e-04
   488       1   3.99364438e-02   3.91635670e-02
   488       2   5.16629212e-08   5.18488695e-04
   489       1   4.10805158e-02   4.24270378e-02
   489       2   1.37942939e-07   4.33668562e-05
   490       1   4.22989317e-02   4.65991987e-02
   490       2   6.62878408e-08   9.32227364e-05
   491       1   4.34085075e-02   5.16957186e-02
   491       2   3.54086438e-08   9.00184612e-05
   492       1   4.45816611e-02   5.74560042e-02
   492       2   2.50018557e-08   4.52136253e-05
   493       1   4.57287520e-02   6.33041112e-02
   493       2   2.26217751e-08   5.07363499e-05
   494       1   4.64320168e-02   6.83832069e-02
   494       2   2.20475176e-08   9.15591294e-05
   495       1   4.63725827e-02   7.17967398e-02
   495       2   2.32828272e-08   1.34619974e-04
   496       1   4.56415309e-02   7.29905141e-02
   496       2   1.77310149e-08   9.20204719e-05
   497       1   4.46591005e-02   7.20588565e-02
   497       2   1.83492940e-08   9.73738548e-05
   498       1   4.38297371e-02   6.97906602e-02
   498       2   2.60940460e-08   1.81657694e-04
   499       1   4.32817307e-02   6.73298270e-02
   499       2   3.59746528e-08   2.32312644e-04
   500       1   4.29436134e-02   6.57232668e-02
   500       2   3.51778144e-08   2.63743460e-04
   501       1   4.27876738e-02   6.55192921e-02
   501       2   4.70978840e-08   3.24441635e-04
   502       1   4.28908175e-02   6.67005373e-02
   502       2   3.03743980e-08   4.18251510e-04
   503       1   4.32419884e-02   6.88326958e-02
   503       2   3.83530483e-08   4.81248731e-04
   504       1   4.35648675e-02   7.12741214e-02
   504       2   8.48193069e-08   4.54926793e-04
   505       1   4.34327090e-02   7.33590280e-02
   505       2   9.75726515e-08   3.42916355e-04
   506       1   4.25875360e-02   7.46114977e-02
   506       2   6.29792896e-08   2.20761747e-04
   507       1   4.11269469e-02   7.48233716e-02
   507       2   6.14347789e-08   1.91474433e-04
   508       1   3.93949718e-02   7.41496690e-02
   508       2   5.78304556e-08   2.46137163e-04
   509       1   3.77158125e-02   7.31071147e-02
   509       2   9.38652722e-08   3.00635376e-04
   510       1   3.62197165e-02   7.24887484e-02
   510       2   9.53670446e-08   2.70584128e-04
   511       1   3.48790700e-02   7.30550793e-02
   511       2   1.40215696e-08   1.46038601e-04
   512       1   3.36549017e-02   7.53120634e-02
   512       2   2.72996464e-08   8.66949030e-05
   513       1   3.25693409e-02   7.92133163e-02
   513       2   1.08762215e-08   1.54936833e-04
   514       1   3.16389200e-02   8.41357991e-02
   514       2   1.07700706e-08   2.35125197e-04
   515       1   3.07840590e-02   8.90006103e-02
   515       2   1.69542616e-08   2.90287433e-04
   516       1   2.98538963e-02   9.27273581e-02
   516       2   2.61749920e-08   3.90357131e-04
   517       1   2.87502185e-02   9.46576620e-02
   517       2   1.73582552e-08   5.72149012e-04
   518       1   2.75193919e-02   9.47387994e-02
   518       2   2.23503062e-08   8.37409610e-04
   519       1   2.63185475e-02   9.34432663e-02
   519       2   2.51733571e-08   1.01471607e-03
   520       1   2.52812108e-02   9.14119615e-02
   520       2   1.87915311e-08   1.03871132e-03
   521       1   2.44212635e-02   8.92961865e-02
   521       2   2.68763091e-08   8.69818523e-04
   522       1   2.36802188e-02   8.76208759e-02
   522       2   3.31298407e-08   6.06949651e-04
   523       1   2.30312859e-02   8.66686739e-02
   523       2   2.02008345e-08   4.04263716e-04
   524       1   2.24903803e-02   8.64247675e-02
   524       2   5.37311755e-08   3.83720461e-04
   525       1   2.20413748e-02   8.64781006e-02
   525       2   3.61210468e-08   4.49280026e-04
   526       1   2.15974844e-02   8.60934084e-02
   526       2   1.33397506e-08   5.43007522e-04
   527       1   2.10538872e-02   8.44494419e-02
   527       2   6.13561331e-08   6.59016960e-04
   528       1   2.03714729e-02   8.10071863e-02
   528       2   3.77423549e-08   6.43905932e-04
   529       1   1.96050676e-02   7.59125233e-02
   529       2   3.14665643e-08   6.27462195e-04
   530       1   1.88505797e-02   6.98925421e-02
   530       2   1.89046752e-08   5.99740874e-04
   531       1   1.81679987e-02   6.40452760e-02
   531       2   2.29482478e-08   5.33488347e-04
   532       1   1.75579844e-02   5.93440426e-02
   532       2   4.94112541e-08   4.20588925e-04
   533       1   1.70022559e-02   5.62814870e-02
   533       2   8.39282084e-09   2.85226064e-04
   534       1   1.65014881e-02   5.48728114e-02
   534       2   1.18973939e-08   1.95022000e-04
   535       1   1.60489375e-02   5.47711274e-02
   535       2   1.93486396e-08   3.28949527e-04
   536       1   1.55683254e-02   5.53836440e-02
   536       2   1.96234099e-08   3.83612176e-04
   537       1   1.49183252e-02   5.60150037e-02
   537       2   1.20462498e-08   1.71309998e-04
   538       1   1.39944464e-02   5.59631376e-02
   538       2   1.29333970e-08   3.15809058e-04
   539       1   1.28284265e-02   5.47715372e-02
   539       2   1.11573790e-08   7.15808710e-04
   540       1   1.15855011e-02   5.23761288e-02
   540       2   1.88755962e-08   8.56644977e-04
   541       1   1.04582711e-02   4.92334320e-02
   541       2   2.45558141e-08   7.02380291e-04
   542       1   9.53889500e-03   4.61457849e-02
   542       2   1.09849114e-08   4.55737306e-04
   543       1   8.78632086e-03   4.39481722e-02
   543       2   1.00198281e-08   3.34333894e-04
   544       1   8.12451374e-03   4.31687979e-02
   544       2   1.56972931e-08   3.00831964e-04
   545       1   7.54678312e-03   4.37762159e-02
   545       2   1.94197302e-08   3.55595006e-04
   546       1   7.09351366e-03   4.51126249e-02
   546       2   2.93533920e-08   3.65896005e-04
   547       1   6.73845935e-03   4.60902117e-02
   547       2   2.98264435e-08   2.32575880e-04
   548       1   6.34764116e-03   4.56330975e-02
   548       2   1.03407456e-08   2.40554569e-04
   549       1   5.78217628e-03   4.30815975e-02
   549       2   2.58700553e-08   4.62258084e-04
   550       1   5.03133556e-03   3.83690704e-02
   550       2   2.71069494e-08   7.27386563e-04
   551       1   4.24238484e-03   3.19398836e-02
   551       2   9.98930818e-09   9.13777754e-04
   552       1   3.58697648e-03   2.45985283e-02
   552       2   1.40309051e-08   7.69722423e-04
   553       1   3.04798128e-03   1.72243076e-02
   553       2   8.98804858e-09   3.86820913e-04
   554       1   2.42907934e-03   1.06636585e-02
   554       2   6.32433759e-09   3.47981564e-04
   555       1   1.63248888e-03   5.52001327e-03
   555       2   1.37452274e-08   5.59427159e-04
   556       1   1.02770244e-03   2.37464666e-03
   557       1   1.50129904e-03   5.38226499e-03
   557       2   3.14054451e-07   3.46052186e-03
   558       1   2.36328700e-03   6.74838554e-03
   558       2   1.06153902e-07   1.93220915e-03
   559       1   3.00776142e-03   9.57800834e-03
   559       2   3.45290495e-08   8.72488425e-04
   560       1   3.34996520e-03   1.42973138e-02
   560       2   2.84787528e-08   3.97327359e-04
   561       1   3.55444488e-03   2.00402567e-02
   561       2   1.89793970e-08   3.29509487e-04
   562       1   3.86830063e-03   2.63848890e-02
   562       2   1.54543991e-08   2.66804637e-04
   563       1   4.37007965e-03   3.23072922e-02
   563       2   1.93050522e-08   4.75334742e-05
   564       1   4.91472085e-03   3.67804318e-02
   564       2   1.66998668e-08   3.35951751e-04
   565       1   5.34552865e-03   3.91716783e-02
   565       2   1.12926638e-08   6.58857394e-04
   566       1   5.66489831e-03   3.94434939e-02
   566       2   2.32088499e-08   8.39399940e-04
   567       1   6.02217244e-03   3.81104584e-02
   567       2   3.84238200e-08   6.48705655e-04
   568       1   6.55407146e-03   3.60474537e-02
   568       2   2.81523591e-08   4.32962729e-04
   569       1   7.26551083e-03   3.42478677e-02
   569       2   1.90038017e-08   3.16911397e-04
   570       1   8.09662349e-03   3.35421710e-02
   570       2   2.08665334e-08   6.14817875e-04
   571       1   9.02970497e-03   3.44127959e-02
   571       2   1.70791069e-08   6.62087728e-04
   572       1   1.00776964e-02   3.69656597e-02
   572       2   1.15202431e-08   6.98009383e-04
   573       1   1.12035252e-02   4.08087192e-02
   573       2   5.75656097e-09   5.87222237e-04
   574       1   1.22891766e-02   4.52024279e-02
   574       2   2.47767893e-08   3.50601335e-04
   575       1   1.31913424e-02   4.91516866e-02
   575       2   9.21039856e-09   1.30688204e-04
   576       1   1.38279057e-02   5.19526153e-02
   576       2   8.09676904e-09   3.15266040e-04
   577       1   1.42248970e-02   5.34786646e-02
   577       2   3.86226722e-09   4.24731202e-04
   578       1   1.44933370e-02   5.42582358e-02
   578       2   1.20253499e-08   4.24260041e-04
   579       1   1.47558926e-02   5.51785208e-02
   579       2   1.22813548e-08   3.44890418e-04
   580       1   1.50846441e-02   5.70904188e-02
   580       2   4.82622822e-09   1.27288060e-04
   581       1   1.55045205e-02   6.05216700e-02
   581       2   3.66925469e-08   1.86380808e-04
   582       1   1.60376471e-02   6.55877318e-02
   582       2   2.44710210e-08   4.94104015e-05
   583       1   1.67049428e-02   7.19633402e-02
   583       2   2.58142664e-08   2.44859200e-04
   584       1   1.74717202e-02   7.89553692e-02
   584       2   4.22539068e-08   2.93673823e-04
   585       1   1.82297771e-02   8.56310725e-02
   585       2   5.25281678e-09   4.33765044e-04
   586       1   1.88685516e-02   9.10027712e-02
   586       2   1.99424542e-08   5.37169058e-04
   587       1   1.93631122e-02   9.42827532e-02
   587       2   1.05137103e-08   6.45902842e-04
   588       1   1.97886838e-02   9.52546665e-02
   588       2   2.90378892e-08   6.46890063e-04
   589       1   2.02507698e-02   9.43558067e-02
   589       2   7.11615033e-09   6.00368306e-04
   590       1   2.08011025e-02   9.25509620e-02
   590       2   1.29887805e-08   4.84659622e-04
   591       1   2.14273034e-02   9.09384481e-02
   591       2   2.17575549e-08   2.92536844e-04
   592       1   2.21220243e-02   9.02369206e-02
   592       2   1.87488388e-08   9.43224833e-05
   593       1   2.29377010e-02   9.05747208e-02
   593       2   1.44093319e-08   8.39342012e-05
   594       1   2.39454094e-02   9.15132069e-02
   594       2   2.46643186e-08   1.13778466e-04
   595       1   2.51325243e-02   9.22841165e-02
   595       2   3.20299247e-08   1.08795487e-04
   596       1   2.63607587e-02   9.21281867e-02
   596       2   2.63239231e-08   2.41833840e-04
   597       1   2.74520126e-02   9.05636856e-02
   597       2   3.45153563e-08   4.14719843e-04
   598       1   2.83266867e-02   8.75350738e-02
   598       2   4.64417754e-08   5.42060456e-04
   599       1   2.90581887e-02   8.34056464e-02
   599       2   2.24629111e-08   5.81673410e-04
   600       1   2.97928591e-02   7.88909233e-02
   600       2   1.64068723e-08   5.00951153e-04
   601       1   3.06244453e-02   7.48337716e-02
   601       2   5.31056244e-09   3.56197451e-04
   602       1   3.15511347e-02   7.20307383e-02
