  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   6.50679028e-07   4.36531347e-08
     1       3   6.56650713e-15   0.00000000e+00
     2       1   7.45390313e-03   7.49382023e-01
     2       2   3.26944373e-06   7.59035909e-08
     2       3   5.49417201e-14   0.00000000e+00
     3       1   1.25111794e-02   5.53721385e-01
     3       2   5.92427764e-06   6.25318228e-08
     3       3   1.03878225e-13   0.00000000e+00
     4       1   1.76811995e-02   4.34243016e-01
     4       2   8.62961277e-06   5.12419655e-08
     4       3   1.54122931e-13   0.00000000e+00
     5       1   2.30043928e-02   3.55222932e-01
     5       2   1.14012624e-05   4.29416435e-08
     5       3   2.05297564e-13   0.00000000e+00
     6       1   2.85262457e-02   2.99200545e-01
     6       2   1.42569632e-05   3.67356362e-08
     6       3   2.58438031e-13   0.00000000e+00
     7       1   3.42992013e-02   2.57331878e-01
     7       2   1.72170574e-05   3.19451517e-08
     7       3   3.13188353e-13   0.00000000e+00
     8       1   4.03851285e-02   2.24747548e-01
     8       2   2.03053810e-05   2.81349977e-08
     8       3   3.70564462e-13   0.00000000e+00
     9       1   4.68586313e-02   1.98564851e-01
     9       2   2.35504535e-05   2.50240932e-08
     9       3   4.31052062e-13   0.00000000e+00
    10       1   5.38116054e-02   1.76973638e-01
    10       2   2.69871148e-05   2.24280668e-08
    10       3   4.94637539e-13   0.00000000e+00
    11       1   6.13596822e-02   1.58781458e-01
    11       2   3.06588359e-05   2.02196885e-08
    11       3   5.63104711e-13   0.00000000e+00
    12       1   6.96515839e-02   1.43171101e-01
    12       2   3.46210686e-05   1.83097955e-08
    12       3   6.36703700e-13   0.00000000e+00
    13       1   7.88831004e-02   1.29563624e-01
    13       2   3.89462423e-05   1.66350174e-08
    13       3   7.17297571e-13   0.00000000e+00
    14       1   8.93186340e-02   1.17537087e-01
    14       2   4.37314557e-05   1.51464672e-08
    14       3   8.06548099e-13   0.00000000e+00
    15       1   1.01325616e-01   1.06776298e-01
    15       2   4.91107496e-05   1.38083567e-08
    15       3   9.06883376e-13   0.00000000e+00
    16       1   1.15431812e-01   9.70405954e-02
    16       2   5.52755201e-05   1.25922306e-08
    16       3   1.02167778e-12   0.00000000e+00
    17       1   1.32425538e-01   8.81425447e-02
    17       2   6.25101925e-05   1.14773667e-08
    17       3   1.15703555e-12   0.00000000e+00
    18       1   1.53541715e-01   7.99334526e-02
    18       2   7.12584072e-05   1.04452396e-08
    18       3   1.32054206e-12   0.00000000e+00
    19       1   1.80833890e-01   7.22932707e-02
    19       2   8.22553038e-05   9.48199012e-09
    19       3   1.52657703e-12   0.00000000e+00
    20       1   2.17992594e-01   6.51233914e-02
    20       2   9.68184211e-05   8.57568060e-09
    20       3   1.79922745e-12   0.00000000e+00
    21       1   2.72391184e-01   5.83413942e-02
    21       2   1.17574759e-04   7.71601759e-09
    21       3   2.18763650e-12   0.00000000e+00
    22       1   3.61223594e-01   5.18771246e-02
    22       2   1.50641659e-04   6.89501260e-09
    22       3   2.80766586e-12   0.00000000e+00
    23       1   5.36058231e-01   4.56696981e-02
    23       2   2.14349750e-04   6.10534771e-09
    23       3   4.00256186e-12   0.00000000e+00
    24       1   1.05476811e+00   3.96651471e-02
    24       2   4.00302150e-04   5.34013450e-09
    24       3   7.49368725e-12   0.00000000e+00
    25       1   2.81210686e+03   3.38145114e-02
    25       2   2.70432298e+03   4.59342826e-09
    25       3   5.08033445e-05   0.00000000e+00
    25       4   0.00000000e+00   0.00000000e+00
    26       1   9.99999860e-01   2.80722259e-02
    26       2   3.26402867e-04   3.85875509e-09
    26       3   6.15189505e-12   0.00000000e+00
    27       1   4.81481680e-01   2.23946908e-02
    27       2   1.39957999e-04   3.13181880e-09
    27       3   2.65368584e-12   0.00000000e+00
    28       1   3.06118785e-01   1.67389282e-02
    28       2   7.54180599e-05   2.40666046e-09
    28       3   1.44330145e-12   0.00000000e+00
    29       1   2.16418690e-01   1.10612357e-02
    29       2   4.11629747e-05   1.67735207e-09
    29       3   8.00670690e-13   0.00000000e+00
    30       1   1.60842430e-01   5.31574515e-03
    30       2   1.88371196e-05   9.38946452e-10
    30       3   3.82939555e-13   0.00000000e+00
    31       1   1.22181904e-01   5.47220986e-04
    31       2   2.28883019e-06   1.84447590e-10
    31       3   7.36422468e-14   0.00000000e+00
    32       1   9.30331603e-02   6.58313109e-03
