  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   1.71635550e-04   1.12813731e-05
     1       3   4.35613210e-10   1.10005539e-11
     1       4   1.15534430e-16   0.00000000e+00
     2       1   1.33212152e-01   7.39834814e-01
     2       2   9.33099465e-04   1.96734124e-05
     2       3   4.05785546e-09   2.49605434e-11
     2       4   1.17722568e-15   0.00000000e+00
     3       1   2.54690058e-01   5.24564976e-01
     3       2   1.91061657e-03   1.58467701e-05
     3       3   8.75021907e-09   2.05110751e-11
     3       4   2.94846252e-15   0.00000000e+00
     4       1   4.48384904e-01   3.80464451e-01
     4       2   3.39299241e-03   1.22897108e-05
     4       3   1.59320983e-08   1.60631755e-11
     4       4   5.43824617e-15   0.00000000e+00
     5       1   8.90578969e-01   2.72364612e-01
     5       2   6.54009425e-03   9.30509673e-06
     5       3   3.13230125e-08   1.22389715e-11
     5       4   1.08803349e-14   0.00000000e+00
     6       1   4.63557752e+00   1.81760364e-01
     6       2   3.07085826e-02   6.65104983e-06
     6       3   1.50481301e-07   8.82721049e-12
     6       4   5.36725450e-14   0.00000000e+00
     7       1   1.38017810e+00   9.73359262e-02
     7       2   7.76960478e-03   4.08387906e-06
     7       3   3.96916017e-08   5.49739985e-12
     7       4   1.37091111e-14   0.00000000e+00
     8       1   4.77054901e-01   9.30720852e-03
     8       2   1.14995360e-03   1.33777011e-06
     8       3   7.26577547e-09   1.93297756e-12
     8       4   2.79795259e-15   0.00000000e+00
     9       1   1.57824748e-01   9.57843758e-02
     9       2   1.86088436e-03   1.99955117e-06
     9       3   7.23394670e-09   2.42499785e-12
     9       4   2.24972142e-15   0.00000000e+00
    10       1   9.11391989e-02   2.47123056e-01
    10       2   5.08868167e-03   6.86293974e-06
    10       3   2.25656904e-08   8.79106007e-12
    10       4   7.77085172e-15   0.00000000e+00
    11       1   4.51001090e-01   5.45847561e-01
    11       2   1.11116454e-02   1.65299016e-05
    11       3   5.09851028e-08   2.14290947e-11
    11       4   1.76810699e-14   0.00000000e+00
    12       1   1.90844742e+00   1.89012067e+00
    12       2   3.86244783e-02   6.01668676e-05
    12       3   1.80551913e-07   7.84591423e-11
    12       4   6.25771938e-14   0.00000000e+00
    13       1   1.96021568e+00   2.00061880e+00
    13       2   4.20827389e-02   6.61914326e-05
    13       3   1.99482792e-07   8.67920736e-11
    13       4   6.96355270e-14   8.87843955e-16
    14       1   6.47673160e-01   6.54139217e-01
    14       2   1.46297529e-02   2.24674488e-05
    14       3   7.02615489e-08   2.96110551e-11
    14       4   2.46942529e-14   0.00000000e+00
    15       1   3.09232596e-01   3.53163770e-01
    15       2   8.80139561e-03   1.26797751e-05
    15       3   4.29101086e-08   1.67861396e-11
    15       4   1.48766971e-14   0.00000000e+00
    16       1   8.43808258e-02   1.98189444e-01
    16       2   5.98024031e-03   7.61777581e-06
    16       3   2.98073975e-08   1.01708023e-11
    16       4   1.06350468e-14   0.00000000e+00
    17       1   1.84864015e-01   8.74387123e-02
    17       2   3.92340138e-03   3.97044530e-06
    17       3   2.05362681e-08   5.38697509e-12
    17       4   7.29837898e-15   0.00000000e+00
    18       1   9.07773670e-01   9.36917153e-03
    18       2   9.60270071e-04   7.43089864e-07
    18       3   8.14944845e-09   1.16587875e-12
    18       4   3.48425646e-15   0.00000000e+00
    19       1   3.57926418e+00   1.07803270e-01
    19       2   1.34304825e-02   2.59220576e-06
    19       3   5.57628501e-08   3.24240677e-12
    19       4   1.88221991e-14   0.00000000e+00
    20       1   8.17970231e-01   2.22098341e-01
    20       2   4.78052258e-03   6.54527418e-06
    20       3   2.16751673e-08   8.45260005e-12
    20       4   7.88461791e-15   0.00000000e+00
    21       1   4.69394985e-01   3.74256958e-01
    21       2   3.30912611e-03   1.19458007e-05
    21       3   1.54689162e-08   1.55572030e-11
    21       4   5.32072646e-15   0.00000000e+00
    22       1   3.08940766e-01   6.14004611e-01
    22       2   2.43167742e-03   2.07476315e-05
    22       3   1.16026266e-08   2.72659917e-11
    22       4   4.09542035e-15   0.00000000e+00
    23       1   2.02874987e-01   1.10306132e+00
    23       2   1.73633532e-03   3.95874637e-05
    23       3   8.45684696e-09   5.24481236e-11
    23       4   2.87780275e-15   0.00000000e+00
    24       1   1.17728680e-01   2.84218640e+00
    24       2   1.10788044e-03   1.12298573e-04
    24       3   5.56361738e-09   1.50307402e-10
    24       4   1.84859328e-15   0.00000000e+00
    25       1   3.95452632e-02   1.91595759e+04
    25       2   4.88061973e-04   2.09613135e+01
    25       3   2.67321437e-09   2.89145139e-05
    25       4   1.11022295e-15   3.88019600e-12
    26       1   4.07961163e-02   1.00000262e+00
    26       2   1.71427903e-04   1.12680805e-05
    26       3   4.34629923e-10   1.09818828e-11
    26       4   1.15531765e-16   0.00000000e+00
    27       1   1.33182751e-01   7.39914845e-01
    27       2   9.32849892e-04   1.96743246e-05
    27       3   4.05666263e-09   2.49583420e-11
    27       4   1.30796475e-15   0.00000000e+00
    28       1   2.54648512e-01   5.24616197e-01
    28       2   1.91027796e-03   1.58479299e-05
    28       3   8.74858580e-09   2.05142324e-11
    28       4   2.94822213e-15   0.00000000e+00
    29       1   4.48310729e-01   3.80500645e-01
    29       2   3.39242712e-03   1.22906728e-05
    29       3   1.59293460e-08   1.60746092e-11
    29       4   5.79214873e-15   0.00000000e+00
    30       1   8.90364319e-01   2.72393267e-01
    30       2   6.53859394e-03   9.30591831e-06
    30       3   3.13156443e-08   1.22548182e-11
    30       4   1.10996715e-14   0.00000000e+00
    31       1   4.63029369e+00   1.81785555e-01
    31       2   3.06755690e-02   6.65180568e-06
    31       3   1.50318308e-07   8.81137193e-12
    31       4   5.17936342e-14   0.00000000e+00
    32       1   1.38073450e+00   9.73605192e-02
    32       2   7.77347846e-03   4.08463986e-06
    32       3   3.97106368e-08   5.50000119e-12
    32       4   1.39459048e-14   0.00000000e+00
    33       1   4.77177039e-01   9.33422737e-03
    33       2   1.15097698e-03   1.33862390e-06
    33       3   7.27072174e-09   1.93441589e-12
    33       4   2.79819201e-15   0.00000000e+00
    34       1   1.57897849e-01   9.57498493e-02
    34       2   1.86004890e-03   1.99844414e-06
    34       3   7.22997447e-09   2.41885163e-12
    34       4   2.45424056e-15   0.00000000e+00
    35       1   9.10596424e-02   2.47067893e-01
    35       2   5.08746879e-03   6.86115517e-06
    35       3   2.25599717e-08   8.78397172e-12
    35       4   7.77029149e-15   0.00000000e+00
    36       1   4.50837994e-01   5.45714995e-01
    36       2   1.11086661e-02   1.65255954e-05
    36       3   5.09710902e-08   2.14045955e-11
    36       4   1.76778612e-14   0.00000000e+00
    37       1   1.90708077e+00   1.88901684e+00
    37       2   3.85987342e-02   6.01309942e-05
    37       3   1.80430767e-07   7.84806434e-11
    37       4   6.29832243e-14   0.00000000e+00
    38       1   1.96139251e+00   2.00172308e+00
    38       2   4.21087182e-02   6.62272599e-05
    38       3   1.99605185e-07   8.68470747e-11
    38       4   6.94560938e-14   0.00000000e+00
    39       1   6.47830584e-01   6.54271514e-01
    39       2   1.46327618e-02   2.24717377e-05
    39       3   7.02757247e-08   2.96182121e-11
    39       4   2.48580723e-14   0.00000000e+00
    40       1   3.09309022e-01   3.53219266e-01
    40       2   8.80257522e-03   1.26815775e-05
    40       3   4.29156452e-08   1.67992571e-11
    40       4   1.50998190e-14   0.00000000e+00
    41       1   8.44471735e-02   1.98224911e-01
    41       2   5.98095156e-03   7.61893452e-06
    41       3   2.98106903e-08   1.01770920e-11
    41       4   1.06350455e-14   0.00000000e+00
    42       1   1.84761279e-01   8.74674555e-02
    42       2   3.92404010e-03   3.97139400e-06
    42       3   2.05391081e-08   5.39573543e-12
    42       4   7.41937907e-15   0.00000000e+00
    43       1   9.07326545e-01   9.34166644e-03
    43       2   9.61824515e-04   7.44010950e-07
    43       3   8.15577395e-09   1.14473307e-12
    43       4   2.32209668e-15   0.00000000e+00
    44       1   3.58303514e+00   1.07773132e-01
    44       2   1.34417715e-02   2.59117756e-06
    44       3   5.58066423e-08   3.22470526e-12
    44       4   1.91478488e-14   0.00000000e+00
    45       1   8.18135642e-01   2.22060800e-01
    45       2   4.78114617e-03   6.54396340e-06
    45       3   2.16777269e-08   8.46087997e-12
    45       4   7.88654646e-15   0.00000000e+00
    46       1   4.69454746e-01   3.74203014e-01
    46       2   3.30942874e-03   1.19438615e-05
    46       3   1.54702268e-08   1.55635714e-11
    46       4   5.32143009e-15   0.00000000e+00
    47       1   3.08975987e-01   6.13910769e-01
    47       2   2.43189991e-03   2.07441256e-05
    47       3   1.16036229e-08   2.72367757e-11
    47       4   4.09575409e-15   0.00000000e+00
    48       1   2.02901301e-01   1.10283642e+00
    48       2   1.73652802e-03   3.95785772e-05
    48       3   8.45772766e-09   5.23909627e-11
    48       4   3.00875840e-15   0.00000000e+00
    49       1   1.17751530e-01   2.84102108e+00
    49       2   1.10806398e-03   1.12247859e-04
    49       3   5.56446848e-09   1.50294380e-10
    49       4   2.07971518e-15   0.00000000e+00
    50       1   3.95675428e-02   2.01016684e+04
    50       2   4.88250232e-04   1.08557209e+01
    50       3   2.67409729e-09   1.49760913e-05
    50       4   1.11022289e-15   5.07500881e-12
