  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   6.42324891e-02   2.74474136e-03
     1       3   3.72567469e-05   5.93824447e-07
     1       4   2.16746036e-09   6.08223830e-11
     1       5   1.68947870e-12   3.39668209e-14
     2       1   2.79341424e+00   5.00458491e-01
     2       2   3.92203644e-01   5.14461808e-03
     2       3   4.48819244e-04   1.52283587e-06
     2       4   3.70879009e-08   2.10704937e-11
     2       5   1.14931687e-11   7.93528635e-14
     3       1   1.75703355e+00   2.21693586e+00
     3       2   3.76076943e-01   6.11835335e-03
     3       3   2.26419735e-04   1.36286237e-06
     3       4   1.38300282e-08   1.25099441e-10
     3       5   9.75040379e-12   7.36650260e-14
     4       1   1.29052730e+00   1.38761901e+00
     4       2   5.17880988e-01   1.05019911e-02
     4       3   5.48221799e-04   3.02982870e-06
     4       4   4.43897806e-08   5.99402236e-11
     4       5   1.48261779e-11   1.69971799e-13
     5       1   6.67275966e+00   5.47360955e-02
     5       2   4.79830036e-01   4.02819564e-03
     5       3   7.25293995e-04   1.30891095e-06
     5       4   6.48394730e-08   1.04566591e-11
     5       5   1.47842531e-11   7.77340211e-14
     6       1   9.04140963e-01   4.72641228e+00
     6       2   9.22980769e-02   3.21216638e-02
     6       3   9.08171795e-05   8.98256487e-06
     6       4   7.12515137e-09   2.51065620e-10
     6       5   2.62964151e-12   4.18703066e-13
     7       1   3.60871630e-02   1.45509757e-02
     7       2   3.68771404e-02   1.79530887e-02
     7       3   5.72990723e-05   5.85587752e-06
     7       4   5.11980339e-09   4.97468874e-11
     7       5   1.15719030e-12   2.79180621e-13
     8       1   6.80856082e+01   8.30337539e-01
     8       2   8.62501276e-01   5.31998685e-03
     8       3   8.40810599e-04   1.48367720e-06
     8       4   6.58677169e-08   4.23869428e-11
     8       5   2.44516239e-11   7.79475683e-14
     9       1   1.30526602e+00   6.43245454e-02
     9       2   1.17848016e-01   3.27408686e-03
     9       3   1.90388409e-04   1.07638452e-06
     9       4   1.70876503e-08   1.06161530e-11
     9       5   3.78896367e-12   4.61774196e-14
    10       1   2.16491791e+00   3.67203372e+00
    10       2   9.50206484e-01   2.04390458e-02
    10       3   8.93375947e-04   5.62930275e-06
    10       4   6.93184688e-08   1.76865222e-10
    10       5   2.65748298e-11   2.91621988e-13
    11       1   6.26183070e-01   6.89724921e-01
    11       2   5.47869579e-01   7.32794103e-03
    11       3   6.44629182e-04   2.19672774e-06
    11       4   5.39742254e-08   2.30380170e-11
    11       5   1.60010620e-11   9.29219931e-14
    12       1   1.37734149e+00   1.00413691e+00
    12       2   6.35934831e-02   2.60420998e-03
    12       3   3.40884631e-05   5.33189733e-07
    12       4   1.79802967e-09   6.48874260e-11
    12       5   1.66938001e-12   5.63909482e-14
    13       1   5.33931368e-01   9.52832191e+01
    13       2   7.78920438e-02   6.29931924e+01
    13       3   8.95522422e-05   1.90435019e-02
    13       4   7.41410160e-09   2.52441650e-07
    13       5   2.28212072e-12   1.01207374e-09
    13       6   1.11030491e-15   5.10876365e-13
