  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   6.50678569e-07   4.36772957e-08
     1       3   6.56650713e-15   0.00000000e+00
     2       1   7.45390314e-03   7.49382024e-01
     2       2   3.26944146e-06   7.59306506e-08
     2       3   5.49417201e-14   0.00000000e+00
     3       1   1.25111794e-02   5.53721386e-01
     3       2   5.92427355e-06   6.25530954e-08
     3       3   1.03991753e-13   0.00000000e+00
     4       1   1.76811995e-02   4.34243018e-01
     4       2   8.62960683e-06   5.12590093e-08
     4       3   1.54122931e-13   0.00000000e+00
     5       1   2.30043930e-02   3.55222934e-01
     5       2   1.14012546e-05   4.29562688e-08
     5       3   2.05533946e-13   0.00000000e+00
     6       1   2.85262460e-02   2.99200547e-01
     6       2   1.42569536e-05   3.67479893e-08
     6       3   2.58681153e-13   0.00000000e+00
     7       1   3.42992019e-02   2.57331881e-01
     7       2   1.72170459e-05   3.19556689e-08
     7       3   3.13439810e-13   0.00000000e+00
     8       1   4.03851295e-02   2.24747552e-01
     8       2   2.03053675e-05   2.81439461e-08
     8       3   3.70695266e-13   0.00000000e+00
     9       1   4.68586327e-02   1.98564855e-01
     9       2   2.35504382e-05   2.50322465e-08
     9       3   4.31052063e-13   0.00000000e+00
    10       1   5.38116075e-02   1.76973642e-01
    10       2   2.69870976e-05   2.24351823e-08
    10       3   4.94926128e-13   0.00000000e+00
    11       1   6.13596853e-02   1.58781463e-01
    11       2   3.06588169e-05   2.02261511e-08
    11       3   5.63564143e-13   0.00000000e+00
    12       1   6.96515883e-02   1.43171107e-01
    12       2   3.46210477e-05   1.83160393e-08
    12       3   6.36867511e-13   0.00000000e+00
    13       1   7.88831066e-02   1.29563631e-01
    13       2   3.89462196e-05   1.66403145e-08
    13       3   7.17827738e-13   0.00000000e+00
    14       1   8.93186427e-02   1.17537095e-01
    14       2   4.37314315e-05   1.51511885e-08
    14       3   8.06933108e-13   0.00000000e+00
    15       1   1.01325629e-01   1.06776306e-01
    15       2   4.91107239e-05   1.38126199e-08
    15       3   9.07307386e-13   0.00000000e+00
    16       1   1.15431829e-01   9.70406040e-02
    16       2   5.52754934e-05   1.25964550e-08
    16       3   1.02250539e-12   0.00000000e+00
    17       1   1.32425563e-01   8.81425541e-02
    17       2   6.25101654e-05   1.14810378e-08
    17       3   1.15757112e-12   0.00000000e+00
    18       1   1.53541751e-01   7.99334629e-02
    18       2   7.12583808e-05   1.04487113e-08
    18       3   1.32131427e-12   0.00000000e+00
    19       1   1.80833943e-01   7.22932818e-02
    19       2   8.22552800e-05   9.48518265e-09
    19       3   1.52748887e-12   0.00000000e+00
    20       1   2.17992678e-01   6.51234035e-02
    20       2   9.68184038e-05   8.57843417e-09
    20       3   1.80033807e-12   0.00000000e+00
    21       1   2.72391325e-01   5.83414073e-02
    21       2   1.17574757e-04   7.71892084e-09
    21       3   2.18975593e-12   0.00000000e+00
    22       1   3.61223860e-01   5.18771388e-02
    22       2   1.50641695e-04   6.89778954e-09
    22       3   2.81035870e-12   0.00000000e+00
    23       1   5.36058859e-01   4.56697135e-02
    23       2   2.14349905e-04   6.10782860e-09
    23       3   4.00684642e-12   0.00000000e+00
    24       1   1.05477071e+00   3.96651638e-02
    24       2   4.00302983e-04   5.34202227e-09
    24       3   7.50037397e-12   0.00000000e+00
    25       1   2.79248531e+03   3.38145294e-02
    25       2   1.35149200e+02   4.59486244e-09
    25       3   2.54011215e-06   3.14018656e-16
    25       4   0.00000000e+00   0.00000000e+00
    26       1   9.99997199e-01   2.80722454e-02
    26       2   3.26401943e-04   3.86026598e-09
    26       3   6.15962537e-12   0.00000000e+00
    27       1   4.81481026e-01   2.23947120e-02
    27       2   1.39957814e-04   3.13290149e-09
    27       3   2.65602532e-12   0.00000000e+00
    28       1   3.06118508e-01   1.67389512e-02
    28       2   7.54180198e-05   2.40738363e-09
    28       3   1.44422903e-12   0.00000000e+00
    29       1   2.16418547e-01   1.10612607e-02
    29       2   4.11629911e-05   1.67814349e-09
    29       3   8.01944425e-13   0.00000000e+00
    30       1   1.60842351e-01   5.31577250e-03
    30       2   1.88371669e-05   9.39353566e-10
    30       3   3.83244766e-13   0.00000000e+00
    31       1   1.22181862e-01   5.47191009e-04
    31       2   2.28889873e-06   1.84618301e-10
    31       3   7.37763108e-14   0.00000000e+00
    32       1   9.30331418e-02   6.58309810e-03
    32       2   1.11543808e-05   5.93192836e-10
    32       3   1.77620740e-13   0.00000000e+00
    33       1   6.96620401e-02   1.28557126e-02
    33       2   2.28697640e-05   1.40210030e-09
    33       3   3.96018587e-13   0.00000000e+00
    34       1   4.99569025e-02   1.94403886e-02
    34       2   3.36697965e-05   2.25209416e-09
    34       3   5.96966237e-13   0.00000000e+00
    35       1   3.26065269e-02   2.64285544e-02
    35       2   4.40988867e-05   3.15475756e-09
    35       3   7.91324872e-13   3.08036219e-16
    36       1   1.67222885e-02   3.39340072e-02
    36       2   5.45735398e-05   4.12493609e-09
    36       3   9.85856807e-13   0.00000000e+00
    37       1   1.64327563e-03   4.21020149e-02
    37       2   6.54602359e-05   5.18159390e-09
    37       3   1.18774492e-12   0.00000000e+00
    38       1   1.31772879e-02   5.11228820e-02
    38       2   7.71287029e-05   6.34906155e-09
    38       3   1.40416421e-12   0.00000000e+00
    39       1   2.82500783e-02   6.12528354e-02
    39       2   8.99995853e-05   7.66064484e-09
    39       3   1.64298734e-12   0.00000000e+00
    40       1   4.41173252e-02   7.28473708e-02
    40       2   1.04600377e-04   9.16245087e-09
    40       3   1.91335561e-12   0.00000000e+00
    41       1   6.14298015e-02   8.64167615e-02
    41       2   1.21645928e-04   1.09207724e-08
    41       3   2.22906776e-12   0.00000000e+00
    42       1   8.10578805e-02   1.02723135e-01
    42       2   1.42170910e-04   1.30344011e-08
    42       3   2.60923753e-12   0.00000000e+00
    43       1   1.04281236e-01   1.22960698e-01
    43       2   1.67769939e-04   1.56580832e-08
    43       3   3.08263601e-12   0.00000000e+00
    44       1   1.33156050e-01   1.49116117e-01
    44       2   2.01073479e-04   1.90497850e-08
    44       3   3.69903102e-12   0.00000000e+00
    45       1   1.71313407e-01   1.84761295e-01
    45       2   2.46791419e-04   2.36727702e-08
    45       3   4.54488942e-12   0.00000000e+00
    46       1   2.25947611e-01   2.37035241e-01
    46       2   3.14319164e-04   3.04529233e-08
    46       3   5.79399456e-12   0.00000000e+00
    47       1   3.13775468e-01   3.22589571e-01
    47       2   4.25553270e-04   4.15506034e-08
    47       3   7.85152019e-12   0.00000000e+00
    48       1   4.84877134e-01   4.91370329e-01
    48       2   6.46151068e-04   6.34449371e-08
    48       3   1.19315918e-11   1.10945630e-15
    49       1   9.89756998e-01   9.93089256e-01
    49       2   1.30434211e-03   1.28529290e-07
    49       3   2.41062052e-11   0.00000000e+00
    50       1   7.66804001e+02   1.13735030e+05
    50       2   1.33176257e+02   1.49750571e-02
    50       3   2.46328421e-06   1.51580051e-10
    50       4   0.00000000e+00   0.00000000e+00
    51       1   1.00000987e+00   1.00000866e+00
    51       2   1.31799815e-03   1.30022734e-07
    51       3   2.43979713e-11   0.00000000e+00
    52       1   4.97106499e-01   4.98270718e-01
    52       2   6.59816740e-04   6.49354278e-08
    52       3   1.22240995e-11   0.00000000e+00
    53       1   3.26406322e-01   3.29477707e-01
    53       2   4.39264403e-04   4.30387185e-08
    53       3   8.14476535e-12   0.00000000e+00
    54       1   2.38761945e-01   2.43908671e-01
    54       2   3.28099110e-04   3.19379325e-08
    54       3   6.08862098e-12   0.00000000e+00
    55       1   1.84261493e-01   1.91616331e-01
    55       2   2.60663342e-04   2.51537152e-08
    55       3   4.84153148e-12   0.00000000e+00
    56       1   1.46231029e-01   1.55948645e-01
    56       2   2.15062157e-04   2.05260137e-08
    56       3   3.99806813e-12   0.00000000e+00
    57       1   1.17492555e-01   1.29766324e-01
    57       2   1.81902697e-04   1.71286181e-08
    57       3   3.38497316e-12   0.00000000e+00
    58       1   9.44237386e-02   1.09497201e-01
    58       2   1.56478527e-04   1.44979390e-08
    58       3   2.91529045e-12   0.00000000e+00
    59       1   7.49749186e-02   9.31543179e-02
    59       2   1.36163721e-04   1.23765334e-08
    59       3   2.53978354e-12   0.00000000e+00
    60       1   5.78727262e-02   7.95431394e-02
    60       2   1.19369590e-04   1.06091298e-08
    60       3   2.22954917e-12   0.00000000e+00
    61       1   4.22539473e-02   6.79011543e-02
    61       2   1.05069243e-04   9.09703702e-09
    61       3   1.96541858e-12   0.00000000e+00
    62       1   2.74766875e-02   5.77176446e-02
    62       2   9.25581499e-05   7.77385050e-09
    62       3   1.73472709e-12   0.00000000e+00
    63       1   1.30103049e-02   4.86365983e-02
    63       2   8.13227139e-05   6.59333963e-09
    63       3   1.52730522e-12   0.00000000e+00
    64       1   1.64020297e-03   4.04011881e-02
    64       2   7.09613687e-05   5.52232386e-09
    64       3   1.33642913e-12   0.00000000e+00
    65       1   1.69997257e-02   3.28204123e-02
    65       2   6.11312221e-05   4.53588276e-09
    65       3   1.15578332e-12   0.00000000e+00
    66       1   3.36975788e-02   2.57481914e-02
    66       2   5.15046803e-05   3.61487273e-09
    66       3   9.78671380e-13   0.00000000e+00
    67       1   5.25749899e-02   1.90697823e-02
    67       2   4.17236926e-05   2.74470796e-09
    67       3   7.99166803e-13   0.00000000e+00
    68       1   7.48686753e-02   1.26926519e-02
    68       2   3.13358373e-05   1.91315724e-09
