  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   3.39250658e-01   8.53838643e-03
     1       3   5.82374314e-04   5.35086015e-06
     1       4   1.05006440e-07   1.32107590e-09
     1       5   1.96174583e-10   2.50635773e-12
     1       6   1.08042266e-13   3.11755795e-14
     2       1   1.72733752e+00   1.76923326e-02
     2       2   3.75030428e-01   1.76553977e-02
     2       3   1.64466726e-03   1.63645006e-05
     2       4   4.28430386e-07   6.82127706e-10
     2       5   2.39963329e-10   5.66555043e-12
     2       6   3.62699577e-13   0.00000000e+00
     3       1   1.48867112e+00   2.03736653e+00
     3       2   1.04021336e+00   3.53438835e-02
     3       3   2.91552138e-03   2.82736444e-05
     3       4   6.81099074e-07   1.46383398e-09
     3       5   6.17029543e-10   1.09994463e-11
     3       6   5.64106326e-13   0.00000000e+00
     4       1   2.63452004e+00   1.86446918e-02
     4       2   3.87419017e-01   1.89798672e-02
     4       3   1.80256631e-03   1.80692440e-05
     4       4   4.81628424e-07   1.08537546e-09
     4       5   2.40313880e-10   6.38653023e-12
     4       6   4.07447369e-13   0.00000000e+00
     5       1   7.87001119e-01   3.79242172e+01
     5       2   1.72933173e-01   1.12308526e+02
     5       3   5.43065540e-04   1.03167512e-01
     5       4   1.30546674e-07   2.65521557e-06
     5       5   1.04986313e-10   4.00700912e-08
     5       6   1.30802342e-13   8.86392127e-12
     6       1   5.03478728e+00   9.99792536e-01
     6       2   3.38341790e-01   8.52570016e-03
     6       3   5.80179431e-04   5.33949483e-06
     6       4   1.04525586e-07   1.32135581e-09
     6       5   1.95635193e-10   2.52481476e-12
     6       6   1.12993639e-13   0.00000000e+00
     7       1   1.72822535e+00   1.69829675e-02
     7       2   3.75265130e-01   1.76563872e-02
     7       3   1.64508362e-03   1.63636980e-05
     7       4   4.28507801e-07   6.80322784e-10
     7       5   2.40503556e-10   5.42469643e-12
     7       6   2.55147889e-13   0.00000000e+00
     8       1   1.48891884e+00   2.03824399e+00
     8       2   1.04057419e+00   3.53487672e-02
     8       3   2.91618448e-03   2.82762055e-05
     8       4   6.81226967e-07   1.46465866e-09
     8       5   6.17110854e-10   1.10797039e-11
     8       6   5.98992202e-13   3.35917254e-14
     9       1   2.63743485e+00   1.77329754e-02
     9       2   3.88284300e-01   1.89883372e-02
     9       3   1.80568555e-03   1.80747954e-05
     9       4   4.82415662e-07   1.08363602e-09
     9       5   2.40963031e-10   6.48149591e-12
     9       6   5.26408284e-13   0.00000000e+00
    10       1   7.87202973e-01   3.76398058e+01
    10       2   1.72914175e-01   5.88636622e+01
    10       3   5.42923572e-04   5.15390361e-02
    10       4   1.30506217e-07   1.32758286e-06
    10       5   1.04932203e-10   2.00312072e-08
    10       6   1.33263600e-13   2.20969987e-12
