  TimeWindow  Iteration  ResRel(Solid-Mesh:Displacement)  ResRel(Solid-Mesh:Force)
    95       1   1.20783806e-01   2.13626706e-02
    95       2   3.92414194e-07   2.70797454e-03
    96       1   8.42919837e-02   1.20060433e-02
    96       2   2.50857798e-06   3.57148268e-03
    97       1   1.53337422e-01   6.79651716e-03
    97       2   1.68365409e-06   7.43227490e-04
    98       1   2.04880303e-01   1.03477203e-02
    98       2   7.02521710e-07   2.07431671e-03
    99       1   1.81686114e-01   1.97835292e-02
    99       2   1.37487928e-07   1.27862870e-03
   100       1   1.67872159e-01   2.07343340e-02
   100       2   1.52481709e-06   3.10139049e-03
