  TimeWindow  TotalIterations  Iterations  Convergence
     1       6       6       1
     2      16      10       1
     3      22       6       1
     4      38      16       1
     5      48      10       1
     6      58      10       1
     7      64       6       1
     8      70       6       1
     9      87      17       1
    10     115      28       1
