  TimeWindow  TotalIterations  Iterations  Convergence
   299     904       3       1
   300     907       3       1
   301     910       3       1
   302     913       3       1
   303     916       3       1
   304     919       3       1
   305     922       3       1
   306     925       3       1
   307     928       3       1
   308     931       3       1
   309     934       3       1
   310     937       3       1
   311     940       3       1
   312     943       3       1
   313     946       3       1
   314     949       3       1
   315     952       3       1
   316     955       3       1
   317     958       3       1
   318     961       3       1
   319     964       3       1
   320     968       4       1
