  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   2.48561835e+00   3.42432838e-01
     1       3   1.06299116e-01   3.80647546e-03
     1       4   4.14315929e-04   2.93800373e-07
     1       5   4.12567551e-06   2.63834186e-07
     1       6   6.13595042e-08   1.62864880e-09
     1       7   2.16154734e-11   9.02105553e-12
     2       1   1.20949910e+00   8.91782680e+00
     2       2   7.71192596e+00   8.71943990e-01
     2       3   3.07815686e-01   1.21168890e-02
     2       4   1.40942121e-03   2.49258805e-05
     2       5   3.94175628e-06   6.54854037e-07
     2       6   2.10190207e-07   6.24346452e-09
     2       7   2.30178704e-10   1.21955342e-11
     2       8   6.41426373e-12   6.41289003e-13
     3       1   7.18252112e-01   3.34511841e-01
     3       2   1.88388781e+00   5.05955060e-01
     3       3   1.91766083e-01   8.00663401e-03
     3       4   9.02716813e-04   2.25078585e-05
     3       5   3.10625916e-07   3.86525915e-07
     3       6   1.39125120e-07   4.37974378e-09
     3       7   1.71034143e-10   4.39215945e-12
     3       8   3.05706760e-12   3.64369739e-13
     4       1   2.99246553e-01   1.85705916e+00
     4       2   7.04318447e-01   1.76368446e-01
     4       3   1.05340713e-01   4.48422609e-03
     4       4   5.76640485e-04   2.40728744e-05
     4       5   3.92278146e-06   1.32082983e-07
     4       6   9.22155540e-08   2.92529775e-09
     4       7   1.66188573e-10   4.73088168e-12
     4       8   7.18732857e-13   1.02494366e-13
     5       1   1.23708000e+00   6.25573204e+00
     5       2   6.09071803e-02   2.59774804e+01
     5       3   2.77239400e-02   3.93533699e-01
     5       4   1.62033384e-04   2.15878571e-03
     5       5   1.04739329e-06   1.14796646e-05
     5       6   2.46191799e-08   2.57666752e-07
     5       7   4.90738461e-11   4.24509550e-10
     5       8   8.75457058e-14   1.22817943e-11
