  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   3.25331788e-07   5.00000054e-01
     1       3   3.25331753e-07   1.36385634e-14
     1       4   0.00000000e+00   0.00000000e+00
     2       1   7.45390374e-03   7.49382056e-01
     2       2   3.26920717e-06   1.51655046e-07
     2       3   1.98575074e-13   2.31546528e-14
     3       1   1.25111907e-02   5.53721560e-01
     3       2   5.92382125e-06   7.69593763e-14
     3       3   0.00000000e+00   0.00000000e+00
     4       1   1.76812390e-02   4.34243380e-01
     4       2   8.62894115e-06   5.89074228e-14
     4       3   0.00000000e+00   0.00000000e+00
     5       1   2.30044867e-02   3.55223502e-01
     5       2   1.14003834e-05   8.70214080e-14
     5       3   0.00000000e+00   0.00000000e+00
     6       1   2.85264306e-02   2.99201332e-01
     6       2   1.42558886e-05   1.19553732e-13
     6       3   0.00000000e+00   0.00000000e+00
     7       1   3.42995267e-02   2.57332889e-01
     7       2   1.72158045e-05   7.63240536e-10
     7       3   1.30757164e-14   1.49475783e-16
     8       1   4.03856610e-02   2.24748788e-01
     8       2   2.03039736e-05   5.47878536e-10
     8       3   1.28186937e-14   0.00000000e+00
     9       1   4.68594592e-02   1.98566325e-01
     9       2   2.35489249e-05   3.86557380e-10
     9       3   1.16389760e-14   1.85742290e-16
    10       1   5.38128471e-02   1.76975351e-01
    10       2   2.69855105e-05   2.40233347e-10
    10       3   1.11106212e-14   3.05740943e-16
    11       1   6.13614968e-02   1.58783416e-01
    11       2   3.06572185e-05   2.15994502e-10
    11       3   1.02605924e-14   1.28597167e-16
    12       1   6.96541881e-02   1.43173312e-01
    12       2   3.46195250e-05   1.66773434e-10
    12       3   1.03196874e-14   0.00000000e+00
    13       1   7.88867944e-02   1.29566094e-01
    13       2   3.89448947e-05   1.37722883e-10
    13       3   1.04264621e-14   0.00000000e+00
    14       1   8.93238417e-02   1.17539823e-01
    14       2   4.37304785e-05   1.16821574e-10
    14       3   1.09723039e-14   0.00000000e+00
    15       1   1.01332952e-01   1.06779309e-01
    15       2   4.91103968e-05   1.01622867e-10
    15       3   1.16595816e-14   0.00000000e+00
    16       1   1.15442194e-01   9.70438920e-02
    16       2   5.52761725e-05   9.04401103e-11
    16       3   1.28866443e-14   0.00000000e+00
    17       1   1.32440393e-01   8.81461378e-02
    17       2   6.25124410e-05   8.22071043e-11
    17       3   1.44585686e-14   0.00000000e+00
    18       1   1.53563373e-01   7.99373548e-02
    18       2   7.12632110e-05   7.63502918e-11
    18       3   1.69865327e-14   0.00000000e+00
    19       1   1.80866401e-01   7.22974960e-02
    19       2   8.22643167e-05   7.23013914e-11
    19       3   2.04218515e-14   0.00000000e+00
    20       1   2.18043633e-01   6.51279559e-02
    20       2   9.68347365e-05   6.97738047e-11
    20       3   2.56495567e-14   0.00000000e+00
    21       1   2.72477139e-01   5.83463159e-02
    21       2   1.17604877e-04   6.88661520e-11
    21       3   3.43299419e-14   0.00000000e+00
    22       1   3.61386392e-01   5.18824242e-02
    22       2   1.50701887e-04   6.91685417e-11
    22       3   4.94214939e-14   0.00000000e+00
    23       1   5.36443767e-01   4.56753992e-02
    23       2   2.14495544e-04   7.10204655e-11
    23       3   8.13819056e-14   0.00000000e+00
    24       1   1.05637069e+00   3.96712768e-02
    24       2   4.00901379e-04   7.47780530e-11
    24       3   1.84134142e-13   0.00000000e+00
    25       1   5.27957062e+02   3.38211007e-02
    25       2   2.31035212e-01   8.06433097e-11
    25       3   1.33136127e-10   0.00000000e+00
    25       4   0.00000000e+00   0.00000000e+00
    26       1   9.98364213e-01   2.80793111e-02
    26       2   3.25882589e-04   8.95751444e-11
