  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   4.26788966e-04   2.75923841e-05
     1       3   2.63325818e-09   6.43132895e-11
     1       4   1.30009962e-15   0.00000000e+00
     2       1   2.23841721e-01   7.33844950e-01
     2       2   2.44484598e-03   4.82725117e-05
     2       3   2.60149413e-08   1.45077633e-10
     2       4   2.29426316e-14   0.00000000e+00
     3       1   4.77331592e-01   5.05446529e-01
     3       2   5.54271707e-03   3.83006169e-05
     3       3   6.24141598e-08   1.15936198e-10
     3       4   2.16227222e-14   0.00000000e+00
     4       1   1.12208993e+00   3.42960147e-01
     4       2   1.28234253e-02   2.84263036e-05
     4       3   1.49155472e-07   8.88498374e-11
     4       4   3.13081839e-14   0.00000000e+00
     5       1   9.40136953e+01   2.09415392e-01
     5       2   2.69139991e+03   1.93257760e-05
     5       3   3.14172418e-02   5.94417698e-11
     5       4   3.76063391e-09   0.00000000e+00
     5       5   0.00000000e+00   0.00000000e+00
     6       1   1.00000563e+00   8.09792520e-02
     6       2   7.88357944e-03   1.00269638e-05
     6       3   1.03065599e-07   2.74106568e-11
     6       4   1.95138345e-13   0.00000000e+00
     7       1   3.18517805e-01   6.73942131e-02
     7       2   1.19659878e-03   1.11845398e-06
     7       3   4.18891224e-09   1.89596027e-13
     7       4   1.18574444e-14   0.00000000e+00
     8       1   7.69027959e-02   2.89452704e-01
     8       2   8.82920665e-03   1.81776715e-05
     8       3   9.22827611e-08   5.95743645e-11
     8       4   1.26343664e-13   0.00000000e+00
     9       1   7.24867415e-01   8.31453783e-01
     9       2   2.58069160e-02   6.03119550e-05
     9       3   2.86199544e-07   1.95460520e-10
     9       4   3.39160854e-13   0.00000000e+00
    10       1   3.15289792e+01   1.24192016e+04
    10       2   1.89883891e+04   3.14477849e+01
    10       3   1.77943498e-01   9.64978698e-05
    10       4   6.66955747e-08   9.78724319e-16
    10       5   0.00000000e+00   0.00000000e+00
    11       1   1.00000203e+00   1.00000248e+00
    11       2   3.42239397e-02   8.27240043e-05
    11       3   3.98376391e-07   2.65313957e-10
    11       4   3.50728632e-13   0.00000000e+00
