  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   1.59034134e-06   1.06600303e-07
     1       3   3.81164234e-14   1.45016006e-13
     2       1   1.16926587e-02   7.49033418e-01
     2       2   8.01321656e-06   1.85382600e-07
     2       3   3.28226288e-13   0.00000000e+00
     3       1   1.97053576e-02   5.52683949e-01
     3       2   1.45754884e-05   1.52604776e-07
     3       3   6.24653577e-13   0.00000000e+00
     4       1   2.80014253e-02   4.32394530e-01
     4       2   2.13359149e-05   1.24835390e-07
     4       3   9.30753203e-13   0.00000000e+00
     5       1   3.66908966e-02   3.52500460e-01
     5       2   2.83620811e-05   1.04325989e-07
     5       3   1.24864144e-12   6.78481059e-13
     6       1   4.59053991e-02   2.95560976e-01
     6       2   3.57344602e-05   8.89071103e-08
     6       3   1.58283306e-12   0.00000000e+00
     7       1   5.58080969e-02   2.52738885e-01
     7       2   4.35520806e-05   7.69262538e-08
     7       3   1.93775067e-12   0.00000000e+00
     8       1   6.66081903e-02   2.19166122e-01
     8       2   5.19407926e-05   6.73233849e-08
     8       3   2.31864954e-12   0.00000000e+00
     9       1   7.85829679e-02   1.91958518e-01
     9       2   6.10658270e-05   5.94134945e-08
     9       3   2.73335930e-12   2.02500768e-14
    10       1   9.21127741e-02   1.69302739e-01
    10       2   7.11516767e-05   5.27453287e-08
    10       3   3.19157804e-12   0.00000000e+00
    11       1   1.07739000e-01   1.50001869e-01
    11       2   8.25150133e-05   4.70110435e-08
    11       3   3.70964205e-12   0.00000000e+00
    12       1   1.26265289e-01   1.33233095e-01
    12       2   9.56220417e-05   4.19895367e-08
    12       3   4.30801400e-12   0.00000000e+00
    13       1   1.48945195e-01   1.18410729e-01
    13       2   1.11194720e-04   3.75205273e-08
    13       3   5.01913797e-12   0.00000000e+00
    14       1   1.77857207e-01   1.05104843e-01
    14       2   1.30422807e-04   3.34850271e-08
    14       3   5.89886727e-12   0.00000000e+00
    15       1   2.16729440e-01   9.29908169e-02
    15       2   1.55429836e-04   2.97918234e-08
    15       3   7.04187622e-12   0.00000000e+00
    16       1   2.73001006e-01   8.18168578e-02
    16       2   1.90437209e-04   2.63728518e-08
    16       3   8.64730503e-12   0.00000000e+00
    17       1   3.64006123e-01   7.13823254e-02
    17       2   2.45255145e-04   2.31670708e-08
    17       3   1.11630257e-11   0.00000000e+00
    18       1   5.41714500e-01   6.15227684e-02
    18       2   3.49243809e-04   2.01257254e-08
    18       3   1.59325346e-11   0.00000000e+00
    19       1   1.06599743e+00   5.20991943e-02
    19       2   6.49034449e-04   1.72132970e-08
    19       3   2.97189253e-11   0.00000000e+00
    20       1   1.77043573e+03   4.29900311e-02
    20       2   3.47354426e+04   1.43897250e-08
    20       3   1.59511811e-03   0.00000000e+00
    20       4   0.00000000e+00   0.00000000e+00
    21       1   1.00000002e+00   3.40847593e-02
    21       2   5.08991436e-04   1.16208116e-08
    21       3   2.35558220e-11   0.00000000e+00
    22       1   4.75894693e-01   2.52784917e-02
    22       2   2.07692614e-04   8.87807589e-09
    22       3   9.70608614e-12   0.00000000e+00
    23       1   2.97103920e-01   1.64669272e-02
    23       2   1.01137473e-04   6.12627304e-09
    23       3   4.81174752e-12   0.00000000e+00
    24       1   2.04349652e-01   7.54115339e-03
    24       2   4.26111150e-05   3.33571972e-09
    24       3   2.13290926e-12   0.00000000e+00
    25       1   1.45678613e-01   1.61828055e-03
    25       2   2.62689941e-06   4.64262120e-10
    25       3   2.98564227e-13   0.00000000e+00
    26       1   1.03687874e-01   1.11487640e-02
    26       2   2.88057850e-05   2.52636403e-09
    26       3   1.13603803e-12   0.00000000e+00
    27       1   7.08222286e-02   2.12155823e-02
    27       2   5.61598974e-05   5.68820254e-09
    27       3   2.37957210e-12   0.00000000e+00
    28       1   4.31858987e-02   3.20261492e-02
    28       2   8.19083623e-05   9.08909877e-09
    28       3   3.54973244e-12   0.00000000e+00
    29       1   1.84631134e-02   4.38514146e-02
    29       2   1.07730083e-04   1.28156435e-08
    29       3   4.72389711e-12   0.00000000e+00
    30       1   4.93877008e-03   5.70596174e-02
    30       2   1.35043551e-04   1.69769322e-08
    30       3   5.95856794e-12   0.00000000e+00
    31       1   2.83192178e-02   7.21721043e-02
    31       2   1.65332123e-04   2.17444973e-08
    31       3   7.32662586e-12   0.00000000e+00
    32       1   5.29689619e-02   8.99606269e-02
    32       2   2.00448835e-04   2.73620561e-08
    32       3   8.91708903e-12   0.00000000e+00
    33       1   8.04513548e-02   1.11627681e-01
    33       2   2.43042977e-04   3.42062839e-08
    33       3   1.08415834e-11   0.00000000e+00
    34       1   1.13021007e-01   1.39166855e-01
    34       2   2.97331813e-04   4.29093104e-08
    34       3   1.32908312e-11   0.00000000e+00
    35       1   1.54452596e-01   1.76155257e-01
    35       2   3.70746212e-04   5.46019838e-08
    35       3   1.66025312e-11   0.00000000e+00
    36       1   2.12048349e-01   2.29734263e-01
    36       2   4.78007940e-04   7.15465523e-08
    36       3   2.14449085e-11   0.00000000e+00
    37       1   3.02611784e-01   3.16551344e-01
    37       2   6.53332567e-04   9.90012534e-08
    37       3   2.93505485e-11   0.00000000e+00
    38       1   4.76313230e-01   4.86526901e-01
    38       2   9.99214200e-04   1.52767343e-07
    38       3   4.49563700e-11   0.00000000e+00
    39       1   9.83980311e-01   9.89221163e-01
    39       2   2.02788390e-03   3.11777620e-07
    39       3   9.13570420e-11   0.00000000e+00
    40       1   4.87538984e+02   2.03353284e+06
    40       2   7.98860453e+03   1.80312793e+00
    40       3   3.60231475e-04   9.08892887e-08
    40       4   0.00000000e+00   0.00000000e+00
    41       1   1.00000026e+00   1.00000018e+00
    41       2   2.06115191e-03   3.17461579e-07
    41       3   9.30966530e-11   7.70018635e-14
    42       1   4.95459649e-01   4.97290855e-01
    42       2   1.03259267e-03   1.58441958e-07
    42       3   4.66985116e-11   1.35260903e-14
    43       1   3.22424950e-01   3.27291090e-01
    43       2   6.86900200e-04   1.04666186e-07
    43       3   3.11072273e-11   0.00000000e+00
    44       1   2.32202714e-01   2.40439841e-01
    44       2   5.11849067e-04   7.71892820e-08
    44       3   2.32099266e-11   0.00000000e+00
    45       1   1.74889991e-01   1.86816209e-01
    45       2   4.04954422e-04   6.02244707e-08
    45       3   1.83908460e-11   0.00000000e+00
    46       1   1.33754959e-01   1.49772129e-01
