  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   8.58292165e-05   5.00002814e-01
     1       3   8.58222834e-05   6.13894351e-11
     1       4   2.65729187e-15   4.45242179e-16
     2       1   1.33212050e-01   7.39834487e-01
     2       2   9.33143837e-04   6.65772400e-06
     2       3   1.86966695e-09   1.32418393e-11
     2       4   3.27007088e-15   0.00000000e+00
     3       1   2.54689280e-01   5.24564193e-01
     3       2   1.91070580e-03   2.21297076e-11
     3       3   6.38833009e-15   0.00000000e+00
     4       1   4.48381156e-01   3.80463025e-01
     4       2   3.39312837e-03   6.78032429e-11
     4       3   2.76640236e-14   1.36472266e-16
     5       1   8.90558076e-01   2.72362341e-01
     5       2   6.54023937e-03   4.49465019e-08
     5       3   3.35919402e-10   2.29187717e-13
     5       4   8.88177535e-16   0.00000000e+00
     6       1   4.63480967e+00   1.81756955e-01
     6       2   3.07048272e-02   1.02298165e-07
     6       3   2.83111149e-09   6.56517539e-14
     6       4   1.81914096e-15   0.00000000e+00
     7       1   1.38026774e+00   9.73308827e-02
     7       2   7.77027269e-03   1.11637212e-07
     7       3   4.05734421e-10   5.44208964e-14
     7       4   0.00000000e+00   0.00000000e+00
     8       1   4.77066924e-01   9.29957521e-03
     8       2   1.14982028e-03   1.37028568e-07
     8       3   3.53993057e-10   1.33696912e-14
     8       4   0.00000000e+00   0.00000000e+00
     9       1   1.57820140e-01   9.57967520e-02
     9       2   1.86135109e-03   9.82420689e-11
     9       3   1.68127534e-13   0.00000000e+00
    10       1   9.11604371e-02   2.47146333e-01
    10       2   5.08963428e-03   1.46448526e-10
    10       3   3.05977020e-13   0.00000000e+00
    11       1   4.51069536e-01   5.45909071e-01
    11       2   1.11139489e-02   3.98682264e-10
    11       3   4.80639416e-13   0.00000000e+00
    12       1   1.90910760e+00   1.89065305e+00
    12       2   3.86400162e-02   1.11642886e-07
    12       3   5.10505829e-10   1.32246525e-13
    12       4   2.22771640e-16   0.00000000e+00
    13       1   1.95964425e+00   2.00008483e+00
    13       2   4.20736458e-02   3.43457193e-08
    13       3   4.84968624e-10   1.01627590e-13
    13       4   1.11388045e-16   0.00000000e+00
    14       1   6.47596264e-01   6.54074930e-01
    14       2   1.46295394e-02   4.55149204e-08
    14       3   1.72862159e-10   1.05924770e-14
    14       4   3.18622599e-16   0.00000000e+00
    15       1   3.09190618e-01   3.53135791e-01
    15       2   8.80161211e-03   2.39065986e-07
    15       3   8.62492763e-10   3.49144278e-13
    15       4   6.66134344e-16   0.00000000e+00
    16       1   8.43344614e-02   1.98170067e-01
    16       2   5.98047607e-03   1.52691462e-07
    16       3   2.97856925e-10   1.30421419e-13
    16       4   4.09069394e-16   0.00000000e+00
    17       1   1.84956534e-01   8.74211793e-02
    17       2   3.92352356e-03   1.67648961e-07
    17       3   1.04612688e-09   2.42398388e-13
    17       4   1.70320955e-15   0.00000000e+00
    18       1   9.08248771e-01   9.38804141e-03
    18       2   9.59443150e-04   1.84345980e-07
    18       3   2.78252176e-09   2.81198907e-13
    18       4   6.39034362e-15   0.00000000e+00
    19       1   3.57502776e+00   1.07826283e-01
    19       2   1.34170771e-02   3.10052609e-10
    19       3   5.22947160e-12   4.87512279e-16
    20       1   8.17786429e-01   2.22129627e-01
    20       2   4.77991790e-03   3.08904728e-10
    20       3   3.90468213e-13   0.00000000e+00
    21       1   4.69331377e-01   3.74304937e-01
    21       2   3.30892747e-03   3.86900912e-10
    21       3   1.31936693e-13   2.72943467e-16
    22       1   3.08904921e-01   6.14091805e-01
    22       2   2.43155944e-03   2.62435945e-10
    22       3   7.74791890e-14   0.00000000e+00
    23       1   2.02849053e-01   1.10327563e+00
    23       2   1.73622852e-03   4.90954675e-10
    23       3   1.45845401e-13   0.00000000e+00
    24       1   1.17706516e-01   2.84330878e+00
    24       2   1.10775724e-03   8.60695877e-10
    24       3   8.75751674e-14   2.89401428e-15
    25       1   3.95237378e-02   1.78751616e+04
    25       2   4.87904679e-04   9.67692219e-03
    25       3   2.66786605e-13   1.14363500e-08
    25       4   0.00000000e+00   4.82568315e-15
    26       1   4.08194683e-02   9.99998812e-01
    26       2   1.71637210e-04   6.31624441e-11
    26       3   9.24274765e-16   3.33937808e-16
    27       1   1.33211066e-01   7.39836906e-01
    27       2   9.33137342e-04   1.57669422e-11
    27       3   2.61605256e-15   0.00000000e+00
    28       1   2.54687885e-01   5.24565815e-01
    28       2   1.91069440e-03   1.30882359e-10
    28       3   5.12703066e-14   2.20285044e-16
    29       1   4.48378657e-01   3.80464192e-01
    29       2   3.39310925e-03   5.05672657e-12
    29       3   3.77127556e-14   0.00000000e+00
    30       1   8.90550824e-01   2.72363275e-01
    30       2   6.54018880e-03   1.52249361e-12
    30       3   1.46548096e-13   0.00000000e+00
    31       1   4.63463069e+00   1.81757781e-01
    31       2   3.07037127e-02   1.60224784e-07
    31       3   2.72144848e-09   2.12881029e-13
    31       4   6.06356804e-15   0.00000000e+00
    32       1   1.38028657e+00   9.73316935e-02
    32       2   7.77040431e-03   1.19752700e-07
    32       3   9.49545177e-10   1.91720112e-13
    32       4   2.20762068e-15   0.00000000e+00
    33       1   4.77071052e-01   9.30046923e-03
    33       2   1.14985522e-03   1.66330556e-07
    33       3   5.90098207e-10   3.26685434e-13
    33       4   2.18985382e-15   0.00000000e+00
    34       1   1.57822599e-01   9.57956064e-02
    34       2   1.86132355e-03   7.46027679e-12
    34       3   1.23948053e-13   4.77732889e-16
    35       1   9.11577737e-02   2.47144500e-01
    35       2   5.08959432e-03   2.34936247e-11
    35       3   5.37345943e-14   0.00000000e+00
    36       1   4.51064094e-01   5.45904659e-01
    36       2   1.11138504e-02   1.06682535e-10
    36       3   4.54987752e-13   0.00000000e+00
    37       1   1.90906202e+00   1.89061627e+00
    37       2   3.86391625e-02   9.39479285e-07
    37       3   2.06685345e-09   4.89924472e-13
    37       4   2.22767030e-16   0.00000000e+00
    38       1   1.95968340e+00   2.00012155e+00
    38       2   4.20745150e-02   7.91860827e-07
    38       3   1.79759418e-09   1.18271841e-13
    38       4   4.45561508e-16   0.00000000e+00
    39       1   6.47601505e-01   6.54079333e-01
    39       2   1.46296413e-02   2.34579131e-07
    39       3   5.55663234e-10   7.98278172e-15
    39       4   1.59312281e-16   0.00000000e+00
    40       1   3.09193159e-01   3.53137639e-01
    40       2   8.80165150e-03   1.29175848e-07
    40       3   3.31987761e-10   8.53995820e-14
    40       4   2.33147608e-15   0.00000000e+00
    41       1   8.43366592e-02   1.98171250e-01
    41       2   5.98050245e-03   2.01943039e-07
    41       3   2.42419713e-09   2.04518261e-12
    41       4   6.13604181e-15   0.00000000e+00
    42       1   1.84953149e-01   8.74221395e-02
    42       2   3.92354454e-03   4.33802490e-08
    42       3   1.81589874e-10   1.02597911e-13
    42       4   3.64972492e-16   0.00000000e+00
    43       1   9.08234096e-01   9.38712000e-03
    43       2   9.59493314e-04   7.61008172e-08
    43       3   5.83039752e-10   2.34258937e-13
    43       4   2.43992419e-15   0.00000000e+00
    44       1   3.57515068e+00   1.07825270e-01
    44       2   1.34174421e-02   5.62367310e-11
    44       3   3.50817635e-12   3.25007692e-16
    45       1   8.17791839e-01   2.22128358e-01
    45       2   4.77993789e-03   6.88562568e-11
    45       3   1.07915319e-13   0.00000000e+00
    46       1   4.69333337e-01   3.74303102e-01
    46       2   3.30893723e-03   1.57318543e-11
    46       3   1.86438246e-13   0.00000000e+00
    47       1   3.08906080e-01   6.14088581e-01
    47       2   2.43156676e-03   2.36079453e-07
    47       3   8.88903320e-11   1.21154645e-14
    48       1   2.02849921e-01   1.10326777e+00
    48       2   1.73623488e-03   4.05791064e-07
    48       3   4.41607528e-11   1.92744703e-13
    49       1   1.17707273e-01   2.84326630e+00
    49       2   1.10776336e-03   1.71799238e-06
    49       3   6.29436049e-11   3.89793401e-13
    50       1   3.95244783e-02   1.75036150e+04
    50       2   4.87911002e-04   9.50861204e-01
    50       3   7.90911851e-11   1.92719434e-08
    50       4   0.00000000e+00   2.93999833e-13
