  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   6.92844597e-08   4.66438274e-09
     1       3   1.11111804e-16   0.00000000e+00
     2       1   2.42253263e-03   7.49798462e-01
     2       2   3.46977910e-07   8.10198945e-09
     2       3   5.56904684e-16   0.00000000e+00
     3       1   4.04679816e-03   5.54958068e-01
     3       2   6.25907832e-07   6.68045428e-09
     3       3   1.11831603e-15   0.00000000e+00
     4       1   5.68267846e-03   4.36440577e-01
     4       2   9.06538318e-07   5.48549786e-09
     4       3   1.79947207e-15   0.00000000e+00
     5       1   7.33394614e-03   3.58448890e-01
     5       2   1.18934792e-06   4.61177009e-09
     5       3   2.26583393e-15   0.00000000e+00
     6       1   9.00452794e-03   3.03496415e-01
     6       2   1.47483423e-06   3.96272317e-09
     6       3   2.85779165e-15   0.00000000e+00
     7       1   1.06985483e-02   2.62728579e-01
     7       2   1.76351884e-06   3.46561100e-09
     7       3   3.46603293e-15   0.00000000e+00
     8       1   1.24203775e-02   2.31271660e-01
     8       2   2.05595289e-06   3.07367039e-09
     8       3   4.09392102e-15   0.00000000e+00
     9       1   1.41746858e-02   2.06241605e-01
     9       2   2.35272322e-06   2.75695181e-09
     9       3   4.74507576e-15   0.00000000e+00
    10       1   1.59665045e-02   1.85828528e-01
    10       2   2.65445944e-06   2.49564990e-09
    10       3   5.30290776e-15   0.00000000e+00
    11       1   1.78012969e-02   1.68841246e-01
    11       2   2.96184200e-06   2.27619859e-09
    11       3   5.88795318e-15   0.00000000e+00
    12       1   1.96850402e-02   1.54464501e-01
    12       2   3.27561158e-06   2.08909587e-09
    12       3   6.50415795e-15   0.00000000e+00
    13       1   2.16243223e-02   1.42121848e-01
    13       2   3.59658015e-06   1.92750914e-09
    13       3   7.15591914e-15   0.00000000e+00
    14       1   2.36264557e-02   1.31394318e-01
    14       2   3.92564402e-06   1.78631469e-09
    14       3   7.58656508e-15   0.00000000e+00
    15       1   2.56996151e-02   1.21970145e-01
    15       2   4.26379947e-06   1.66178201e-09
    15       3   8.18399528e-15   0.00000000e+00
    16       1   2.78530019e-02   1.13612564e-01
    16       2   4.61216155e-06   1.55089837e-09
    16       3   9.10140575e-15   0.00000000e+00
    17       1   3.00970458e-02   1.06138536e-01
    17       2   4.97198697e-06   1.45143937e-09
    17       3   9.94348363e-15   0.00000000e+00
    18       1   3.24436509e-02   9.94043211e-02
    18       2   5.34470212e-06   1.36154246e-09
    18       3   1.05593469e-14   0.00000000e+00
    19       1   3.49065016e-02   9.32954563e-02
    19       2   5.73193773e-06   1.27976860e-09
    19       3   1.12314261e-14   0.00000000e+00
    20       1   3.75014439e-02   8.77196461e-02
    20       2   6.13557214e-06   1.20496842e-09
    20       3   1.18100162e-14   0.00000000e+00
    21       1   4.02469664e-02   8.26016268e-02
    21       2   6.55778574e-06   1.13620387e-09
    21       3   1.29404665e-14   0.00000000e+00
    22       1   4.31648131e-02   7.78793926e-02
    22       2   7.00113039e-06   1.07259757e-09
    22       3   1.40115629e-14   0.00000000e+00
    23       1   4.62807726e-02   7.35013798e-02
    23       2   7.46861853e-06   1.01354373e-09
    23       3   1.46599194e-14   0.00000000e+00
    24       1   4.96257055e-02   6.94243385e-02
    24       2   7.96383935e-06   9.58461361e-10
    24       3   1.57626058e-14   0.00000000e+00
    25       1   5.32369003e-02   6.56117013e-02
    25       2   8.49111180e-06   9.06850487e-10
    25       3   1.67992555e-14   0.00000000e+00
    26       1   5.71598862e-02   6.20323209e-02
    26       2   9.05568911e-06   8.58382259e-10
    26       3   1.81772049e-14   0.00000000e+00
    27       1   6.14508938e-02   5.86594807e-02
    27       2   9.66403634e-06   8.12618041e-10
    27       3   1.90722536e-14   0.00000000e+00
    28       1   6.61802531e-02   5.54701128e-02
    28       2   1.03242133e-05   7.69306476e-10
