  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   9.91661724e-08   6.65884887e-09
     1       3   1.11129384e-16   0.00000000e+00
     2       1   2.89934114e-03   7.49758871e-01
     2       2   4.96782573e-07   1.15767323e-08
     2       3   1.33741837e-15   0.00000000e+00
     3       1   4.84548290e-03   5.54840624e-01
     3       2   8.96518947e-07   9.54607984e-09
     3       3   2.35182080e-15   0.00000000e+00
     4       1   6.80830081e-03   4.36232160e-01
     4       2   1.29917592e-06   7.83599402e-09
     4       3   3.49536754e-15   0.00000000e+00
     5       1   8.79326373e-03   3.58143432e-01
     5       2   1.70558396e-06   6.58725579e-09
     5       3   4.66354793e-15   0.00000000e+00
     6       1   1.08061078e-02   3.03090424e-01
     6       2   2.11661302e-06   5.65692090e-09
     6       3   5.97864642e-15   0.00000000e+00
     7       1   1.28529140e-02   2.62219673e-01
     7       2   2.53318326e-06   4.94589526e-09
     7       3   6.87063409e-15   0.00000000e+00
     8       1   1.49401961e-02   2.30657983e-01
     8       2   2.95627700e-06   4.38328513e-09
     8       3   8.15517093e-15   0.00000000e+00
     9       1   1.70750003e-02   2.05521545e-01
     9       2   3.38695251e-06   3.92847699e-09
     9       3   9.37626965e-15   0.00000000e+00
    10       1   1.92650214e-02   1.85000582e-01
    10       2   3.82636001e-06   3.55176967e-09
    10       3   1.05370586e-14   0.00000000e+00
    11       1   2.15187397e-02   1.67903930e-01
    11       2   4.27576038e-06   3.23849410e-09
    11       3   1.18901965e-14   0.00000000e+00
    12       1   2.38455836e-02   1.53416305e-01
    12       2   4.73654755e-06   2.96730521e-09
    12       3   1.31988184e-14   0.00000000e+00
    13       1   2.62561252e-02   1.40961196e-01
    13       2   5.21027533e-06   2.73389931e-09
    13       3   1.44658519e-14   0.00000000e+00
    14       1   2.87623196e-02   1.30119550e-01
    14       2   5.69869012e-06   2.53127274e-09
    14       3   1.59641541e-14   0.00000000e+00
    15       1   3.13777975e-02   1.20579493e-01
    15       2   6.20377100e-06   2.34929815e-09
    15       3   1.73021739e-14   0.00000000e+00
    16       1   3.41182301e-02   1.12104138e-01
    16       2   6.72777952e-06   2.18969207e-09
    16       3   1.90467197e-14   0.00000000e+00
    17       1   3.70017859e-02   1.04510308e-01
    17       2   7.27332204e-06   2.04514441e-09
    17       3   2.03498641e-14   0.00000000e+00
    18       1   4.00497109e-02   9.76541159e-02
    18       2   7.84342877e-06   1.91416998e-09
    18       3   2.20984412e-14   0.00000000e+00
    19       1   4.32870724e-02   9.14209343e-02
    19       2   8.44165495e-06   1.79447470e-09
    19       3   2.38666130e-14   0.00000000e+00
    20       1   4.67437236e-02   8.57182918e-02
    20       2   9.07221205e-06   1.68589443e-09
    20       3   2.54918375e-14   0.00000000e+00
    21       1   5.04555711e-02   8.04707343e-02
    21       2   9.74013988e-06   1.58355401e-09
    21       3   2.73133375e-14   0.00000000e+00
    22       1   5.44662639e-02   7.56160508e-02
    22       2   1.04515358e-05   1.49132533e-09
    22       3   2.95536512e-14   0.00000000e+00
    23       1   5.88294753e-02   7.11024567e-02
    23       2   1.12138641e-05   1.40416228e-09
    23       3   3.16905493e-14   0.00000000e+00
    24       1   6.36120392e-02   6.68864636e-02
    24       2   1.20363810e-05   1.32283813e-09
