  TimeWindow  TotalIterations  Iterations  Convergence
   299     903       3       1
   300     906       3       1
   301     909       3       1
   302     912       3       1
   303     915       3       1
   304     918       3       1
   305     921       3       1
   306     924       3       1
   307     927       3       1
   308     930       3       1
   309     933       3       1
   310     936       3       1
   311     939       3       1
   312     942       3       1
   313     945       3       1
   314     948       3       1
   315     951       3       1
   316     954       3       1
   317     957       3       1
   318     960       3       1
   319     963       3       1
   320     966       3       1
