  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   8.58292165e-05   5.00002814e-01
     1       3   8.58222834e-05   1.15971896e-10
     1       4   4.85244602e-15   1.33572654e-15
     2       1   1.33212050e-01   7.39834487e-01
     2       2   9.33141665e-04   1.96435660e-05
     2       3   4.04397841e-09   4.96845298e-10
     2       4   1.05819494e-13   5.79171922e-16
     3       1   2.54689280e-01   5.24564193e-01
     3       2   1.91069710e-03   1.58239243e-05
     3       3   8.72187487e-09   4.57143454e-10
     3       4   2.60611107e-13   6.60851311e-16
     4       1   4.48381156e-01   3.80463025e-01
     4       2   3.39311254e-03   1.22724183e-05
     4       3   1.58817468e-08   3.80121388e-10
     4       4   5.06346210e-13   5.45889064e-16
     5       1   8.90558076e-01   2.72362341e-01
     5       2   6.54020869e-03   9.29223709e-06
     5       3   3.12255568e-08   3.04926711e-10
     5       4   1.05582104e-12   3.97205749e-16
     6       1   4.63480967e+00   1.81756955e-01
     6       2   3.07046846e-02   6.64202522e-06
     6       3   1.50002865e-07   2.33309596e-10
     6       4   5.37465196e-12   3.25008683e-16
     7       1   1.38026774e+00   9.73308827e-02
     7       2   7.77023321e-03   4.07849257e-06
     7       3   3.95790712e-08   1.65337284e-10
     7       4   1.64291666e-12   2.93374104e-16
     8       1   4.77066924e-01   9.29957521e-03
     8       2   1.14981338e-03   1.33620901e-06
     8       3   7.24904084e-09   1.89900914e-10
     8       4   1.03652767e-12   2.90645461e-16
     9       1   1.57820140e-01   9.57967520e-02
     9       2   1.86134390e-03   1.99654794e-06
     9       3   7.20780984e-09   3.91655464e-11
     9       4   1.47060459e-13   0.00000000e+00
    10       1   9.11604371e-02   2.47146333e-01
    10       2   5.08961190e-03   6.85344590e-06
    10       3   2.24933451e-08   1.81421442e-10
    10       4   6.13952438e-13   1.98602548e-16
    11       1   4.51069536e-01   5.45909071e-01
    11       2   1.11138986e-02   1.65080811e-05
    11       3   5.08286395e-08   4.78359798e-10
    11       4   1.52635275e-12   6.14053098e-16
    12       1   1.90910760e+00   1.89065305e+00
    12       2   3.86398436e-02   6.00991435e-05
    12       3   1.80044266e-07   1.83263063e-09
    12       4   5.65929074e-12   2.21890142e-15
    13       1   1.95964425e+00   2.00008483e+00
    13       2   4.20734391e-02   6.58398736e-05
    13       3   1.98808265e-07   2.08991880e-09
    13       4   6.47944260e-12   2.66273162e-15
    14       1   6.47596264e-01   6.54074930e-01
    14       2   1.46294686e-02   2.24345407e-05
    14       3   7.00410879e-08   7.40159615e-10
    14       4   2.37692459e-12   1.38162743e-15
    15       1   3.09190618e-01   3.53135791e-01
    15       2   8.80156809e-03   1.15631233e-05
    15       3   4.27792345e-08   3.97903726e-10
    15       4   1.38500432e-12   5.95809347e-16
    16       1   8.43344614e-02   1.98170067e-01
    16       2   5.98044587e-03   7.60710945e-06
    16       3   2.97192529e-08   2.82081305e-10
    16       4   1.13046327e-12   3.18489423e-16
    17       1   1.84956534e-01   8.74211793e-02
    17       2   3.92350195e-03   3.96491937e-06
    17       3   2.04787916e-08   1.74180971e-10
    17       4   9.16083420e-13   2.90645550e-16
    18       1   9.08248771e-01   9.38804141e-03
    18       2   9.59432224e-04   7.41992042e-07
    18       3   8.13216505e-09   5.98039811e-11
    18       4   6.47283715e-13   1.46686962e-16
    19       1   3.57502776e+00   1.07826283e-01
    19       2   1.34170209e-02   2.58885250e-06
    19       3   5.55062944e-08   5.88623950e-11
    19       4   1.30588979e-12   0.00000000e+00
    20       1   8.17786429e-01   2.22129627e-01
    20       2   4.77989619e-03   6.53681059e-06
    20       3   2.16006259e-08   1.83916117e-10
    20       4   6.26725352e-13   1.98602365e-16
    21       1   4.69331377e-01   3.74304937e-01
    21       2   3.30891200e-03   1.19306327e-05
    21       3   1.54183125e-08   3.64789216e-10
    21       4   4.85541215e-13   4.09415200e-16
    22       1   3.08904921e-01   6.14091805e-01
    22       2   2.43154784e-03   2.07221783e-05
    22       3   1.15656067e-08   6.72345277e-10
    22       4   3.86740730e-13   1.54197730e-15
    23       1   2.02849053e-01   1.10327563e+00
    23       2   1.73622007e-03   4.06267768e-05
    23       3   8.43057982e-09   1.40468896e-09
    23       4   3.08041184e-13   1.73749903e-15
    24       1   1.17706516e-01   2.84330878e+00
    24       2   1.10775169e-03   1.12200218e-04
    24       3   5.54649155e-09   4.27855146e-09
    24       4   2.16973832e-13   9.90643351e-15
    25       1   3.95237378e-02   1.78751616e+04
    25       2   4.87902032e-04   4.69229517e+01
    25       3   2.64533396e-09   2.50687684e-03
    25       4   1.47770691e-13   1.98678129e-09
    25       5   0.00000000e+00   4.28949613e-15
    26       1   4.08194683e-02   9.99998812e-01
    26       2   1.71636778e-04   1.12540936e-05
    26       3   4.32977900e-10   1.15877310e-10
    26       4   4.85244251e-15   1.11312603e-16
    27       1   1.33211066e-01   7.39836906e-01
    27       2   9.33133302e-04   1.96435899e-05
    27       3   4.04393865e-09   4.96941722e-10
    27       4   1.06080931e-13   5.79177246e-16
    28       1   2.54687885e-01   5.24565815e-01
    28       2   1.91068569e-03   1.58239605e-05
    28       3   8.72182003e-09   4.57258882e-10
    28       4   2.60446605e-13   1.10142522e-15
    29       1   4.48378657e-01   3.80464192e-01
    29       2   3.39309342e-03   1.08061510e-05
    29       3   1.58815896e-08   3.32558824e-10
    29       4   4.45105093e-13   5.45891190e-16
    30       1   8.90550824e-01   2.72363275e-01
    30       2   6.54015778e-03   9.29226367e-06
    30       3   3.12253058e-08   3.04840519e-10
    30       4   1.05381403e-12   3.97206787e-16
    31       1   4.63463069e+00   1.81757781e-01
    31       2   3.07035647e-02   6.64205063e-06
    31       3   1.49997413e-07   2.33720619e-10
    31       4   5.41067335e-12   9.10025771e-15
    32       1   1.38028657e+00   9.73316935e-02
    32       2   7.77037123e-03   1.53279698e-07
    32       3   3.18705795e-08   1.15310773e-12
    32       4   3.90400289e-14   0.00000000e+00
    33       1   4.77071052e-01   9.30046923e-03
    33       2   1.14984737e-03   1.33623710e-06
    33       3   7.24920061e-09   1.90054628e-10
    33       4   1.03786905e-12   2.90645404e-16
    34       1   1.57822599e-01   9.57956064e-02
    34       2   1.86131636e-03   1.99651128e-06
    34       3   7.20767847e-09   3.93893952e-11
    34       4   1.48696756e-13   0.00000000e+00
    35       1   9.11577737e-02   2.47144500e-01
    35       2   5.08957194e-03   6.85338730e-06
    35       3   2.24931644e-08   1.81914873e-10
    35       4   6.22610754e-13   1.98602009e-16
    36       1   4.51064094e-01   5.45904659e-01
    36       2   1.11138001e-02   1.65079378e-05
    36       3   5.08281715e-08   4.78113050e-10
    36       4   1.52028996e-12   6.14049679e-16
    37       1   1.90906202e+00   1.89061627e+00
    37       2   3.86389875e-02   6.00979512e-05
    37       3   1.80040266e-07   1.83213114e-09
    37       4   5.65449552e-12   1.84165449e-14
    38       1   1.95968340e+00   2.00012155e+00
    38       2   4.20743064e-02   4.33147648e-05
    38       3   1.98439227e-07   1.34547023e-09
    38       4   4.23662160e-12   1.10949194e-15
    39       1   6.47601505e-01   6.54079333e-01
    39       2   1.46295697e-02   2.06008917e-05
    39       3   7.00413682e-08   6.77374338e-10
    39       4   2.18225962e-12   6.44763139e-15
    40       1   3.09193159e-01   3.53137639e-01
    40       2   8.80160801e-03   8.82026673e-06
    40       3   4.27791292e-08   2.99612517e-10
    40       4   1.05127367e-12   5.95811037e-16
    41       1   8.43366592e-02   1.98171250e-01
    41       2   5.98047012e-03   7.60714779e-06
    41       3   2.97193620e-08   2.82376770e-10
    41       4   1.13782669e-12   3.18489857e-16
    42       1   1.84953149e-01   8.74221395e-02
    42       2   3.92352380e-03   3.96495122e-06
    42       3   2.04788938e-08   1.74290453e-10
    42       4   9.19122394e-13   2.90645640e-16
    43       1   9.08234096e-01   9.38712000e-03
    43       2   9.59484590e-04   7.42022504e-07
    43       3   8.13236863e-09   5.97627260e-11
    43       4   6.46696096e-13   1.46686874e-16
    44       1   3.57515068e+00   1.07825270e-01
    44       2   1.34173859e-02   2.58881844e-06
    44       3   5.55077490e-08   5.89632205e-11
    44       4   1.31048731e-12   0.00000000e+00
    45       1   8.17791839e-01   2.22128358e-01
    45       2   4.77991619e-03   6.53676590e-06
    45       3   2.16006976e-08   1.83691028e-10
    45       4   6.23066634e-13   1.98601857e-16
    46       1   4.69333337e-01   3.74303102e-01
    46       2   3.30892176e-03   1.19305670e-05
    46       3   1.54183551e-08   3.64536416e-10
    46       4   4.83651784e-13   5.45884809e-16
    47       1   3.08906080e-01   6.14088581e-01
    47       2   2.43155508e-03   2.07220589e-05
    47       3   1.15656397e-08   6.72471283e-10
    47       4   3.87069399e-13   8.81124695e-16
    48       1   2.02849921e-01   1.10326777e+00
    48       2   1.73622639e-03   3.95420192e-05
    48       3   8.43037224e-09   1.36558904e-09
    48       4   2.99408680e-13   1.73748230e-15
    49       1   1.17707273e-01   2.84326630e+00
    49       2   1.10775775e-03   1.12198384e-04
    49       3   5.54651879e-09   4.27719141e-09
    49       4   2.16627403e-13   5.54303580e-14
    50       1   3.95244783e-02   1.75036150e+04
    50       2   4.87908556e-04   1.70325157e+01
    50       3   2.36619900e-09   9.01951196e-04
    50       4   1.06581420e-13   8.09309693e-10
    50       5   0.00000000e+00   7.14893211e-16
