  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   6.31456739e-05   4.18012205e-06
     1       3   5.92548123e-11   2.10374559e-12
     2       1   7.75377418e-02   7.43867004e-01
     2       2   3.31840826e-04   7.28449226e-06
     2       3   5.33565517e-10   4.86684642e-12
     2       4   7.35143610e-16   0.00000000e+00
     3       1   1.39559444e-01   5.37070478e-01
     3       2   6.42108905e-04   5.92540176e-06
     3       3   1.08433235e-09   5.50125570e-12
     3       4   9.76735577e-16   0.00000000e+00
     4       1   2.19207823e-01   4.04007955e-01
     4       2   1.02842021e-03   4.71282252e-06
     4       3   1.77401775e-09   2.03337195e-12
     4       4   3.39891133e-16   0.00000000e+00
     5       1   3.35402691e-01   3.09611837e-01
     5       2   1.56618671e-03   3.75282386e-06
     5       3   2.73985421e-09   1.59330810e-12
     5       4   4.53180654e-16   0.00000000e+00
     6       1   5.43683536e-01   2.36375378e-01
     6       2   2.47361970e-03   2.96414701e-06
     6       3   4.37971201e-09   2.43055948e-12
     6       4   2.09351114e-15   0.00000000e+00
     7       1   1.12013627e+00   1.75059198e-01
     7       2   4.82161688e-03   2.27961054e-06
     7       3   8.64829452e-09   4.13253198e-13
     7       4   2.57665799e-15   0.00000000e+00
     8       1   2.56364266e+02   1.20069795e-01
     8       2   3.83997272e+03   1.65004574e-06
     8       3   6.96167580e-03   6.23797661e-13
     8       4   3.35947314e-09   0.00000000e+00
     8       5   0.00000000e+00   0.00000000e+00
     9       1   1.00000125e+00   6.73340126e-02
     9       2   3.13255896e-03   1.03493456e-06
     9       3   5.91820755e-09   2.30945816e-12
     9       4   7.73705333e-15   0.00000000e+00
    10       1   4.18242411e-01   1.30441151e-02
    10       2   6.29651131e-04   3.92620785e-07
    10       3   1.37791498e-09   3.71433919e-14
    10       4   0.00000000e+00   0.00000000e+00
    11       1   1.87725954e-01   4.75756050e-02
    11       2   5.74506342e-04   3.32385455e-07
    11       3   7.82206066e-10   1.47163539e-13
    11       4   0.00000000e+00   0.00000000e+00
    12       1   3.05820674e-02   1.22471429e-01
    12       2   1.63401290e-03   1.23544683e-06
    12       3   2.66336301e-09   8.57035395e-13
    12       4   6.15427638e-16   0.00000000e+00
    13       1   1.24466896e-01   2.28783576e-01
    13       2   2.97177880e-03   2.52464962e-06
    13       3   5.02224939e-09   8.96284730e-13
    13       4   3.44985724e-16   0.00000000e+00
    14       1   3.46238246e-01   4.16472329e-01
    14       2   5.28780118e-03   4.80886462e-06
    14       3   9.09197843e-09   5.16390826e-12
    14       4   5.45133029e-14   0.00000000e+00
    15       1   8.97186533e-01   9.33166308e-01
    15       2   1.17542719e-02   1.11087088e-05
    15       3   2.04391790e-08   9.56050444e-12
    15       4   1.19818065e-14   0.00000000e+00
    16       1   7.89525081e+01   7.82151073e+04
    16       2   2.33674643e+04   2.08314341e+01
    16       3   3.93804905e-02   9.95127901e-06
    16       4   5.68330837e-09   2.32805582e-16
    16       5   0.00000000e+00   0.00000000e+00
    17       1   1.00000056e+00   1.00000059e+00
    17       2   1.30483057e-02   1.24777639e-05
    17       3   2.30753062e-08   7.60712570e-12
    17       4   7.50668200e-15   0.00000000e+00
    18       1   4.70137438e-01   4.82716801e-01
    18       2   6.61066256e-03   6.16619651e-06
    18       3   1.17866774e-08   7.00333705e-12
    18       4   1.44752906e-14   0.00000000e+00
    19       1   2.56475137e-01   2.94021626e-01
    19       2   4.34987796e-03   3.86145769e-06
    19       3   7.82970967e-09   1.21244891e-12
    19       4   2.29990535e-16   0.00000000e+00
    20       1   1.10803857e-01   1.86187128e-01
    20       2   3.10924138e-03   2.54109312e-06
    20       3   5.66860153e-09   1.09071072e-12
    20       4   2.05142558e-16   0.00000000e+00
    21       1   3.09392240e-02   1.09108488e-01
    21       2   2.22686268e-03   1.59334393e-06
    21       3   4.14843222e-09   6.13938483e-13
    21       4   6.35881406e-16   0.00000000e+00
    22       1   2.30101642e-01   4.54145792e-02
    22       2   1.39610787e-03   8.05345647e-07
    22       3   2.74854848e-09   1.28296458e-12
    22       4   1.30548466e-15   0.00000000e+00
    23       1   7.17765610e-01   1.32169178e-02
    23       2   4.70156847e-05   7.41144602e-08
    23       3   5.58733484e-10   0.00000000e+00
    23       4   0.00000000e+00   0.00000000e+00
    24       1   4.66244538e+02   7.21955262e-02
    24       2   4.23889147e+04   6.68833440e-07
    24       3   7.11629510e-02   3.54683804e-13
    24       4   8.29074422e-09   0.00000000e+00
    24       5   0.00000000e+00   0.00000000e+00
    25       1   9.99999961e-01   1.36453873e-01
    25       2   3.29371749e-03   1.48824784e-06
    25       3   5.53513858e-09   2.96057676e-12
    25       4   9.38640785e-15   0.00000000e+00
    26       1   5.27040245e-01   2.12207863e-01
