  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   2.48433377e+00   3.42311392e-01
     1       3   1.06230279e-01   3.80648382e-03
     1       4   4.14429427e-04   2.86012309e-07
     1       5   4.12694872e-06   2.64212177e-07
     1       6   6.14715599e-08   1.63478273e-09
     1       7   2.25216441e-11   8.83457554e-12
     2       1   1.20956609e+00   8.88945755e+00
     2       2   7.72318912e+00   8.71500958e-01
     2       3   3.08082482e-01   1.21117700e-02
     2       4   1.41107241e-03   2.49326502e-05
     2       5   3.94833234e-06   6.55481606e-07
     2       6   2.10785275e-07   6.25943990e-09
     2       7   2.32854630e-10   1.22812865e-11
     2       8   6.44507955e-12   5.31551588e-13
     3       1   7.18717703e-01   3.34123785e-01
     3       2   1.88291197e+00   5.06151145e-01
     3       3   1.91531001e-01   8.00902488e-03
     3       4   9.01650358e-04   2.25225288e-05
     3       5   3.10884616e-07   3.87177868e-07
     3       6   1.39201167e-07   4.39285278e-09
     3       7   1.72180363e-10   4.39092890e-12
     3       8   2.98201588e-12   2.95399547e-13
     4       1   2.97106707e-01   1.85690051e+00
     4       2   7.01465848e-01   1.76812965e-01
     4       3   1.05452904e-01   4.48967226e-03
     4       4   5.76834387e-04   2.40971015e-05
     4       5   3.92579310e-06   1.32455783e-07
     4       6   9.24164271e-08   2.93449734e-09
     4       7   1.66891638e-10   4.61280951e-12
     4       8   4.05763751e-13   1.33461748e-13
     5       1   1.23721943e+00   6.23770616e+00
     5       2   6.00850549e-02   2.60474040e+01
     5       3   2.77667156e-02   3.93827524e-01
     5       4   1.62153729e-04   2.15962892e-03
     5       5   1.04828605e-06   1.15086018e-05
     5       6   2.46817599e-08   2.58345298e-07
     5       7   4.93936942e-11   4.30704475e-10
     5       8   1.11391789e-13   7.63344198e-12
