  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   2.45266628e+00   3.42722769e-01
     1       3   1.02197297e-01   3.57657824e-03
     1       4   4.43815126e-04   1.04986350e-05
     1       5   1.50492325e-06   6.59605050e-08
     1       6   1.35325921e-08   4.40208432e-10
     1       7   5.47278459e-11   1.60896457e-12
     2       1   1.21268887e+00   9.00174160e+00
     2       2   7.75848985e+00   8.73461587e-01
     2       3   3.08686268e-01   1.23322451e-02
     2       4   1.61443058e-03   3.69167088e-05
     2       5   4.98824956e-06   2.24626396e-07
     2       6   4.66792169e-08   1.54270745e-09
     2       7   1.90355693e-10   5.18191062e-12
     2       8   8.60191007e-13   4.33359463e-14
     3       1   7.18677451e-01   3.37655658e-01
     3       2   1.91507586e+00   5.05773802e-01
     3       3   1.97553424e-01   8.46859858e-03
     3       4   1.09690323e-03   2.49787354e-05
     3       5   3.20806490e-06   1.50876897e-07
     3       6   3.12517610e-08   1.06136858e-09
     3       7   1.26983476e-10   3.42154433e-12
     3       8   5.16119297e-13   5.57287193e-15
     4       1   3.24019564e-01   1.85162637e+00
     4       2   7.08207421e-01   1.73379934e-01
     4       3   1.07277654e-01   5.16374228e-03
     4       4   7.16962069e-04   1.50343256e-05
     4       5   1.84025286e-06   8.81588067e-08
     4       6   1.95165457e-08   6.53554746e-10
     4       7   7.94552478e-11   2.00118044e-12
     5       1   1.23802092e+00   6.19203527e+00
     5       2   6.98438511e-02   1.42612531e+02
     5       3   2.81779332e-02   1.31922905e+00
     5       4   1.93306784e-04   3.97150453e-03
     5       5   5.17413872e-07   2.31446521e-05
     5       6   5.23330276e-09   1.67359172e-07
     5       7   2.14951930e-11   5.39596460e-10
     5       8   7.76007786e-14   1.29766408e-12
