  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   2.24116435e-02   1.15818407e-03
     1       3   5.68695178e-06   1.14673874e-07
     1       4   1.54582221e-10   5.31613659e-12
     1       5   5.55733264e-14   2.67152869e-15
     2       1   1.47362963e+01   6.16691313e-01
     2       2   1.61562479e+02   2.09768900e-03
     2       3   8.12319690e-02   2.74171779e-07
     2       4   3.03777456e-06   2.53864396e-12
     2       5   4.81927624e-10   2.82979882e-15
     2       6   2.05162888e-13   0.00000000e+00
     3       1   9.99044306e-01   8.19682735e-02
     3       2   4.31275195e-02   8.17729594e-04
     3       3   3.30533374e-05   1.23951430e-07
     3       4   1.39167562e-09   8.21578175e-13
     3       5   1.36220895e-13   1.69958249e-16
     4       1   6.05266380e+00   2.20058334e+02
     4       2   7.19676637e+01   1.12027172e+00
     4       3   2.85925708e-02   1.39694775e-04
     4       4   1.02461736e-06   2.05896258e-09
     4       5   1.86892153e-10   1.37479492e-12
     4       6   0.00000000e+00   0.00000000e+00
     5       1   1.00226087e+00   1.00214551e+00
     5       2   2.70923948e-01   3.59995503e-03
     5       3   1.29614044e-04   4.76049497e-07
     5       4   4.90389446e-09   3.72370490e-12
     5       5   7.49143044e-13   5.27991821e-15
     6       1   9.89995254e+00   7.72846086e-02
     6       2   1.01246735e+01   1.25235888e-03
     6       3   6.43289229e-03   1.81197132e-07
     6       4   2.62476091e-07   3.81726689e-13
     6       5   3.00333397e-11   3.76703969e-15
     7       1   1.00322569e+00   1.59095858e+00
     7       2   5.78732989e-02   3.98936375e-03
     7       3   2.37731316e-05   4.96992338e-07
     7       4   8.49183966e-10   7.44615633e-12
     7       5   1.55862603e-13   2.44979646e-15
     8       1   3.72954929e-01   2.12368693e+02
     8       2   3.82532081e-02   9.03018688e+01
     8       3   1.96924066e-05   1.20841641e-02
     8       4   7.59847784e-10   6.24857161e-08
     8       5   1.08134749e-13   1.45336224e-10
     8       6   0.00000000e+00   4.04251204e-13
     9       1   5.59920181e-01   1.00005389e+00
     9       2   2.20133288e-02   1.14039418e-03
     9       3   5.51089567e-06   1.12050594e-07
     9       4   1.48108568e-10   5.32773581e-12
     9       5   5.43681145e-14   2.06862194e-16
    10       1   1.53706811e+01   6.18614510e-01
    10       2   2.86492043e+01   2.09983695e-03
    10       3   1.31379733e-02   2.74381919e-07
    10       4   4.91196099e-07   2.55285205e-12
    10       5   7.81187147e-11   2.83422790e-15
    11       1   1.00589379e+00   7.80061200e-02
    11       2   4.39339362e-02   8.26562097e-04
    11       3   3.33879031e-05   1.25035550e-07
    11       4   1.40371511e-09   8.01017974e-13
    11       5   1.38936582e-13   1.18719581e-15
    12       1   6.23007540e+00   1.13774742e+02
    12       2   2.33102123e+01   3.74741735e-01
    12       3   9.43465619e-03   4.67071233e-05
    12       4   3.37968198e-07   6.90217782e-10
    12       5   6.16135756e-11   4.71464089e-13
    13       1   1.00682456e+00   1.00640087e+00
    13       2   2.71472474e-01   3.60999897e-03
    13       3   1.29814916e-04   4.77296823e-07
    13       4   4.91075430e-09   3.74230971e-12
    13       5   7.50513716e-13   5.12037268e-15
    14       1   8.99985554e+00   8.06592860e-02
    14       2   5.46012468e+00   1.26152119e-03
    14       3   3.44824087e-03   1.82358567e-07
    14       4   1.40595891e-07   3.62950224e-13
    14       5   1.61980495e-11   9.40285555e-16
    15       1   1.00608757e+00   1.57839783e+00
    15       2   5.78682012e-02   3.94616303e-03
    15       3   2.37391533e-05   4.91342828e-07
    15       4   8.47513405e-10   7.39367649e-12
    15       5   1.55884848e-13   3.44816472e-15
    16       1   3.75182416e-01   2.14116722e+02
    16       2   3.83874761e-02   6.44287412e+01
    16       3   1.97427467e-05   8.64903803e-03
    16       4   7.61581420e-10   4.50605525e-08
    16       5   1.08578951e-13   8.05154916e-11
