  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   6.19429817e-09   4.16175364e-10
     1       3   0.00000000e+00   0.00000000e+00
     2       1   7.23361389e-04   7.49939750e-01
     2       2   3.09863256e-08   7.23400415e-10
     2       3   0.00000000e+00   0.00000000e+00
     3       1   1.20642493e-03   5.55377007e-01
     3       2   5.58112562e-08   5.96876118e-10
     3       3   0.00000000e+00   0.00000000e+00
     4       1   1.69051539e-03   4.37183568e-01
     4       2   8.06811690e-08   4.89939247e-10
     4       3   1.11451531e-16   0.00000000e+00
     5       1   2.17595494e-03   3.59536987e-01
     5       2   1.05608256e-07   4.12535204e-10
     5       3   0.00000000e+00   0.00000000e+00
     6       1   2.66306974e-03   3.04941326e-01
     6       2   1.30604855e-07   3.55218620e-10
     6       3   0.00000000e+00   0.00000000e+00
     7       1   3.15219084e-03   2.64537879e-01
     7       2   1.55683482e-07   3.11095119e-10
     7       3   0.00000000e+00   0.00000000e+00
     8       1   3.64365529e-03   2.33450888e-01
     8       2   1.80856865e-07   2.76698824e-10
     8       3   0.00000000e+00   0.00000000e+00
     9       1   4.13780719e-03   2.08795237e-01
     9       2   2.06137986e-07   2.48734815e-10
     9       3   1.13220322e-16   0.00000000e+00
    10       1   4.63499876e-03   1.88760491e-01
    10       2   2.31540113e-07   2.25910725e-10
    10       3   0.00000000e+00   0.00000000e+00
    11       1   5.13559160e-03   1.72155192e-01
    11       2   2.57076842e-07   2.06628149e-10
    11       3   0.00000000e+00   0.00000000e+00
    12       1   5.63995783e-03   1.58163987e-01
    12       2   2.82762136e-07   1.90479723e-10
    12       3   0.00000000e+00   0.00000000e+00
    13       1   6.14848147e-03   1.46210443e-01
    13       2   3.08610376e-07   1.76885826e-10
    13       3   0.00000000e+00   0.00000000e+00
    14       1   6.66155982e-03   1.35875677e-01
    14       2   3.34636400e-07   1.63842356e-10
    14       3   1.16451425e-16   0.00000000e+00
    15       1   7.17960493e-03   1.26848064e-01
    15       2   3.60855561e-07   1.53899905e-10
    15       3   0.00000000e+00   0.00000000e+00
    16       1   7.70304522e-03   1.18891018e-01
    16       2   3.87283774e-07   1.44238292e-10
