  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   1.41336927e-04   1.41050058e-04
     1       3   1.99383937e-08   1.98979043e-08
     1       4   2.81276894e-12   2.84913473e-12
     2       1   4.81508546e-02   7.45114426e-01
     2       2   4.32942628e-04   1.05102212e-04
     2       3   6.10751938e-08   1.48267459e-08
     2       4   8.61589181e-12   2.24343073e-12
     3       1   8.36764392e-02   5.41732204e-01
     3       2   7.43866112e-04   7.64162984e-05
     3       3   1.04937149e-07   1.07797982e-08
     3       4   1.48030169e-11   1.76339787e-12
     4       1   1.24469115e-01   4.13662147e-01
     4       2   1.08821770e-03   5.83518957e-05
     4       3   1.53514799e-07   8.23149210e-09
     4       4   2.16560302e-11   1.15487915e-12
     5       1   1.74221771e-01   3.25434143e-01
     5       2   1.48811813e-03   4.59068729e-05
     5       3   2.09928716e-07   6.47602282e-09
     5       4   2.96141759e-11   7.90854279e-13
     6       1   2.39833607e-01   2.59564114e-01
     6       2   1.98359231e-03   3.66153574e-05
     6       3   2.79825202e-07   5.16523063e-09
     6       4   3.94741561e-11   7.15417794e-13
     7       1   3.36476648e-01   2.07087206e-01
     7       2   2.66045434e-03   2.92129298e-05
     7       3   3.75310037e-07   4.12092405e-09
     7       4   5.29430550e-11   4.95580669e-13
     8       1   5.06384367e-01   1.62942268e-01
     8       2   3.75315213e-03   2.29857298e-05
     8       3   5.29456718e-07   3.24282355e-09
     8       4   7.46958836e-11   3.70531032e-13
     9       1   9.31036721e-01   1.23974019e-01
     9       2   6.25534401e-03   1.74887032e-05
     9       3   8.82440308e-07   2.46740273e-09
     9       4   1.24499768e-10   2.09106804e-13
     9       5   1.04012839e-14   0.00000000e+00
    10       1   5.31374364e+00   8.79871978e-02
    10       2   2.98185283e-02   1.24121960e-05
    10       3   4.20648074e-06   1.75105439e-09
    10       4   5.93430409e-10   1.63960401e-13
    10       5   5.52890231e-14   0.00000000e+00
    11       1   1.29153355e+00   5.32322980e-02
    11       2   5.58611493e-03   7.50942165e-06
    11       3   7.88033619e-07   1.05926421e-09
    11       4   1.11158528e-10   2.93004876e-13
    11       5   3.07111417e-14   0.00000000e+00
    12       1   5.09219472e-01   1.80553111e-02
    12       2   9.47883567e-04   2.54705546e-06
    12       3   1.33717912e-07   3.59504245e-10
    12       4   1.88733976e-11   7.08860207e-14
    13       1   2.67674928e-01   1.94434703e-02
    13       2   7.32735748e-04   2.74289700e-06
    13       3   1.03366988e-07   3.86931155e-10
    13       4   1.45814417e-11   0.00000000e+00
    14       1   1.35478284e-01   6.19069727e-02
    14       2   1.89573346e-03   8.73329040e-06
    14       3   2.67430971e-07   1.23203247e-09
    14       4   3.77274976e-11   1.32746482e-13
    15       1   3.91522681e-02   1.13708974e-01
    15       2   2.99508181e-03   1.60411772e-05
    15       3   4.22515881e-07   2.26323675e-09
    15       4   5.96121188e-11   2.48205473e-13
    16       1   4.73003569e-02   1.83405901e-01
    16       2   4.25701207e-03   2.58737314e-05
    16       3   6.00536137e-07   3.65005331e-09
    16       4   8.47185888e-11   6.34847525e-13
    17       1   1.40682366e-01   2.91373017e-01
    17       2   5.93821350e-03   4.11056684e-05
    17       3   8.37702817e-07   5.79879661e-09
    17       4   1.18175187e-10   7.70058159e-13
    17       5   1.56507545e-14   0.00000000e+00
    18       1   2.63157165e-01   5.02899426e-01
    18       2   8.54027680e-03   7.09490331e-05
    18       3   1.20477502e-06   1.00086258e-08
    18       4   1.69955015e-10   1.07271413e-12
    18       5   1.81778860e-14   0.00000000e+00
    19       1   4.69533809e-01   1.21123217e+00
    19       2   1.34845358e-02   1.70897671e-04
    19       3   1.90225926e-06   2.41078430e-08
    19       4   2.68344035e-10   3.84313054e-12
    19       5   4.27372945e-14   0.00000000e+00
    20       1   1.01745545e+00   4.82585050e+00
    20       2   2.75456236e-02   6.80319369e-04
    20       3   3.88584481e-06   9.59728838e-08
    20       4   5.48177624e-10   1.30021509e-11
    20       5   7.42918472e-14   0.00000000e+00
    21       1   5.00251486e+01   8.28112683e-01
    21       2   5.84046442e-01   1.16808174e-04
    21       3   8.23846182e-05   1.64779589e-08
    21       4   1.16218771e-08   2.42226097e-12
    21       5   1.71022082e-12   0.00000000e+00
    22       1   1.05636332e+00   4.42593106e-01
    22       2   3.25935157e-02   6.24326921e-05
    22       3   4.59798697e-06   8.80733676e-09
    22       4   6.48634881e-10   1.44623946e-12
    22       5   1.06338321e-13   0.00000000e+00
    23       1   4.65140931e-01   2.88944582e-01
    23       2   1.62672477e-02   4.07597382e-05
    23       3   2.29482518e-06   5.74971568e-09
    23       4   3.23716314e-10   8.86796536e-13
    23       5   5.01045768e-14   0.00000000e+00
    24       1   2.33747269e-01   2.01548751e-01
    24       2   1.10097462e-02   2.84316653e-05
    24       3   1.55314684e-06   4.01070195e-09
    24       4   2.19093990e-10   5.75875516e-13
    24       5   3.14499273e-14   0.00000000e+00
    25       1   7.19339788e-02   1.41949689e-01
    25       2   8.45801810e-03   2.00244355e-05
    25       3   1.19317367e-06   2.82467092e-09
    25       4   1.68310487e-10   6.66927358e-13
    25       5   4.00484457e-14   0.00000000e+00
    26       1   1.04167671e-01   9.63984034e-02
    26       2   7.06854930e-03   1.35987335e-05
    26       3   9.97160925e-07   1.91853180e-09
    26       4   1.40680991e-10   9.01197879e-14
    26       5   6.44874113e-15   0.00000000e+00
    27       1   4.28241290e-01   5.87073379e-02
    27       2   6.57479385e-03   8.28177319e-06
    27       3   9.27506762e-07   1.16821916e-09
    27       4   1.30833367e-10   2.15731089e-13
    27       5   2.39644618e-14   0.00000000e+00
    28       1   2.42863208e+00   2.56448079e-02
    28       2   1.02095893e-02   3.61769874e-06
    28       3   1.44026834e-06   5.10286493e-10
    28       4   2.03154124e-10   1.55096156e-13
    28       5   6.16473662e-14   0.00000000e+00
    29       1   1.42601126e+00   4.66058768e-03
    29       2   7.87399685e-04   6.57469422e-07
    29       3   1.11078467e-07   9.25812729e-11
    29       4   1.56411242e-11   0.00000000e+00
    30       1   6.37359104e-01   3.33607085e-02
    30       2   1.98186596e-03   4.70621587e-06
    30       3   2.79581825e-07   6.63930876e-10
    30       4   3.94421586e-11   1.17605639e-14
    31       1   4.23017218e-01   6.11533252e-02
    31       2   1.97924980e-03   8.62697117e-06
    31       3   2.79212755e-07   1.21721665e-09
    31       4   3.93953827e-11   9.92226637e-14
    32       1   3.15280795e-01   8.83571117e-02
    32       2   1.80236007e-03   1.24646893e-05
    32       3   2.54258923e-07   1.75843501e-09
    32       4   3.58693604e-11   1.93176515e-13
    33       1   2.46412444e-01   1.14843867e-01
    33       2   1.58602664e-03   1.62012820e-05
    33       3   2.23740761e-07   2.28557772e-09
    33       4   3.15638374e-11   4.52042461e-13
    34       1   1.96168142e-01   1.39810800e-01
    34       2   1.36351733e-03   1.97234925e-05
    34       3   1.92351367e-07   2.78261809e-09
    34       4   2.71372141e-11   2.27367658e-13
    35       1   1.56262510e-01   1.61344886e-01
    35       2   1.14448355e-03   2.27614340e-05
    35       3   1.61452270e-07   3.21098529e-09
    35       4   2.27763428e-11   1.07219540e-12
    36       1   1.22599513e-01   1.75779105e-01
    36       2   9.31296961e-04   2.47977655e-05
    36       3   1.31378039e-07   3.49826248e-09
    36       4   1.85335698e-11   5.70186780e-13
    37       1   9.28632829e-02   1.77142032e-01
    37       2   7.23752257e-04   2.49900431e-05
    37       3   1.02099709e-07   3.52549026e-09
    37       4   1.44038646e-11   5.38130717e-13
    38       1   6.55922439e-02   1.57830567e-01
    38       2   5.20674258e-04   2.22656472e-05
    38       3   7.34515011e-08   3.14069718e-09
    38       4   1.03608538e-11   7.88862048e-13
    39       1   3.97634274e-02   1.12534334e-01
    39       2   3.20519454e-04   1.58754657e-05
    39       3   4.52156680e-08   2.23949001e-09
    39       4   6.37833340e-12   3.22334520e-13
    40       1   1.45786493e-02   4.52851837e-02
    40       2   1.21607004e-04   6.38841948e-06
    40       3   1.71550943e-08   9.01355516e-10
    40       4   2.42063769e-12   2.30618515e-16
    41       1   1.06638009e-02   2.78686751e-02
    41       2   7.77972054e-05   3.93141741e-06
    41       3   1.09748486e-08   5.54396678e-10
    41       4   1.54773651e-12   9.60656726e-14
    42       1   3.66643784e-02   8.80843699e-02
    42       2   2.79454021e-04   1.24259040e-05
    42       3   3.94225655e-08   1.75294229e-09
    42       4   5.56138447e-12   1.90947308e-13
    43       1   6.42155834e-02   1.25688650e-01
    43       2   4.85138462e-04   1.77305782e-05
    43       3   6.84384578e-08   2.50112064e-09
    43       4   9.65419239e-12   2.50237916e-15
    44       1   9.43227829e-02   1.41654495e-01
    44       2   6.96607816e-04   1.99827941e-05
    44       3   9.82704243e-08   2.81902351e-09
    44       4   1.38631287e-11   4.61176864e-13
    45       1   1.28397657e-01   1.41727310e-01
    45       2   9.15501932e-04   1.99930657e-05
    45       3   1.29149801e-07   2.82045868e-09
    45       4   1.82195051e-11   3.27732901e-13
    46       1   1.68617574e-01   1.31638668e-01
    46       2   1.14307060e-03   1.85699166e-05
    46       3   1.61252895e-07   2.61944949e-09
    46       4   2.27459717e-11   3.38666788e-13
    47       1   2.18681000e-01   1.15461240e-01
    47       2   1.37945474e-03   1.62878468e-05
    47       3   1.94599582e-07   2.29807644e-09
    47       4   2.74567378e-11   1.54128274e-13
    48       1   2.85621116e-01   9.56375266e-02
    48       2   1.62170613e-03   1.34913994e-05
    48       3   2.28773957e-07   1.90344314e-09
    48       4   3.22765701e-11   2.56272587e-13
    49       1   3.84983041e-01   7.34269838e-02
    49       2   1.85764432e-03   1.03582342e-05
    49       3   2.62057738e-07   1.46145421e-09
    49       4   3.69738349e-11   2.91519502e-14
    50       1   5.59989646e-01   4.92904786e-02
    50       2   2.04202203e-03   6.95335740e-06
    50       3   2.88067879e-07   9.81236474e-10
    50       4   4.06511136e-11   1.30517579e-14
    51       1   9.95242729e-01   2.31123534e-02
    51       2   1.95185281e-03   3.26044818e-06
    51       3   2.75347726e-07   4.59855135e-10
    51       4   3.88350183e-11   1.67482262e-13
    52       1   5.29637311e+00   5.73808537e-03
    52       2   3.04296033e-03   8.09472116e-07
    52       3   4.29270470e-07   1.13930131e-10
    52       4   6.04181740e-11   0.00000000e+00
    53       1   1.31151363e+00   3.85176622e-02
    53       2   6.08974887e-03   5.43371463e-06
    53       3   8.59079897e-07   7.66234104e-10
    53       4   1.21142877e-10   1.14265070e-13
    53       5   1.81027683e-14   0.00000000e+00
    54       1   4.84569613e-01   7.74858787e-02
    54       2   5.82612863e-03   1.09310490e-05
    54       3   8.21891034e-07   1.54215939e-09
    54       4   1.15952892e-10   1.60853631e-13
    54       5   1.21752058e-14   0.00000000e+00
    55       1   2.28228865e-01   1.26856742e-01
    55       2   6.49019784e-03   1.78959954e-05
    55       3   9.15571089e-07   2.52460116e-09
    55       4   1.29160240e-10   5.98684435e-13
    55       5   3.05625797e-14   0.00000000e+00
    56       1   8.49742944e-02   1.95345969e-01
    56       2   7.59224975e-03   2.75582071e-05
    56       3   1.07103721e-06   3.88710121e-09
    56       4   1.51070429e-10   9.96762219e-13
    56       5   3.87535522e-14   0.00000000e+00
    57       1   2.26064710e-02   3.04352525e-01
    57       2   9.18830037e-03   4.29368409e-05
    57       3   1.29619145e-06   6.05669945e-09
    57       4   1.82841220e-10   1.34002803e-12
    57       5   4.06970064e-14   0.00000000e+00
    58       1   1.21893478e-01   5.24457262e-01
    58       2   1.15174030e-02   7.39906372e-05
    58       3   1.62475690e-06   1.04382659e-08
    58       4   2.29213510e-10   1.38534967e-12
    58       5   3.03902401e-14   0.00000000e+00
    59       1   2.29679400e-01   1.30950993e+00
    59       2   1.50797295e-02   1.84766641e-04
    59       3   2.12729227e-06   2.60650808e-08
    59       4   3.00097588e-10   3.05400194e-12
    59       5   3.54332585e-14   0.00000000e+00
    60       1   3.63445368e-01   3.76252010e+00
    60       2   2.09327947e-02   5.30496970e-04
    60       3   2.95297971e-06   7.48364928e-08
    60       4   4.16572991e-10   1.13312350e-11
    60       5   6.30665089e-14   0.00000000e+00
    61       1   5.47360474e-01   7.90449250e-01
    61       2   3.14679081e-02   1.11496208e-04
    61       3   4.43915670e-06   1.57286271e-08
    61       4   6.26226057e-10   2.30789389e-12
    61       5   9.16304402e-14   0.00000000e+00
    62       1   7.98962918e-01   4.33503590e-01
    62       2   5.19617753e-02   6.11505930e-05
    62       3   7.33019165e-06   8.62639232e-09
    62       4   1.03405565e-09   1.16696389e-12
    62       5   1.39755614e-13   0.00000000e+00
    63       1   9.20924426e-01   2.88037890e-01
    63       2   8.52187095e-02   4.06318417e-05
    63       3   1.20216551e-05   5.73182305e-09
    63       4   1.69586214e-09   6.49474338e-13
    63       5   1.92264023e-13   0.00000000e+00
    64       1   1.82148930e-01   2.05204673e-01
    64       2   8.28237156e-02   2.89473762e-05
    64       3   1.16838014e-05   4.08350179e-09
    64       4   1.64819175e-09   9.21184054e-13
    64       5   3.71719823e-13   0.00000000e+00
    65       1   4.28491322e-01   1.49245222e-01
    65       2   3.88924945e-02   2.10535738e-05
    65       3   5.48653244e-06   2.97022306e-09
    65       4   7.74036193e-10   6.60218496e-13
    65       5   1.71997118e-13   0.00000000e+00
    66       1   4.94510540e-01   1.07233910e-01
    66       2   1.55761744e-02   1.51272541e-05
    66       3   2.19732542e-06   2.13411767e-09
    66       4   3.09993407e-10   2.11496627e-13
    66       5   3.07459065e-14   0.00000000e+00
    67       1   4.39093162e-01   7.33796476e-02
    67       2   6.41070366e-03   1.03515563e-05
    67       3   9.04356846e-07   1.46042252e-09
    67       4   1.27588835e-10   1.41760054e-13
    67       5   1.23752903e-14   0.00000000e+00
    68       1   3.74648545e-01   4.47343742e-02
    68       2   2.55191301e-03   6.31063660e-06
    68       3   3.59998139e-07   8.90452369e-10
    68       4   5.07969533e-11   5.34291645e-14
    69       1   3.18662138e-01   1.96937559e-02
    69       2   7.80220598e-04   2.77818977e-06
    69       3   1.10065682e-07   3.91757285e-10
    69       4   1.55207682e-11   0.00000000e+00
    70       1   2.71832282e-01   2.60852737e-03
    70       2   7.50616390e-05   3.67985066e-07
    70       3   1.05889448e-08   5.16902854e-11
    70       4   1.48739507e-12   0.00000000e+00
    71       1   2.32342698e-01   2.25616944e-02
    71       2   4.87622558e-04   3.18278776e-06
    71       3   6.87889058e-08   4.49420233e-10
    71       4   9.71321630e-12   2.33471334e-14
    72       1   1.98402919e-01   4.01846955e-02
    72       2   6.69742472e-04   5.66888525e-06
    72       3   9.44805478e-08   7.99969335e-10
    72       4   1.33329175e-11   4.42852662e-14
    73       1   1.68613498e-01   5.51581845e-02
    73       2   7.24861087e-04   7.78122333e-06
    73       3   1.02256134e-07   1.09764986e-09
    73       4   1.44244734e-11   2.24898905e-13
    74       1   1.41927266e-01   6.68277860e-02
    74       2   7.06862957e-04   9.42748168e-06
    74       3   9.97171362e-08   1.32997265e-09
    74       4   1.40673848e-11   3.63433846e-14
    75       1   1.17557824e-01   7.42255906e-02
    75       2   6.45355040e-04   1.04711104e-05
    75       3   9.10402155e-08   1.47690189e-09
    75       4   1.28408557e-11   2.26474686e-13
    76       1   9.49017111e-02   7.61751075e-02
    76       2   5.57324826e-04   1.07461347e-05
    76       3   7.86217955e-08   1.51612903e-09
    76       4   1.10925587e-11   3.13631494e-13
    77       1   7.34810488e-02   7.15590000e-02
    77       2   4.52886946e-04   1.00949266e-05
    77       3   6.38887436e-08   1.42433699e-09
    77       4   9.01441717e-12   5.11986111e-14
    78       1   5.29022808e-02   5.97917917e-02
    78       2   3.38285888e-04   8.43489721e-06
    78       3   4.77219810e-08   1.18924847e-09
    78       4   6.72855932e-12   3.44563624e-13
    79       1   3.28257840e-02   4.13948704e-02
    79       2   2.17554938e-04   5.83960635e-06
    79       3   3.06904650e-08   8.23918175e-10
    79       4   4.33001450e-12   5.98048143e-14
    80       1   1.29421751e-02   1.83515310e-02
    80       2   9.34926941e-05   2.58885627e-06
    80       3   1.31890096e-08   3.65010405e-10
    80       4   1.85993475e-12   1.79124947e-13
