  TimeWindow  Iteration  ResRel(Mass-Left-Mesh:Displacement-Left)  ResRel(Mass-Left-Mesh:Displacement-Right)
     1       1   1.00000000e+00   1.00000000e+00
     1       2   3.39254521e-01   8.53828775e-03
     1       3   5.82342806e-04   5.34960266e-06
     1       4   1.04949797e-07   1.32864356e-09
     1       5   1.96517756e-10   4.68222313e-13
     1       6   3.70935561e-13   0.00000000e+00
     2       1   1.72736165e+00   1.77117002e-02
     2       2   3.75041848e-01   1.76555701e-02
     2       3   1.64471734e-03   1.63635606e-05
     2       4   4.28423504e-07   6.83054914e-10
     2       5   2.39552845e-10   9.21697558e-12
     2       6   5.23732889e-13   0.00000000e+00
     3       1   1.48865061e+00   2.03733282e+00
     3       2   1.04024266e+00   3.53435421e-02
     3       3   2.91553016e-03   2.82700761e-05
     3       4   6.80993683e-07   1.47801287e-09
     3       5   6.22003440e-10   1.18787148e-13
     3       6   2.53222130e-12   0.00000000e+00
     4       1   2.63418948e+00   1.86884583e-02
     4       2   3.87361423e-01   1.89796730e-02
     4       3   1.80233147e-03   1.80680715e-05
     4       4   4.81540278e-07   1.07618879e-09
     4       5   2.44422239e-10   1.07863740e-11
     4       6   6.13608413e-13   0.00000000e+00
     5       1   7.86980144e-01   3.79230179e+01
     5       2   1.72934853e-01   1.12292885e+02
     5       3   5.43063412e-04   1.03140153e-01
     5       4   1.30527760e-07   2.63983508e-06
     5       5   1.04593352e-10   5.12572711e-08
     5       6   3.22342280e-13   9.34402052e-10
     5       7   1.22141408e-15   0.00000000e+00
     6       1   5.03589880e+00   9.99792508e-01
     6       2   3.38405344e-01   8.52645808e-03
     6       3   5.80299965e-04   5.33902766e-06
     6       4   1.04502368e-07   1.31912348e-09
     6       5   1.95772062e-10   2.97028340e-12
     6       6   1.03165625e-12   6.06293803e-13
     7       1   1.72821046e+00   1.70650230e-02
     7       2   3.75259249e-01   1.76562649e-02
     7       3   1.64511117e-03   1.63626186e-05
     7       4   4.28492497e-07   6.54225784e-10
     7       5   2.46177291e-10   6.92793456e-12
     7       6   1.91873137e-12   0.00000000e+00
     8       1   1.48887434e+00   2.03814317e+00
     8       2   1.04059107e+00   3.53480723e-02
     8       3   2.91618654e-03   2.82724385e-05
     8       4   6.81105396e-07   1.47988049e-09
     8       5   6.24305307e-10   5.12670111e-12
     8       6   1.55087820e-12   6.94650709e-13
     9       1   2.63679726e+00   1.78389993e-02
     9       2   3.88153233e-01   1.89874217e-02
     9       3   1.80517209e-03   1.80731135e-05
     9       4   4.82254278e-07   1.09629977e-09
     9       5   2.36511511e-10   2.11161582e-11
     9       6   2.42623219e-12   0.00000000e+00
    10       1   7.87161832e-01   3.76373209e+01
    10       2   1.72915155e-01   5.88599541e+01
    10       3   5.42925416e-04   5.15303868e-02
    10       4   1.30489453e-07   1.33589075e-06
    10       5   1.04615258e-10   1.27293429e-08
    10       6   2.72079852e-14   1.90713966e-12
